cScore,merged_col
low,"24000 Sq-ft Residential Plot is available for Rent in Mahalunge, Pune for 1.0 Lac(s) 24000 Sq-ft Residential Plot is available for Rent in Mahalunge, Pune for 1.0 Lac(s)"
low,"700 Sq-ft Residential Plot is available for Rent in Hadapsar, Pune for 7,000 700 Sq-ft Residential Plot is available for Rent in Hadapsar, Pune for 7,000"
medium,"  Residential Plot faces North direction. The type of ownership is Freehold. The type of ownership i 95000 Sq-ft Residential Plot is available for Rent in Kondhwa BK, Pune for 7.60 Lac(s)"
low,"3000 Sq-ft Residential Plot is available for Rent in Dhanori, Pune for 30,000 3000 Sq-ft Residential Plot is available for Rent in Dhanori, Pune for 30,000"
medium,"1000 Sq-yrd Residential Plot is available for Rent in Lohegaon, Pune for 10,000 1000 Sq-yrd Residential Plot is available for Rent in Lohegaon, Pune for 10,000"
medium,"4000 Sq-ft Residential Plot is available for Rent in , Pune for 25,000 4000 Sq-ft Residential Plot is available for Rent in , Pune for 25,000"
medium,"Independent house in Ubale Nagar, behind Maple Hotel. 1BHK and 1 room Kitchen.  With Parking.  Suita 1000 Sq-ft Residential Plot is available for Rent in Wagholi, Pune for 5,000"
medium,"1000 Sq-yrd Residential Plot is available for Rent in Manjri BK, Pune for 5,000 1000 Sq-yrd Residential Plot is available for Rent in Manjri BK, Pune for 5,000"
low,"1800 Sq-ft Residential Plot is available for Rent in Undri, Pune  1800 Sq-ft Residential Plot is available for Rent in Undri, Pune "
low,"80000 Acre Residential Plot is available for Rent in Shikrapur, Pune  80000 Acre Residential Plot is available for Rent in Shikrapur, Pune "
low,"1500 Sq-ft Residential Plot is available for Rent in Abhanpur, Raipur for 13.0 Lac(s) 1500 Sq-ft Residential Plot is available for Rent in Abhanpur, Raipur for 13.0 Lac(s)"
medium,"1600 Sq-ft Residential Plot is available for Rent in Pandan Tola, Rewa for 12,000 1600 Sq-ft Residential Plot is available for Rent in Pandan Tola, Rewa for 12,000"
low,"100 Sq-m Residential Plot is available for Rent in Sonipat Road, Rohtak  100 Sq-m Residential Plot is available for Rent in Sonipat Road, Rohtak "
medium,"We will use it for a gowdown purpose 1000 Sq-ft Residential Plot is available for Rent in Mamangam, Salem for 8,000"
medium,"Compound wall built with gate. Levelling done. 2400 Sq-ft Residential Plot is available for Rent in , Salem for 20,000"
medium,"East Facing 30 feet wide road. Best residential plot. DTCP approval received 1887 Sq-ft Residential Plot is available for Rent in Kannankurichi, Salem for 4,000"
medium,"4200 Sq-ft Residential Plot is available for Rent in Alkola, Shimoga for 45,000 4200 Sq-ft Residential Plot is available for Rent in Alkola, Shimoga for 45,000"
medium,"Atharvanagri, Vangi-vaijapur Rd, New Nehru nagar, opp Rajswa Co. op. Soc, Nort Solapur, 20-25 min. w 2000 Sq-ft Residential Plot is available for Rent in Nehru Nagar, Solapur "
low,"1600 Sq-ft Residential Plot is available for Rent in Grand Trunk Road, Sonipat for 1.25 Lac(s) 1600 Sq-ft Residential Plot is available for Rent in Grand Trunk Road, Sonipat for 1.25 Lac(s)"
medium,"1200 Sq-ft Residential Plot is available for Rent in Ariyamangalam Area, Trichy for 20.0 Lac(s) 1200 Sq-ft Residential Plot is available for Rent in Ariyamangalam Area, Trichy for 20.0 Lac(s)"
medium,"1200 Sq-ft Residential Plot is available for Rent in , Trichy for 9.90 Lac(s) 1200 Sq-ft Residential Plot is available for Rent in , Trichy for 9.90 Lac(s)"
medium,"7 Km From Trichy Airport and 4 Km From Anna University,Trichy 6000 Sq-ft Residential Plot is available for Rent in Pudukkottai NH, Trichy for 10,000"
low,"35 Acre Residential Plot is available for Rent in Varkala, Trivandrum for 25,000 35 Acre Residential Plot is available for Rent in Varkala, Trivandrum for 25,000"
medium,"80 feet road 4000 Sq-yrd Residential Plot is available for Rent in , Udaipur for 60,000"
medium,"Residential plot is available for rent. It has a plot area of 3000 sq-ft, it is a good location prop 3000 Sq-ft Residential Plot is available for Rent in , Ujjain for 75,000"
low,"1800 Sq-ft Residential Plot is available for Rent in Bagayam, Vellore for 20,000 1800 Sq-ft Residential Plot is available for Rent in Bagayam, Vellore for 20,000"
medium,"200 Sq-yrd Residential Plot is available for Rent in , Visakhapatnam for 15,000 200 Sq-yrd Residential Plot is available for Rent in , Visakhapatnam for 15,000"
medium,"200 Sq-yrd Residential Plot is available for Rent in , Visakhapatnam for 20,000 200 Sq-yrd Residential Plot is available for Rent in , Visakhapatnam for 20,000"
