cScore,merged_col
low,"Commercial Showroom for Sale in Sarkhej Gandhinagar Highway, Ahmedabad. Covered area is 1912.0  Sq-f   Commercial Showroom is available for Sale in Sarkhej Gandhinagar Highway, Ahmedabad for 2.4 Crore(s)"
low,"Commercial Shop for Sale in Iscon Ambli Road, Ahmedabad. Covered area is 2774  Sq-ft. This property    Commercial Shop is available for Sale in Iscon Ambli Road, Ahmedabad for 3.3 Crore(s)"
low,"Commercial Showroom for Sale in Satellite, Ahmedabad. Covered area is 2619.0  Sq-ft. This property b   Commercial Showroom is available for Sale in Satellite, Ahmedabad for 2.6 Crore(s)"
low,"Commercial Showroom for Sale in Vaishnodevi Circle, Ahmedabad. Covered area is 2357.0  Sq-ft. This p   Commercial Showroom is available for Sale in Vaishnodevi Circle, Ahmedabad for 1.6 Crore(s)"
low,"Commercial Shop for Sale in Iscon Ambli Road, Ahmedabad. Covered area is 3095.0  Sq-ft. This propert   Commercial Shop is available for Sale in Iscon Ambli Road, Ahmedabad for 3.7 Crore(s)"
low,"Commercial Showroom for Sale in Ambli, Ahmedabad. Covered area is 2600.0  Sq-ft. This property belon   Commercial Showroom is available for Sale in Ambli, Ahmedabad for 3.9 Crore(s)"
low,"Commercial Shop for Sale in Iscon Ambli Road, Ahmedabad. Covered area is 3095.0  Sq-ft. This propert   Commercial Shop is available for Sale in Iscon Ambli Road, Ahmedabad for 3.7 Crore(s)"
low,"Commercial Showroom for Sale in Ambli, Ahmedabad. Covered area is 1600.0  Sq-ft. This property belon   Commercial Showroom is available for Sale in Ambli, Ahmedabad for 2.4 Crore(s)"
high,"Premium showroom available for sell at most desirable location of city Trogon Twin Towers2546 sqftVa 2546 Sq-ft Commercial Showroom is available for Sale in Vaishnodevi Circle, Ahmedabad for 5.3 Crore(s)"
high,"Excellent shop available for immediate sale. Best investment opportunity. Ideal for business like ge 680 Sq-ft Commercial Shop is available for Sale in Tragad, Ahmedabad for 1.8 Crore(s)"
high,"2718 sqft Second Floor Showroom Avalable For Sale at Main Sindhubhavan Road. Its Two Road Corner Sho 2718 Sq-ft Commercial Showroom is available for Sale in Sindhu Bhavan Marg, Ahmedabad for 3.1 Crore(s)"
high,"Looking for bare shell office space for property investment purposes in Ahmedabad North, Pravish Bri 12000 Sq-ft Commercial Showroom is available for Sale in Sarkhej Gandhinagar Highway, Ahmedabad for 7.7 Crore(s)"
high,"2400 sq.ft. showroom space available on Sale in SG Highway.This Building is newly Constructed and we 2400 Sq-ft Commercial Showroom is available for Sale in Sarkhej Gandhinagar Highway, Ahmedabad for 4.6 Crore(s)"
high,"Zydus Hospital Road, Thaltej...1690 Sqft...Ground Floor and Main Road Facing Showroom Available For  5000 Sq-yrd Commercial Showroom is available for Sale in Thaltej, Ahmedabad for 4.3 Crore(s)"
high,"Commercial Showroom Available for Sell. Located in one of the posh area of Ahmedabad with good local 5000 Sq-yrd Commercial Showroom is available for Sale in Sindhu Bhavan Marg, Ahmedabad for 6.3 Crore(s)"
high,"750 sqft commercial shop available for sale in gala marigold   Commercial Shop is available for Sale in South Bopal, Ahmedabad for 1.6 Crore(s)"
low,"Commercial Showroom for Sale in Sarkhej Gandhinagar Highway, Ahmedabad. Covered area is 1964.0  Sq-f   Commercial Showroom is available for Sale in Sarkhej Gandhinagar Highway, Ahmedabad for 3.7 Crore(s)"
high,"The Green Parmeshwar is a residential and commercial project in Jagatpur area of Ahmedabad North dev   Commercial Showroom is available for Sale in Jagatpur, Ahmedabad for 3.1 Crore(s)"
low,"Commercial Showroom for Sale in Vaishnodevi Circle, Ahmedabad. Covered area is 2357.0  Sq-ft. This p   Commercial Showroom is available for Sale in Vaishnodevi Circle, Ahmedabad for 1.6 Crore(s)"
low,"Commercial Shop for Sale in Iscon Ambli Road, Ahmedabad. Covered area is 2774.0  Sq-ft. This propert   Commercial Shop is available for Sale in Iscon Ambli Road, Ahmedabad for 3.3 Crore(s)"
low,"Commercial Showroom for Sale in Vaishnodevi Circle, Ahmedabad. Covered area is 2370.0  Sq-ft. This p   Commercial Showroom is available for Sale in Vaishnodevi Circle, Ahmedabad for 1.6 Crore(s)"
low,"Commercial Showroom for Sale in Vaishnodevi Circle, Ahmedabad. Covered area is 2357.0  Sq-ft. This p   Commercial Showroom is available for Sale in Vaishnodevi Circle, Ahmedabad for 1.6 Crore(s)"
low,"Commercial Showroom for Sale in Sarkhej Gandhinagar Highway, Ahmedabad. Covered area is 1912.0  Sq-f   Commercial Showroom is available for Sale in Sarkhej Gandhinagar Highway, Ahmedabad for 2.4 Crore(s)"
low,"Commercial Showroom for Sale in Sarkhej Gandhinagar Highway, Ahmedabad. Covered area is 1912.0  Sq-f   Commercial Showroom is available for Sale in Sarkhej Gandhinagar Highway, Ahmedabad for 2.4 Crore(s)"
high,"its very good ground floor shop for immediate sell nice location nice locality main road facing with 10000 Sq-ft Commercial Shop is available for Sale in South Bopal, Ahmedabad for 1.2 Crore(s)"
high,"Commercial Shop  Showroom is available for sell at Ahmedabad with all the facility and good connecti 1310 Sq-ft Commercial Showroom is available for Sale in Thaltej, Ahmedabad for 3.2 Crore(s)"
high,"Ratnaakar Verte is one of the upcoming residential complex developed by the Nishant Construction in  5000 Sq-yrd Commercial Shop is available for Sale in South Bopal, Ahmedabad for 1.7 Crore(s)"
medium,"The showroom is main road facing and located at a prime location.   Commercial Showroom is available for Sale in Ambli, Ahmedabad for 5.4 Crore(s)"
medium,"2 Wheeler can park near office   Commercial Shop is available for Sale in Sarangpur, Ahmedabad for 1.0 Crore(s)"
low,"Commercial Showroom for Sale in Chharodi, Ahmedabad. Covered area is 5137.0  Sq-ft. This property be   Commercial Showroom is available for Sale in Chharodi, Ahmedabad for 4.6 Crore(s)"
low,"Commercial Showroom for Sale in Sarkhej Gandhinagar Highway, Ahmedabad. Covered area is 1912.0  Sq-f   Commercial Showroom is available for Sale in Sarkhej Gandhinagar Highway, Ahmedabad for 2.4 Crore(s)"
low,"Commercial Shop for Sale in Iscon Ambli Road, Ahmedabad. Covered area is 2774  Sq-ft. This property    Commercial Shop is available for Sale in Iscon Ambli Road, Ahmedabad for 3.3 Crore(s)"
low,"Commercial Showroom for Sale in Satellite, Ahmedabad. Covered area is 2619.0  Sq-ft. This property b   Commercial Showroom is available for Sale in Satellite, Ahmedabad for 2.6 Crore(s)"
low,"Commercial Showroom for Sale in Vaishnodevi Circle, Ahmedabad. Covered area is 2357.0  Sq-ft. This p   Commercial Showroom is available for Sale in Vaishnodevi Circle, Ahmedabad for 1.6 Crore(s)"
low,"Commercial Shop for Sale in Iscon Ambli Road, Ahmedabad. Covered area is 3095.0  Sq-ft. This propert   Commercial Shop is available for Sale in Iscon Ambli Road, Ahmedabad for 3.7 Crore(s)"
low,"Commercial Showroom for Sale in Ambli, Ahmedabad. Covered area is 2600.0  Sq-ft. This property belon   Commercial Showroom is available for Sale in Ambli, Ahmedabad for 3.9 Crore(s)"
low,"Commercial Shop for Sale in Iscon Ambli Road, Ahmedabad. Covered area is 3095.0  Sq-ft. This propert   Commercial Shop is available for Sale in Iscon Ambli Road, Ahmedabad for 3.7 Crore(s)"
low,"Commercial Showroom for Sale in Ambli, Ahmedabad. Covered area is 1600.0  Sq-ft. This property belon   Commercial Showroom is available for Sale in Ambli, Ahmedabad for 2.4 Crore(s)"
high,"Premium showroom available for sell at most desirable location of city Trogon Twin Towers2546 sqftVa 2546 Sq-ft Commercial Showroom is available for Sale in Vaishnodevi Circle, Ahmedabad for 5.3 Crore(s)"
high,"Excellent shop available for immediate sale. Best investment opportunity. Ideal for business like ge 680 Sq-ft Commercial Shop is available for Sale in Tragad, Ahmedabad for 1.8 Crore(s)"
high,"2718 sqft Second Floor Showroom Avalable For Sale at Main Sindhubhavan Road. Its Two Road Corner Sho 2718 Sq-ft Commercial Showroom is available for Sale in Sindhu Bhavan Marg, Ahmedabad for 3.1 Crore(s)"
high,"Looking for bare shell office space for property investment purposes in Ahmedabad North, Pravish Bri 12000 Sq-ft Commercial Showroom is available for Sale in Sarkhej Gandhinagar Highway, Ahmedabad for 7.7 Crore(s)"
high,"2400 sq.ft. showroom space available on Sale in SG Highway.This Building is newly Constructed and we 2400 Sq-ft Commercial Showroom is available for Sale in Sarkhej Gandhinagar Highway, Ahmedabad for 4.6 Crore(s)"
high,"Zydus Hospital Road, Thaltej...1690 Sqft...Ground Floor and Main Road Facing Showroom Available For  5000 Sq-yrd Commercial Showroom is available for Sale in Thaltej, Ahmedabad for 4.3 Crore(s)"
high,"Commercial Showroom Available for Sell. Located in one of the posh area of Ahmedabad with good local 5000 Sq-yrd Commercial Showroom is available for Sale in Sindhu Bhavan Marg, Ahmedabad for 6.3 Crore(s)"
high,"750 sqft commercial shop available for sale in gala marigold   Commercial Shop is available for Sale in South Bopal, Ahmedabad for 1.6 Crore(s)"
low,"Commercial Showroom for Sale in Sarkhej Gandhinagar Highway, Ahmedabad. Covered area is 1964.0  Sq-f   Commercial Showroom is available for Sale in Sarkhej Gandhinagar Highway, Ahmedabad for 3.7 Crore(s)"
high,"The Green Parmeshwar is a residential and commercial project in Jagatpur area of Ahmedabad North dev   Commercial Showroom is available for Sale in Jagatpur, Ahmedabad for 3.1 Crore(s)"
low,"Commercial Showroom for Sale in Vaishnodevi Circle, Ahmedabad. Covered area is 2357.0  Sq-ft. This p   Commercial Showroom is available for Sale in Vaishnodevi Circle, Ahmedabad for 1.6 Crore(s)"
low,"Commercial Shop for Sale in Iscon Ambli Road, Ahmedabad. Covered area is 2774.0  Sq-ft. This propert   Commercial Shop is available for Sale in Iscon Ambli Road, Ahmedabad for 3.3 Crore(s)"
low,"Commercial Showroom for Sale in Vaishnodevi Circle, Ahmedabad. Covered area is 2370.0  Sq-ft. This p   Commercial Showroom is available for Sale in Vaishnodevi Circle, Ahmedabad for 1.6 Crore(s)"
low,"Commercial Showroom for Sale in Vaishnodevi Circle, Ahmedabad. Covered area is 2357.0  Sq-ft. This p   Commercial Showroom is available for Sale in Vaishnodevi Circle, Ahmedabad for 1.6 Crore(s)"
low,"Commercial Showroom for Sale in Sarkhej Gandhinagar Highway, Ahmedabad. Covered area is 1912.0  Sq-f   Commercial Showroom is available for Sale in Sarkhej Gandhinagar Highway, Ahmedabad for 2.4 Crore(s)"
low,"Commercial Showroom for Sale in Sarkhej Gandhinagar Highway, Ahmedabad. Covered area is 1912.0  Sq-f   Commercial Showroom is available for Sale in Sarkhej Gandhinagar Highway, Ahmedabad for 2.4 Crore(s)"
high,"its very good ground floor shop for immediate sell nice location nice locality main road facing with 10000 Sq-ft Commercial Shop is available for Sale in South Bopal, Ahmedabad for 1.2 Crore(s)"
high,"Commercial Shop  Showroom is available for sell at Ahmedabad with all the facility and good connecti 1310 Sq-ft Commercial Showroom is available for Sale in Thaltej, Ahmedabad for 3.2 Crore(s)"
high,"Ratnaakar Verte is one of the upcoming residential complex developed by the Nishant Construction in  5000 Sq-yrd Commercial Shop is available for Sale in South Bopal, Ahmedabad for 1.7 Crore(s)"
medium,"The showroom is main road facing and located at a prime location.   Commercial Showroom is available for Sale in Ambli, Ahmedabad for 5.4 Crore(s)"
medium,"2 Wheeler can park near office   Commercial Shop is available for Sale in Sarangpur, Ahmedabad for 1.0 Crore(s)"
low,"Commercial Showroom for Sale in Chharodi, Ahmedabad. Covered area is 5137.0  Sq-ft. This property be   Commercial Showroom is available for Sale in Chharodi, Ahmedabad for 4.6 Crore(s)"
low,"Commercial Showroom for Sale in Sarkhej Gandhinagar Highway, Ahmedabad. Covered area is 1912.0  Sq-f   Commercial Showroom is available for Sale in Sarkhej Gandhinagar Highway, Ahmedabad for 2.4 Crore(s)"
low,"Commercial Shop for Sale in Iscon Ambli Road, Ahmedabad. Covered area is 2774  Sq-ft. This property    Commercial Shop is available for Sale in Iscon Ambli Road, Ahmedabad for 3.3 Crore(s)"
low,"Commercial Showroom for Sale in Satellite, Ahmedabad. Covered area is 2619.0  Sq-ft. This property b   Commercial Showroom is available for Sale in Satellite, Ahmedabad for 2.6 Crore(s)"
low,"Commercial Showroom for Sale in Vaishnodevi Circle, Ahmedabad. Covered area is 2357.0  Sq-ft. This p   Commercial Showroom is available for Sale in Vaishnodevi Circle, Ahmedabad for 1.6 Crore(s)"
low,"Commercial Shop for Sale in Iscon Ambli Road, Ahmedabad. Covered area is 3095.0  Sq-ft. This propert   Commercial Shop is available for Sale in Iscon Ambli Road, Ahmedabad for 3.7 Crore(s)"
low,"Commercial Showroom for Sale in Ambli, Ahmedabad. Covered area is 2600.0  Sq-ft. This property belon   Commercial Showroom is available for Sale in Ambli, Ahmedabad for 3.9 Crore(s)"
low,"Commercial Shop for Sale in Iscon Ambli Road, Ahmedabad. Covered area is 3095.0  Sq-ft. This propert   Commercial Shop is available for Sale in Iscon Ambli Road, Ahmedabad for 3.7 Crore(s)"
low,"Commercial Showroom for Sale in Ambli, Ahmedabad. Covered area is 1600.0  Sq-ft. This property belon   Commercial Showroom is available for Sale in Ambli, Ahmedabad for 2.4 Crore(s)"
high,"Premium showroom available for sell at most desirable location of city Trogon Twin Towers2546 sqftVa 2546 Sq-ft Commercial Showroom is available for Sale in Vaishnodevi Circle, Ahmedabad for 5.3 Crore(s)"
high,"Excellent shop available for immediate sale. Best investment opportunity. Ideal for business like ge 680 Sq-ft Commercial Shop is available for Sale in Tragad, Ahmedabad for 1.8 Crore(s)"
high,"2718 sqft Second Floor Showroom Avalable For Sale at Main Sindhubhavan Road. Its Two Road Corner Sho 2718 Sq-ft Commercial Showroom is available for Sale in Sindhu Bhavan Marg, Ahmedabad for 3.1 Crore(s)"
high,"Looking for bare shell office space for property investment purposes in Ahmedabad North, Pravish Bri 12000 Sq-ft Commercial Showroom is available for Sale in Sarkhej Gandhinagar Highway, Ahmedabad for 7.7 Crore(s)"
high,"2400 sq.ft. showroom space available on Sale in SG Highway.This Building is newly Constructed and we 2400 Sq-ft Commercial Showroom is available for Sale in Sarkhej Gandhinagar Highway, Ahmedabad for 4.6 Crore(s)"
high,"Zydus Hospital Road, Thaltej...1690 Sqft...Ground Floor and Main Road Facing Showroom Available For  5000 Sq-yrd Commercial Showroom is available for Sale in Thaltej, Ahmedabad for 4.3 Crore(s)"
high,"Commercial Showroom Available for Sell. Located in one of the posh area of Ahmedabad with good local 5000 Sq-yrd Commercial Showroom is available for Sale in Sindhu Bhavan Marg, Ahmedabad for 6.3 Crore(s)"
high,"750 sqft commercial shop available for sale in gala marigold   Commercial Shop is available for Sale in South Bopal, Ahmedabad for 1.6 Crore(s)"
low,"Commercial Showroom for Sale in Sarkhej Gandhinagar Highway, Ahmedabad. Covered area is 1964.0  Sq-f   Commercial Showroom is available for Sale in Sarkhej Gandhinagar Highway, Ahmedabad for 3.7 Crore(s)"
high,"The Green Parmeshwar is a residential and commercial project in Jagatpur area of Ahmedabad North dev   Commercial Showroom is available for Sale in Jagatpur, Ahmedabad for 3.1 Crore(s)"
low,"Commercial Showroom for Sale in Vaishnodevi Circle, Ahmedabad. Covered area is 2357.0  Sq-ft. This p   Commercial Showroom is available for Sale in Vaishnodevi Circle, Ahmedabad for 1.6 Crore(s)"
low,"Commercial Shop for Sale in Iscon Ambli Road, Ahmedabad. Covered area is 2774.0  Sq-ft. This propert   Commercial Shop is available for Sale in Iscon Ambli Road, Ahmedabad for 3.3 Crore(s)"
low,"Commercial Showroom for Sale in Vaishnodevi Circle, Ahmedabad. Covered area is 2370.0  Sq-ft. This p   Commercial Showroom is available for Sale in Vaishnodevi Circle, Ahmedabad for 1.6 Crore(s)"
low,"Commercial Showroom for Sale in Vaishnodevi Circle, Ahmedabad. Covered area is 2357.0  Sq-ft. This p   Commercial Showroom is available for Sale in Vaishnodevi Circle, Ahmedabad for 1.6 Crore(s)"
low,"Commercial Showroom for Sale in Sarkhej Gandhinagar Highway, Ahmedabad. Covered area is 1912.0  Sq-f   Commercial Showroom is available for Sale in Sarkhej Gandhinagar Highway, Ahmedabad for 2.4 Crore(s)"
low,"Commercial Showroom for Sale in Sarkhej Gandhinagar Highway, Ahmedabad. Covered area is 1912.0  Sq-f   Commercial Showroom is available for Sale in Sarkhej Gandhinagar Highway, Ahmedabad for 2.4 Crore(s)"
high,"its very good ground floor shop for immediate sell nice location nice locality main road facing with 10000 Sq-ft Commercial Shop is available for Sale in South Bopal, Ahmedabad for 1.2 Crore(s)"
high,"Commercial Shop  Showroom is available for sell at Ahmedabad with all the facility and good connecti 1310 Sq-ft Commercial Showroom is available for Sale in Thaltej, Ahmedabad for 3.2 Crore(s)"
high,"Ratnaakar Verte is one of the upcoming residential complex developed by the Nishant Construction in  5000 Sq-yrd Commercial Shop is available for Sale in South Bopal, Ahmedabad for 1.7 Crore(s)"
medium,"The showroom is main road facing and located at a prime location.   Commercial Showroom is available for Sale in Ambli, Ahmedabad for 5.4 Crore(s)"
medium,"2 Wheeler can park near office   Commercial Shop is available for Sale in Sarangpur, Ahmedabad for 1.0 Crore(s)"
low,"Commercial Showroom for Sale in Chharodi, Ahmedabad. Covered area is 5137.0  Sq-ft. This property be   Commercial Showroom is available for Sale in Chharodi, Ahmedabad for 4.6 Crore(s)"
low,"Commercial Showroom for Sale in Sarkhej Gandhinagar Highway, Ahmedabad. Covered area is 1912.0  Sq-f   Commercial Showroom is available for Sale in Sarkhej Gandhinagar Highway, Ahmedabad for 2.4 Crore(s)"
low,"Commercial Shop for Sale in Iscon Ambli Road, Ahmedabad. Covered area is 2774  Sq-ft. This property    Commercial Shop is available for Sale in Iscon Ambli Road, Ahmedabad for 3.3 Crore(s)"
low,"Commercial Showroom for Sale in Satellite, Ahmedabad. Covered area is 2619.0  Sq-ft. This property b   Commercial Showroom is available for Sale in Satellite, Ahmedabad for 2.6 Crore(s)"
low,"Commercial Showroom for Sale in Vaishnodevi Circle, Ahmedabad. Covered area is 2357.0  Sq-ft. This p   Commercial Showroom is available for Sale in Vaishnodevi Circle, Ahmedabad for 1.6 Crore(s)"
low,"Commercial Shop for Sale in Iscon Ambli Road, Ahmedabad. Covered area is 3095.0  Sq-ft. This propert   Commercial Shop is available for Sale in Iscon Ambli Road, Ahmedabad for 3.7 Crore(s)"
low,"Commercial Showroom for Sale in Ambli, Ahmedabad. Covered area is 2600.0  Sq-ft. This property belon   Commercial Showroom is available for Sale in Ambli, Ahmedabad for 3.9 Crore(s)"
low,"Commercial Shop for Sale in Iscon Ambli Road, Ahmedabad. Covered area is 3095.0  Sq-ft. This propert   Commercial Shop is available for Sale in Iscon Ambli Road, Ahmedabad for 3.7 Crore(s)"
low,"Commercial Showroom for Sale in Ambli, Ahmedabad. Covered area is 1600.0  Sq-ft. This property belon   Commercial Showroom is available for Sale in Ambli, Ahmedabad for 2.4 Crore(s)"
high,"Premium showroom available for sell at most desirable location of city Trogon Twin Towers2546 sqftVa 2546 Sq-ft Commercial Showroom is available for Sale in Vaishnodevi Circle, Ahmedabad for 5.3 Crore(s)"
high,"Excellent shop available for immediate sale. Best investment opportunity. Ideal for business like ge 680 Sq-ft Commercial Shop is available for Sale in Tragad, Ahmedabad for 1.8 Crore(s)"
high,"2718 sqft Second Floor Showroom Avalable For Sale at Main Sindhubhavan Road. Its Two Road Corner Sho 2718 Sq-ft Commercial Showroom is available for Sale in Sindhu Bhavan Marg, Ahmedabad for 3.1 Crore(s)"
high,"Looking for bare shell office space for property investment purposes in Ahmedabad North, Pravish Bri 12000 Sq-ft Commercial Showroom is available for Sale in Sarkhej Gandhinagar Highway, Ahmedabad for 7.7 Crore(s)"
high,"2400 sq.ft. showroom space available on Sale in SG Highway.This Building is newly Constructed and we 2400 Sq-ft Commercial Showroom is available for Sale in Sarkhej Gandhinagar Highway, Ahmedabad for 4.6 Crore(s)"
high,"Zydus Hospital Road, Thaltej...1690 Sqft...Ground Floor and Main Road Facing Showroom Available For  5000 Sq-yrd Commercial Showroom is available for Sale in Thaltej, Ahmedabad for 4.3 Crore(s)"
high,"Commercial Showroom Available for Sell. Located in one of the posh area of Ahmedabad with good local 5000 Sq-yrd Commercial Showroom is available for Sale in Sindhu Bhavan Marg, Ahmedabad for 6.3 Crore(s)"
high,"750 sqft commercial shop available for sale in gala marigold   Commercial Shop is available for Sale in South Bopal, Ahmedabad for 1.6 Crore(s)"
low,"Commercial Showroom for Sale in Sarkhej Gandhinagar Highway, Ahmedabad. Covered area is 1964.0  Sq-f   Commercial Showroom is available for Sale in Sarkhej Gandhinagar Highway, Ahmedabad for 3.7 Crore(s)"
high,"The Green Parmeshwar is a residential and commercial project in Jagatpur area of Ahmedabad North dev   Commercial Showroom is available for Sale in Jagatpur, Ahmedabad for 3.1 Crore(s)"
low,"Commercial Showroom for Sale in Vaishnodevi Circle, Ahmedabad. Covered area is 2357.0  Sq-ft. This p   Commercial Showroom is available for Sale in Vaishnodevi Circle, Ahmedabad for 1.6 Crore(s)"
low,"Commercial Shop for Sale in Iscon Ambli Road, Ahmedabad. Covered area is 2774.0  Sq-ft. This propert   Commercial Shop is available for Sale in Iscon Ambli Road, Ahmedabad for 3.3 Crore(s)"
low,"Commercial Showroom for Sale in Vaishnodevi Circle, Ahmedabad. Covered area is 2370.0  Sq-ft. This p   Commercial Showroom is available for Sale in Vaishnodevi Circle, Ahmedabad for 1.6 Crore(s)"
low,"Commercial Showroom for Sale in Vaishnodevi Circle, Ahmedabad. Covered area is 2357.0  Sq-ft. This p   Commercial Showroom is available for Sale in Vaishnodevi Circle, Ahmedabad for 1.6 Crore(s)"
low,"Commercial Showroom for Sale in Sarkhej Gandhinagar Highway, Ahmedabad. Covered area is 1912.0  Sq-f   Commercial Showroom is available for Sale in Sarkhej Gandhinagar Highway, Ahmedabad for 2.4 Crore(s)"
low,"Commercial Showroom for Sale in Sarkhej Gandhinagar Highway, Ahmedabad. Covered area is 1912.0  Sq-f   Commercial Showroom is available for Sale in Sarkhej Gandhinagar Highway, Ahmedabad for 2.4 Crore(s)"
high,"its very good ground floor shop for immediate sell nice location nice locality main road facing with 10000 Sq-ft Commercial Shop is available for Sale in South Bopal, Ahmedabad for 1.2 Crore(s)"
high,"Commercial Shop  Showroom is available for sell at Ahmedabad with all the facility and good connecti 1310 Sq-ft Commercial Showroom is available for Sale in Thaltej, Ahmedabad for 3.2 Crore(s)"
high,"Ratnaakar Verte is one of the upcoming residential complex developed by the Nishant Construction in  5000 Sq-yrd Commercial Shop is available for Sale in South Bopal, Ahmedabad for 1.7 Crore(s)"
medium,"The showroom is main road facing and located at a prime location.   Commercial Showroom is available for Sale in Ambli, Ahmedabad for 5.4 Crore(s)"
medium,"2 Wheeler can park near office   Commercial Shop is available for Sale in Sarangpur, Ahmedabad for 1.0 Crore(s)"
low,"Commercial Showroom for Sale in Chharodi, Ahmedabad. Covered area is 5137.0  Sq-ft. This property be   Commercial Showroom is available for Sale in Chharodi, Ahmedabad for 4.6 Crore(s)"
low,"Commercial Showroom for Sale in Sarkhej Gandhinagar Highway, Ahmedabad. Covered area is 1912.0  Sq-f   Commercial Showroom is available for Sale in Sarkhej Gandhinagar Highway, Ahmedabad for 2.4 Crore(s)"
low,"Commercial Shop for Sale in Iscon Ambli Road, Ahmedabad. Covered area is 2774  Sq-ft. This property    Commercial Shop is available for Sale in Iscon Ambli Road, Ahmedabad for 3.3 Crore(s)"
low,"Commercial Showroom for Sale in Satellite, Ahmedabad. Covered area is 2619.0  Sq-ft. This property b   Commercial Showroom is available for Sale in Satellite, Ahmedabad for 2.6 Crore(s)"
low,"Commercial Showroom for Sale in Vaishnodevi Circle, Ahmedabad. Covered area is 2357.0  Sq-ft. This p   Commercial Showroom is available for Sale in Vaishnodevi Circle, Ahmedabad for 1.6 Crore(s)"
low,"Commercial Shop for Sale in Iscon Ambli Road, Ahmedabad. Covered area is 3095.0  Sq-ft. This propert   Commercial Shop is available for Sale in Iscon Ambli Road, Ahmedabad for 3.7 Crore(s)"
low,"Commercial Showroom for Sale in Ambli, Ahmedabad. Covered area is 2600.0  Sq-ft. This property belon   Commercial Showroom is available for Sale in Ambli, Ahmedabad for 3.9 Crore(s)"
low,"Commercial Shop for Sale in Iscon Ambli Road, Ahmedabad. Covered area is 3095.0  Sq-ft. This propert   Commercial Shop is available for Sale in Iscon Ambli Road, Ahmedabad for 3.7 Crore(s)"
low,"Commercial Showroom for Sale in Ambli, Ahmedabad. Covered area is 1600.0  Sq-ft. This property belon   Commercial Showroom is available for Sale in Ambli, Ahmedabad for 2.4 Crore(s)"
high,"Premium showroom available for sell at most desirable location of city Trogon Twin Towers2546 sqftVa 2546 Sq-ft Commercial Showroom is available for Sale in Vaishnodevi Circle, Ahmedabad for 5.3 Crore(s)"
high,"Excellent shop available for immediate sale. Best investment opportunity. Ideal for business like ge 680 Sq-ft Commercial Shop is available for Sale in Tragad, Ahmedabad for 1.8 Crore(s)"
high,"2718 sqft Second Floor Showroom Avalable For Sale at Main Sindhubhavan Road. Its Two Road Corner Sho 2718 Sq-ft Commercial Showroom is available for Sale in Sindhu Bhavan Marg, Ahmedabad for 3.1 Crore(s)"
high,"Looking for bare shell office space for property investment purposes in Ahmedabad North, Pravish Bri 12000 Sq-ft Commercial Showroom is available for Sale in Sarkhej Gandhinagar Highway, Ahmedabad for 7.7 Crore(s)"
high,"2400 sq.ft. showroom space available on Sale in SG Highway.This Building is newly Constructed and we 2400 Sq-ft Commercial Showroom is available for Sale in Sarkhej Gandhinagar Highway, Ahmedabad for 4.6 Crore(s)"
high,"Zydus Hospital Road, Thaltej...1690 Sqft...Ground Floor and Main Road Facing Showroom Available For  5000 Sq-yrd Commercial Showroom is available for Sale in Thaltej, Ahmedabad for 4.3 Crore(s)"
high,"Commercial Showroom Available for Sell. Located in one of the posh area of Ahmedabad with good local 5000 Sq-yrd Commercial Showroom is available for Sale in Sindhu Bhavan Marg, Ahmedabad for 6.3 Crore(s)"
high,"750 sqft commercial shop available for sale in gala marigold   Commercial Shop is available for Sale in South Bopal, Ahmedabad for 1.6 Crore(s)"
low,"Commercial Showroom for Sale in Sarkhej Gandhinagar Highway, Ahmedabad. Covered area is 1964.0  Sq-f   Commercial Showroom is available for Sale in Sarkhej Gandhinagar Highway, Ahmedabad for 3.7 Crore(s)"
high,"The Green Parmeshwar is a residential and commercial project in Jagatpur area of Ahmedabad North dev   Commercial Showroom is available for Sale in Jagatpur, Ahmedabad for 3.1 Crore(s)"
low,"Commercial Showroom for Sale in Vaishnodevi Circle, Ahmedabad. Covered area is 2357.0  Sq-ft. This p   Commercial Showroom is available for Sale in Vaishnodevi Circle, Ahmedabad for 1.6 Crore(s)"
low,"Commercial Shop for Sale in Iscon Ambli Road, Ahmedabad. Covered area is 2774.0  Sq-ft. This propert   Commercial Shop is available for Sale in Iscon Ambli Road, Ahmedabad for 3.3 Crore(s)"
low,"Commercial Showroom for Sale in Vaishnodevi Circle, Ahmedabad. Covered area is 2370.0  Sq-ft. This p   Commercial Showroom is available for Sale in Vaishnodevi Circle, Ahmedabad for 1.6 Crore(s)"
low,"Commercial Showroom for Sale in Vaishnodevi Circle, Ahmedabad. Covered area is 2357.0  Sq-ft. This p   Commercial Showroom is available for Sale in Vaishnodevi Circle, Ahmedabad for 1.6 Crore(s)"
low,"Commercial Showroom for Sale in Sarkhej Gandhinagar Highway, Ahmedabad. Covered area is 1912.0  Sq-f   Commercial Showroom is available for Sale in Sarkhej Gandhinagar Highway, Ahmedabad for 2.4 Crore(s)"
low,"Commercial Showroom for Sale in Sarkhej Gandhinagar Highway, Ahmedabad. Covered area is 1912.0  Sq-f   Commercial Showroom is available for Sale in Sarkhej Gandhinagar Highway, Ahmedabad for 2.4 Crore(s)"
high,"its very good ground floor shop for immediate sell nice location nice locality main road facing with 10000 Sq-ft Commercial Shop is available for Sale in South Bopal, Ahmedabad for 1.2 Crore(s)"
