cScore,merged_col
high,"6000 SQ.FT SHED FOR RENTPRIME LOCATION NR NEW SCIENCE CITY ROADBEST LOCALITY50 HP POWER AVALEBALWOSH 6000 Sq-ft Industrial Shed is available for Rent in Sardar Patel Ring Road, Ahmedabad for 1.50 Lac(s)"
medium,"  Industrial Shed is available for Rent in , Akola for 70,000   Industrial Shed is available for Rent in , Akola for 70,000"
medium,"  Industrial Shed is available for Rent in Beli, Allahabad for 28,000   Industrial Shed is available for Rent in Beli, Allahabad for 28,000"
low,"  Industrial Shed is available for Rent in Rajapur, Allahabad for 20,000   Industrial Shed is available for Rent in Rajapur, Allahabad for 20,000"
medium,"  Industrial Shed is available for Rent in Tapukara, Alwar for 70,000   Industrial Shed is available for Rent in Tapukara, Alwar for 70,000"
high,"Unlock the potential of your business with this premium Industrial Shed available for rent in K Chan 9768 Sq-ft Industrial Shed is available for Rent in K Channasandra, Bangalore for 3.50 Lac(s)"
medium,"  Industrial Shed is available for Rent in Attibele Industrial Area, Bangalore for 1.70 Lac(s)   Industrial Shed is available for Rent in Attibele Industrial Area, Bangalore for 1.70 Lac(s)"
medium,"Discover a game-changing opportunity for your business with this exceptional Industrial Shed for ren   Industrial Shed is available for Rent in Yantaganahalli, Bangalore for 4.75 Lac(s)"
medium,"The industrial shed is available for rent. It has a covered area of 5100 sq-ft, it is a good locatio   Industrial Shed is available for Rent in Choodasandra, Bangalore for 1.25 Lac(s)"
medium,"  Industrial Shed is available for Rent in Doddaballapura, Bangalore for 6.0 Lac(s)   Industrial Shed is available for Rent in Doddaballapura, Bangalore for 6.0 Lac(s)"
medium,"An industrial shed available for rent in Nayandahalli, Bangalore offers an ideal space for businesse   Industrial Shed is available for Rent in Nayanda Halli, Bangalore for 30,000"
medium,"  Industrial Shed is available for Rent in Hoskote Malur Road, Bangalore for 75,000   Industrial Shed is available for Rent in Hoskote Malur Road, Bangalore for 75,000"
medium,"  Industrial Shed is available for Rent in Kumbalgodu, Bangalore for 99,000   Industrial Shed is available for Rent in Kumbalgodu, Bangalore for 99,000"
medium,"This premium warehouse in Yeshwanthpur Industrial Suburb is now available for rent, offering the per   Industrial Shed is available for Rent in Yesvantpur Industrial Suburb, Bangalore for 4.0 Lac(s)"
medium," Ample space for covered car parking. This Industrial Shed spacious apartment was constructed approx   Industrial Shed is available for Rent in Banashankari, Bangalore for 1.0 Lac(s)"
low,"  Industrial Shed is available for Rent in Doddaballapura, Bangalore for 5.0 Lac(s)   Industrial Shed is available for Rent in Doddaballapura, Bangalore for 5.0 Lac(s)"
medium,"  Industrial Shed is available for Rent in Kamakshipalya, Bangalore for 24,000   Industrial Shed is available for Rent in Kamakshipalya, Bangalore for 24,000"
low,"  Industrial Shed is available for Rent in Bommanahalli, Bangalore for 75,000   Industrial Shed is available for Rent in Bommanahalli, Bangalore for 75,000"
medium,"Are you looking for an expansive industrial shed in one of Bangalore’s prime industrial hubs? This 3   Industrial Shed is available for Rent in Stage 2nd Peenya, Bangalore for 50,000"
low,"Industrial shed is available for sale. It has a covered area of 20000 sq-ft, it is a good location p   Industrial Shed is available for Rent in , Bangalore for 2.35 Lac(s)"
medium,"Unlock the potential of your business with this spacious industrial shed available for rent in the b   Industrial Shed is available for Rent in Srirampura, Bangalore for 20,000"
medium,"Industrial shed is available for rent. It has a covered area of 1500 sq-ft, it is a good location pr   Industrial Shed is available for Rent in Muthsandra, Bangalore for 24,000"
medium,"  Industrial Shed is available for Rent in Machohalli, Bangalore for 90,000   Industrial Shed is available for Rent in Machohalli, Bangalore for 90,000"
medium,"Industrial shed is available for rent. It has a Covered area of 10000 sq-ft, it is a good location p   Industrial Shed is available for Rent in Doddaballapur Main Road, Bangalore for 1.24 Lac(s)"
high,"Independent Industrial shed on a large plot area located close proximity to Yelahanka and the intern 43400 Sq-ft Industrial Shed is available for Rent in Kempegowda International Airport Road, Bangalore for 4.58 Lac(s)"
low,"  Industrial Shed is available for Rent in , Bangalore for 15.0 Lac(s)   Industrial Shed is available for Rent in , Bangalore for 15.0 Lac(s)"
low,"  Industrial Shed is available for Rent in Kumbalgodu, Bangalore for 1.50 Lac(s)   Industrial Shed is available for Rent in Kumbalgodu, Bangalore for 1.50 Lac(s)"
high,"This is a shed with good height and ideal for warehouse, service centre, heavy material storage purp 6300 Sq-ft Industrial Shed is available for Rent in Bommanahalli, Bangalore for 1.0 Lac(s)"
low,"  Industrial Shed is available for Rent in Laggere, Bangalore for 27,000   Industrial Shed is available for Rent in Laggere, Bangalore for 27,000"
high,"Embark on a seamless industrial venture with this well-equipped industrial shed for rent in the bust 10000 Sq-ft Industrial Shed is available for Rent in Hoskote, Bangalore for 1.60 Lac(s)"
medium,"Positioned in the thriving Peenya Industrial Area Phase 3, this industrial shed offers an ideal spac   Industrial Shed is available for Rent in Phase 3 Peenya, Bangalore for 25,000"
medium,"industrial shed 10,000sqft prime location wide road close to main double  road with power 66hp back    Industrial Shed is available for Rent in Phase 1 Peenya, Bangalore for 4.30 Lac(s)"
medium,"Industrail Shed well built of 35ft high with concrete floor, well ventilated, open parking space of    Industrial Shed is available for Rent in Singasandra, Bangalore for 1.20 Lac(s)"
medium,"The industrial shed is available for rent. It has a covered area of 17000 sq-ft, it is a good locati   Industrial Shed is available for Rent in , Bangalore for 10.0 Lac(s)"
high,"Industrial shed is available for rent. RCC roof building with built up area of Ground floor 4150 sqf 4150 Sq-ft Industrial Shed is available for Rent in Jigani Industrial Area, Bangalore for 1.86 Lac(s)"
medium,"Industrial shed is available for rent. It has a Covered area of 43000 sq-ft, it is a good location p   Industrial Shed is available for Rent in Yantaganahalli, Bangalore for 4.75 Lac(s)"
high,"This industrial shed or warehouse is located near HSR Layout, off Bangalore Chennai Highway. This lo 8200 Sq-ft Industrial Shed is available for Rent in Hosapalaya Muneshwara Nagar, Bangalore for 2.50 Lac(s)"
low,"Industrial shed is available for rent. It is a good location property. Please contact for more detai   Industrial Shed is available for Rent in , Bangalore for 25,000"
medium,"INDUSTRIAL SHED 15,000 SQ FT ,PRIME LOCATION ,MAIN ROAD CLOSE TO ALL INDUSTRIAL HUB   Industrial Shed is available for Rent in Whitefield Main Road, Bangalore for 4.0 Lac(s)"
high,"180000 Sqft Industrial Shed for rent in Dobbaspet Industrial area suitable for warehouse and industr 250000 Sq-ft Industrial Shed is available for Rent in Dobbaspet, Bangalore for 36.0 Lac(s)"
medium,"It is surrounded by all major reputed Companies with ease of man power availability with good connec   Industrial Shed is available for Rent in Whitefield Main Road, Bangalore for 7.0 Lac(s)"
medium,"Warehouses 10,000 to 1,00,000 sqft ::::Dock levels of 3 to 5 feet height with multiple shutters, ::: 100000 Sq-ft Industrial Shed is available for Rent in Jigani, Bangalore for 3.60 Lac(s)"
high,"This property is KIADB alloted suitable for any kind of industries especially RED category industrie 45000 Sq-ft Industrial Shed is available for Rent in Harohalli, Bangalore for 2.50 Lac(s)"
low,"nan   Industrial Shed is available for Rent in Magadi Main Road, Bangalore for 1.33 Lac(s)"
low,"Industrial shed is available for rent. It has a plot area of 25000 sq-ft, it is a good location prop   Industrial Shed is available for Rent in Varthur, Bangalore for 75.0 Lac(s)"
low,"nan   Industrial Shed is available for Rent in Dommasandra, Bangalore for 78,000"
high,"This is an industrial shed or warehouse with 15 HP power. 3200 Sq-ft Industrial Shed is available for Rent in Phase 5 JP Nagar, Bangalore for 50,000"
medium,"Industrial shed is available for rent. It is a good location property. Please contact for more detai   Industrial Shed is available for Rent in Phase 3 Peenya, Bangalore for 25,000"
high,"100000 Sqft Industrial Shed for rent in Aerospace Industrial area suitable for warehouse and industr 180000 Sq-ft Industrial Shed is available for Rent in New Airport Road, Bangalore for 30.0 Lac(s)"
high,"property on main road suitable for factory, warehouse and showroom very prime location ready to move 50000 Sq-ft Industrial Shed is available for Rent in Doddakallasandra, Bangalore for 15.0 Lac(s)"
medium,"Plot area :  1 acre ( KIADB allocated land).::::Built area: 15,000 sft.::::250 kva.::::Asking Price  20000 Sq-ft Industrial Shed is available for Rent in Bommasandra, Bangalore for 2.25 Lac(s)"
high,"This property is KIADB alloted suitable for any kind of industries.Having ample parking space. 40000 Sq-ft Industrial Shed is available for Rent in Jigani Industrial Area, Bangalore for 2.50 Lac(s)"
low,"nan   Industrial Shed is available for Rent in Magadi Main Road, Bangalore for 2.28 Lac(s)"
medium,"Industrial shed is available for rent. It has a Covered area of 10000 sq-ft, it is a good location p   Industrial Shed is available for Rent in , Bangalore for 10.80 Lac(s)"
high,"51000 Sqft Industrial Shed for rent in  Aerospace Industrial area suitable for warehouse and industr 100000 Sq-ft Industrial Shed is available for Rent in New Airport Road, Bangalore for 15.30 Lac(s)"
medium,"It is KIADB property suitable for industries and warehouses.   Industrial Shed is available for Rent in Harohalli, Bangalore for 3.75 Lac(s)"
high,"Here is a great place to set up your business in one of the most coveted business locations in Banga 3 Acre Industrial Shed is available for Rent in Tumkur Road, Bangalore for 1.10 Lac(s)"
medium,"Industrial shed is available for rent. It has a Covered area of 2400 sq-ft, it is a good location pr   Industrial Shed is available for Rent in Phase 3 Peenya, Bangalore for 90,000"
medium,"Industrial shed is available for rent. It is a good location property. Please contact for more detai   Industrial Shed is available for Rent in Dommasandra, Bangalore for 50,000"
medium,"Industrial shed is available for rent. It is a good location property. Please contact for more detai   Industrial Shed is available for Rent in Attibele, Bangalore for 1.50 Lac(s)"
high,"New Listing Industrial Shed for Rent in Harohalli Industrial Area, 3rd Phase. This spacious 11,000 s 2400 Sq-ft Industrial Shed is available for Rent in Harohalli, Bangalore for 1.65 Lac(s)"
medium,"Industrial units from 50,000 to 2,00,000 sqft is available for rentcenter height 40 feet & side heig 200000 Sq-ft Industrial Shed is available for Rent in Hoskote, Bangalore for 18.0 Lac(s)"
high,"This east facing independent property ideally suitable for all kinds industries with available power 60000 Sq-ft Industrial Shed is available for Rent in Bashettihalli, Bangalore for 5.0 Lac(s)"
low,"  Industrial Shed is available for Rent in Magadi Main Road, Bangalore for 2.66 Lac(s)   Industrial Shed is available for Rent in Magadi Main Road, Bangalore for 2.66 Lac(s)"
medium,"Industrial shed is available for rent. It has a covered area of 3500 sqft, it is a good location pro   Industrial Shed is available for Rent in Block 5th Rajajinagar, Bangalore for 1.35 Lac(s)"
medium,"  Industrial Shed is available for Rent in Dobbaspet, Bangalore for 60,000   Industrial Shed is available for Rent in Dobbaspet, Bangalore for 60,000"
low,"  Industrial Shed is available for Rent in Bettahalsoor, Bangalore for 40,000   Industrial Shed is available for Rent in Bettahalsoor, Bangalore for 40,000"
low,"  Industrial Shed is available for Rent in Machohalli, Bangalore for 3.45 Lac(s)   Industrial Shed is available for Rent in Machohalli, Bangalore for 3.45 Lac(s)"
low,"  Industrial Shed is available for Rent in Peenya, Bangalore for 40,000   Industrial Shed is available for Rent in Peenya, Bangalore for 40,000"
high,"Discover the perfect industrial space for your business needs with this expansive 7600 sqft industri 11500 Sq-ft Industrial Shed is available for Rent in Harohalli, Bangalore for 1.90 Lac(s)"
high,"RENT INDUSTRIAL SHED in PEENYA 2nd Stage, Bhyraveshwara Industrial Estate, Bangalore. Land Mark Near 10000 Sq-ft Industrial Shed is available for Rent in Phase 2 Peenya, Bangalore for 2.30 Lac(s)"
high,"Unlock the potential of your business with this impressive industrial building available for rent in 11000 Sq-ft Industrial Shed is available for Rent in Bommasandra Industrial Area, Bangalore for 2.25 Lac(s)"
medium,"Industrial shed is available for rent. It is a good location property. Please contact for more detai   Industrial Shed is available for Rent in Phase 1 Electronics City, Bangalore for 30,000"
medium,"Industrial shed is available for rent. It is a good location property. Please contact for more detai   Industrial Shed is available for Rent in Bommasandra Jigani Link Road, Bangalore for 2.20 Lac(s)"
medium," The Industrial Shed is newly constructed.    Industrial Shed is available for Rent in Karihobanahalli, Bangalore for 28,000"
medium,"  Industrial Shed is available for Rent in Phase 2 Electronic City, Bangalore for 70,000   Industrial Shed is available for Rent in Phase 2 Electronic City, Bangalore for 70,000"
high,"An industrial shed is available for rent with a covered area of 7,500 sq. ft. Its a corner property, 7000 Sq-ft Industrial Shed is available for Rent in Thavarekere, Bangalore for 85,000"
medium,"  Industrial Shed is available for Rent in Doddaballapura, Bangalore for 6.60 Lac(s)   Industrial Shed is available for Rent in Doddaballapura, Bangalore for 6.60 Lac(s)"
medium,"  Industrial Shed is available for Rent in Hegganahalli, Bangalore for 1.0 Lac(s)   Industrial Shed is available for Rent in Hegganahalli, Bangalore for 1.0 Lac(s)"
medium,"  Industrial Shed is available for Rent in Budigere Cross, Bangalore for 2.40 Lac(s)   Industrial Shed is available for Rent in Budigere Cross, Bangalore for 2.40 Lac(s)"
medium,"Industrial shed is available for rent. It has a plot area of 8000 sq-ft, it is a good location prope   Industrial Shed is available for Rent in Hoskote Malur Road, Bangalore for 75,000"
high,"KIADB Industrial Shed  available in Red Category Zone for rent. It is a good location property. Plea   Industrial Shed is available for Rent in Dobbaspet, Bangalore for 2.50 Lac(s)"
medium,"  Industrial Shed is available for Rent in Peenya, Bangalore for 2.40 Lac(s)   Industrial Shed is available for Rent in Peenya, Bangalore for 2.40 Lac(s)"
medium,"  Industrial Shed is available for Rent in Harohalli, Bangalore for 4.60 Lac(s)   Industrial Shed is available for Rent in Harohalli, Bangalore for 4.60 Lac(s)"
medium," Industrial Shed available for lease/rent in NelaMangala, Bangalore. A good deal and value for your    Industrial Shed is available for Rent in Nelamangala Town, Bangalore for 25,000"
medium,"Fully vastu  complaince, East Facing  corner site, with borewell, 2Ton EOT crane   Industrial Shed is available for Rent in Stage 2nd Peenya, Bangalore for 1.80 Lac(s)"
medium,"  Industrial Shed is available for Rent in , Bangalore for 3.80 Lac(s)   Industrial Shed is available for Rent in , Bangalore for 3.80 Lac(s)"
low,"  Industrial Shed is available for Rent in , Bangalore for 1.0 Lac(s)   Industrial Shed is available for Rent in , Bangalore for 1.0 Lac(s)"
low," The location has easy access to, Monica Play Home (0 km ), ULBA Hospital (0 km ), Bank of Maharasht   Industrial Shed is available for Rent in Phase 5 JP Nagar, Bangalore for 1.0 Lac(s)"
medium,"Industrial ShedFirst floor 6500 Sq ftSecond floor 6500 Sq ft 7500 Sq-ft Industrial Shed is available for Rent in Phase 3 Peenya, Bangalore for 3.50 Lac(s)"
medium,"The industrial shed is available for rent. It is a good location property. Please contact for more d   Industrial Shed is available for Rent in Begur, Bangalore for 3.0 Lac(s)"
medium,"Industrial shed is available for rent. It has a covered area of 25000 sq-ft, it is a good location p   Industrial Shed is available for Rent in Varthur, Bangalore for 75.0 Lac(s)"
medium,"  Industrial Shed is available for Rent in Kachohalli, Bangalore for 80,000   Industrial Shed is available for Rent in Kachohalli, Bangalore for 80,000"
medium,"  Industrial Shed is available for Rent in Battarahalli, Bangalore for 70,000   Industrial Shed is available for Rent in Battarahalli, Bangalore for 70,000"
medium,"The industrial shed is available for rent. It has a covered area of 11000 sq-ft, it is a good locati   Industrial Shed is available for Rent in , Bangalore for 1.65 Lac(s)"
medium,"Commercial shed for small scale industry with 5KV power extendable upto 25 KV   Industrial Shed is available for Rent in Kogilu, Bangalore for 48,000"
low,"Industrial shed is available for rent.   Industrial Shed is available for Rent in Dommasandra, Bangalore for 78,000"
medium,"Industrial shed is available for rent.   Industrial Shed is available for Rent in Mudalapalya, Bangalore for 18,000"
low,"  Industrial Shed is available for Rent in , Bangalore for 25,000   Industrial Shed is available for Rent in , Bangalore for 25,000"
low," In the locality of Lr Bande Road, a Industrial Shed is available for lease/Rent with all the facili   Industrial Shed is available for Rent in , Bangalore for 3.50 Lac(s)"
low,"  Industrial Shed is available for Rent in Sunkadakatte, Bangalore for 28,000   Industrial Shed is available for Rent in Sunkadakatte, Bangalore for 28,000"
low,"  Industrial Shed is available for Rent in Mysore Road, Bangalore for 75,000   Industrial Shed is available for Rent in Mysore Road, Bangalore for 75,000"
low,"  Industrial Shed is available for Rent in Dobbaspet, Bangalore for 9.0 Lac(s)   Industrial Shed is available for Rent in Dobbaspet, Bangalore for 9.0 Lac(s)"
medium,"Ready to occupy Industrial Shed for rent. Total Land area of 10,000 sq.ft with builtin area of 3000    Industrial Shed is available for Rent in Doddaballapura, Bangalore for 60,000"
medium,"Available for rent, High roof Industrial shed with furnished office suitable for industrial activity   Industrial Shed is available for Rent in Peenya, Bangalore for 1.0 Lac(s)"
medium,"Explore a prime industrial shed for rent on Malur Whitefield Road, Bangalore, offering a substantial   Industrial Shed is available for Rent in Malur Whitefield Road, Bangalore for 1.40 Lac(s)"
high,"This Industrial Shed has length and breadth measuring : 150 X 136. 67 Sq-ft. It is a relatively new  20500 Sq-ft Industrial Shed is available for Rent in Tumkur Road, Bangalore for 1.80 Lac(s)"
medium,"East and West facing property available for instrial purpose located in major Industrial area.   Industrial Shed is available for Rent in Peenya, Bangalore for 2.50 Lac(s)"
medium,"Explore the perfect industrial setup with this spacious industrial shed for rent located in the bust   Industrial Shed is available for Rent in Doddaballapura, Bangalore for 2.50 Lac(s)"
medium,"Industrial shed is available for rent. It has a plot area of 6500 sq-ft, it is a good location prope   Industrial Shed is available for Rent in , Bangalore for 22,000"
medium,"Spread across the massive 14,500 sqft, this industrial shed with frontage of 20,000 sqft located in    Industrial Shed is available for Rent in Harohalli, Bangalore for 3.0 Lac(s)"
low,"  Industrial Shed is available for Rent in Nanjapura, Bangalore for 2.50 Lac(s)   Industrial Shed is available for Rent in Nanjapura, Bangalore for 2.50 Lac(s)"
low,"  Industrial Shed is available for Rent in Gauribidanur, Bangalore for 5.0 Lac(s)   Industrial Shed is available for Rent in Gauribidanur, Bangalore for 5.0 Lac(s)"
medium,"The industrial shed is available for rent. It is a good location property. Please contact for more d   Industrial Shed is available for Rent in Doddanagamangala Village, Bangalore for 30,000"
medium,"  Industrial Shed is available for Rent in Kumbalgodu, Bangalore for 72,000   Industrial Shed is available for Rent in Kumbalgodu, Bangalore for 72,000"
medium,"This industrial shed is available for rent and would work best as a warehouse, logistics center, or  23000 Sq-ft Industrial Shed is available for Rent in Hoskote, Bangalore for 4.40 Lac(s)"
low,"  Industrial Shed is available for Rent in Seshadripuram, Bangalore for 2.50 Lac(s)   Industrial Shed is available for Rent in Seshadripuram, Bangalore for 2.50 Lac(s)"
low,"6000 Sq-ft Industrial Shed is available for Rent in , Bangalore for 1.50 Lac(s) 6000 Sq-ft Industrial Shed is available for Rent in , Bangalore for 1.50 Lac(s)"
medium,"  Industrial Shed is available for Rent in Kadugondanahalli, Bangalore for 1.32 Lac(s)   Industrial Shed is available for Rent in Kadugondanahalli, Bangalore for 1.32 Lac(s)"
medium,"Industrial shed is available for rent. It is a good location property. Please contact for more detai   Industrial Shed is available for Rent in Sunkadakatte, Bangalore for 22,000"
low,"  Industrial Shed is available for Rent in Peenya, Bangalore for 2.75 Lac(s)   Industrial Shed is available for Rent in Peenya, Bangalore for 2.75 Lac(s)"
low,"  Industrial Shed is available for Rent in Phase 8th JP Nagar, Bangalore for 1.25 Lac(s)   Industrial Shed is available for Rent in Phase 8th JP Nagar, Bangalore for 1.25 Lac(s)"
low,"  Industrial Shed is available for Rent in Nelamangala Town, Bangalore for 12.0 Lac(s)   Industrial Shed is available for Rent in Nelamangala Town, Bangalore for 12.0 Lac(s)"
medium,"Factory Space  Shed available for Rent Address Plot NO.2J2K 3rd Phase, KIADB Obedenahalli Industrial 30000 Sq-ft Industrial Shed is available for Rent in KIADB Industrial Area, Bangalore for 5.20 Lac(s)"
medium,"The industrial shed is available for rent. It is a good location property. Please contact for more d   Industrial Shed is available for Rent in Doddaballapura, Bangalore for 4.40 Lac(s)"
medium,"6000 Sq-ft Industrial Shed is available for Rent in Kannahalli, Bangalore for 2.0 Lac(s) 6000 Sq-ft Industrial Shed is available for Rent in Kannahalli, Bangalore for 2.0 Lac(s)"
medium,"Corner Property situated in Industrial Area. 20 Feet roof height   Industrial Shed is available for Rent in Peddanapalya, Bangalore for 75,000"
medium,"Are you in search of a premium industrial property in Bangalore that aligns with your business deman   Industrial Shed is available for Rent in Tumkur Road, Bangalore for 12.50 Lac(s)"
medium,"It is a industrial shed consisting of 6000sft acc roof shop floor , 2500sft RCC office and store ins   Industrial Shed is available for Rent in Attibele Industrial Area, Bangalore for 4.0 Lac(s)"
medium,"  Industrial Shed is available for Rent in Jigani Industrial Area, Bangalore for 6.0 Lac(s)   Industrial Shed is available for Rent in Jigani Industrial Area, Bangalore for 6.0 Lac(s)"
low," Superb location, great for business purposes. A Industrial Shed available in Goraguntepalya, Bangal   Industrial Shed is available for Rent in Goraguntepalya, Bangalore for 84,000"
high,"KIADB Approved Prime Industrial Plot Total 50,000 Sq. Ft. with 21,000 Sq. Ft. Covered Area  29,000 S 50000 Sq-ft Industrial Shed is available for Rent in Doddanekundi, Bangalore for 14.0 Lac(s)"
medium,"This property is an industrial shed which can be used for multiple purposesincluding putting up mach   Industrial Shed is available for Rent in Srirampura, Bangalore for 20,000"
low,"  Industrial Shed is available for Rent in ITI Layout HSR Layout, Bangalore for 1.8 Crore(s)   Industrial Shed is available for Rent in ITI Layout HSR Layout, Bangalore for 1.8 Crore(s)"
low,"  Industrial Shed is available for Rent in , Bangalore for 2.0 Lac(s)   Industrial Shed is available for Rent in , Bangalore for 2.0 Lac(s)"
medium,"Explore this spacious industrial shed for rent in Nayandahalli, Bangalore, offering ample space and    Industrial Shed is available for Rent in Nayanda Halli, Bangalore for 1.50 Lac(s)"
low,"  Industrial Shed is available for Rent in Stage 2nd Peenya, Bangalore for 28,000   Industrial Shed is available for Rent in Stage 2nd Peenya, Bangalore for 28,000"
medium,"  Industrial Shed is available for Rent in Brigade Road, Bangalore for 1.20 Lac(s)   Industrial Shed is available for Rent in Brigade Road, Bangalore for 1.20 Lac(s)"
low,"Ideal for factories and companies, this spacious 7500 sqft industrial shed for rent on Kanakapura Ro   Industrial Shed is available for Rent in Kanakapura Road, Bangalore for 1.35 Lac(s)"
medium,"Industrial Shed is available for rent. It has a plot area of 25000 sq-ft, it is a good location prop   Industrial Shed is available for Rent in KIADB Industrial Area, Bangalore for 5.0 Lac(s)"
medium,"Industrial shed is available for rent. It has a Covered area of 1 hectare, it is a good location pro   Industrial Shed is available for Rent in Gauribidanur, Bangalore for 2.0 Lac(s)"
medium,"Exciting Opportunity Alert! An exclusive offer awaits those with entrepreneurial ambitions, ready to 44000 Sq-ft Industrial Shed is available for Rent in Dobbaspet, Bangalore for 3.50 Lac(s)"
medium," Ample space for covered car parking. The Industrial Shed construction is above 20 years. The locati   Industrial Shed is available for Rent in Phase 3 Peenya, Bangalore for 2.50 Lac(s)"
medium,"150 sqft road   Industrial Shed is available for Rent in Gunjur Palya, Bangalore for 60,000"
medium,"Industrial shed is available for rent. It is a good location property. Please contact for more detai   Industrial Shed is available for Rent in Boodihal, Bangalore for 3.0 Lac(s)"
medium,"suitable for industrial godown, warehouse, small scale industries   Industrial Shed is available for Rent in Samethanahalli, Bangalore for 80,000"
medium,"ideal property for industrial manufacturing, industrial godown, industrial warehouse etc.,  there is   Industrial Shed is available for Rent in AECS Layout Singasandra, Bangalore for 85,000"
medium,"  Industrial Shed is available for Rent in Phase 1 Peenya, Bangalore for 70,000   Industrial Shed is available for Rent in Phase 1 Peenya, Bangalore for 70,000"
medium,"Rcc building  With provision to lift Ground floor  4000 sqft  10kw commercial electricity First floo   Industrial Shed is available for Rent in Dobbaspet, Bangalore for 1.12 Lac(s)"
medium,"Industrial shed is available for rent. It has a covered area of 4000 sq-ft, it is a good location pr   Industrial Shed is available for Rent in Bommasandra Industrial Area, Bangalore for 66,000"
low,"  Industrial Shed is available for Rent in Stage 2nd Peenya, Bangalore for 18,000   Industrial Shed is available for Rent in Stage 2nd Peenya, Bangalore for 18,000"
medium,"Unleash the potential of your industrial aspirations with this remarkable Industrial Shed for rent i 1 Acre Industrial Shed is available for Rent in Peenya, Bangalore for 15.0 Lac(s)"
medium,"Reserved covered car parking is available. The industrial shed is available for rent. It has a cover   Industrial Shed is available for Rent in Bommasandra, Bangalore for 1.60 Lac(s)"
low,"  Industrial Shed is available for Rent in Dobbaspet, Bangalore for 1.25 Lac(s)   Industrial Shed is available for Rent in Dobbaspet, Bangalore for 1.25 Lac(s)"
medium,"  Industrial Shed is available for Rent in Machohalli, Bangalore for 75,000   Industrial Shed is available for Rent in Machohalli, Bangalore for 75,000"
medium,"This Industrial shed spacious apartment waconstructed approx. 15 to 20 years years back.   Industrial Shed is available for Rent in AECS Layout Singasandra, Bangalore for 1.30 Lac(s)"
medium,"Industrial shed is available for rent. It has a covered area of 13600 sqft, it is a good location pr   Industrial Shed is available for Rent in Kumbalgodu, Bangalore for 2.0 Lac(s)"
medium,"  Industrial Shed is available for Rent in Nelamangala Town, Bangalore for 6.0 Lac(s)   Industrial Shed is available for Rent in Nelamangala Town, Bangalore for 6.0 Lac(s)"
high,"Seize this lucrative deal today itself if you are looking for an Industrial Shed. Spread across the  5600 Sq-ft Industrial Shed is available for Rent in Silk Board Area, Bangalore for 1.50 Lac(s)"
low,"  Industrial Shed is available for Rent in Hebbagodi, Bangalore for 17,000   Industrial Shed is available for Rent in Hebbagodi, Bangalore for 17,000"
high,"There is a warehouse building of 70,000 sq ft East Facing. This is a state of the art facility, and  4 Acre Industrial Shed is available for Rent in , Bangalore for 10.50 Lac(s)"
medium,"  Industrial Shed is available for Rent in Nanjappa Road, Bangalore for 70,000   Industrial Shed is available for Rent in Nanjappa Road, Bangalore for 70,000"
medium,"  Industrial Shed is available for Rent in Hoskote Chintamani Road, Bangalore for 1.50 Lac(s)   Industrial Shed is available for Rent in Hoskote Chintamani Road, Bangalore for 1.50 Lac(s)"
medium,"The industrial shed is available for rent. It has a covered area of 3500 sq-ft, it is a good locatio   Industrial Shed is available for Rent in Makali, Bangalore for 63,000"
low,"  Industrial Shed is available for Rent in Electronic City, Bangalore for 1.80 Lac(s)   Industrial Shed is available for Rent in Electronic City, Bangalore for 1.80 Lac(s)"
medium,"  Industrial Shed is available for Rent in Nelamangala Town, Bangalore for 14.0 Lac(s)   Industrial Shed is available for Rent in Nelamangala Town, Bangalore for 14.0 Lac(s)"
low,"  Industrial Shed is available for Rent in Peenya, Bangalore for 18,000   Industrial Shed is available for Rent in Peenya, Bangalore for 18,000"
low,"  Industrial Shed is available for Rent in Stage 2nd Peenya, Bangalore for 30,000   Industrial Shed is available for Rent in Stage 2nd Peenya, Bangalore for 30,000"
low,"  Industrial Shed is available for Rent in Hoskote, Bangalore    Industrial Shed is available for Rent in Hoskote, Bangalore "
medium,"Industrial shed is available for rent. It has a Covered area of 43000 sq-ft, it is a good location p   Industrial Shed is available for Rent in Yantaganahalli, Bangalore for 4.75 Lac(s)"
high,"This industrial shed or warehouse is located near HSR Layout, off Bangalore Chennai Highway. This lo 8200 Sq-ft Industrial Shed is available for Rent in Hosapalaya Muneshwara Nagar, Bangalore for 2.50 Lac(s)"
low,"Industrial shed is available for rent. It is a good location property. Please contact for more detai   Industrial Shed is available for Rent in , Bangalore for 25,000"
medium,"INDUSTRIAL SHED 15,000 SQ FT ,PRIME LOCATION ,MAIN ROAD CLOSE TO ALL INDUSTRIAL HUB   Industrial Shed is available for Rent in Whitefield Main Road, Bangalore for 4.0 Lac(s)"
medium,"Industrial shed is available for rent. It has a Covered area of 43000 sq-ft, it is a good location p   Industrial Shed is available for Rent in Yantaganahalli, Bangalore for 4.75 Lac(s)"
high,"This industrial shed or warehouse is located near HSR Layout, off Bangalore Chennai Highway. This lo 8200 Sq-ft Industrial Shed is available for Rent in Hosapalaya Muneshwara Nagar, Bangalore for 2.50 Lac(s)"
low,"Industrial shed is available for rent. It is a good location property. Please contact for more detai   Industrial Shed is available for Rent in , Bangalore for 25,000"
