cScore,merged_col
medium,"8 BHK, Farm House is available for Sale in , Cuttack for 1.7 Crore(s) 8 BHK, Farm House is available for Sale in , Cuttack for 1.7 Crore(s)"
medium,"1 BHK, Farm House is available for Sale in , Cuttack for 17.50 Lac(s) 1 BHK, Farm House is available for Sale in , Cuttack for 17.50 Lac(s)"
medium,"1 BHK, Farm House is available for Sale in Tangi, Cuttack for 35.0 Lac(s) 1 BHK, Farm House is available for Sale in Tangi, Cuttack for 35.0 Lac(s)"
low,"1 BHK, Farm House is available for Sale in , Davanagere for 72.0 Lac(s) 1 BHK, Farm House is available for Sale in , Davanagere for 72.0 Lac(s)"
low,"5 BHK, Farm House is available for Sale in Ganeshpur, Dehradun for 14.0 Lac(s) 5 BHK, Farm House is available for Sale in Ganeshpur, Dehradun for 14.0 Lac(s)"
low,"2 BHK, Farm House is available for Sale in Chakrata Road Connaught Place, Dehradun for 3.2 Crore(s) 2 BHK, Farm House is available for Sale in Chakrata Road Connaught Place, Dehradun for 3.2 Crore(s)"
low,"1 BHK, Farm House is available for Sale in , Dehradun for 1.5 Crore(s) 1 BHK, Farm House is available for Sale in , Dehradun for 1.5 Crore(s)"
low,"  Farm House is available for Sale in Majra, Dehradun for 3.0 Crore(s)   Farm House is available for Sale in Majra, Dehradun for 3.0 Crore(s)"
medium,"2 BHK, Farm House is available for Sale in , Dehradun for 4.47 Lac(s) 2 BHK, Farm House is available for Sale in , Dehradun for 4.47 Lac(s)"
low,",.............................................. 2 BHK, Farm House is available for Sale in Herbertpur, Dehradun for 15.0 Lac(s)"
low,"North East facing 235 ft river front property in 3000 sq. Yds. 1 BHK, Farm House is available for Sale in , Dehradun "
medium,"20 Acre agri land with mesh fencing 2 TW  small godown electricity transformer at village Golaguthan 1 BHK, Farm House is available for Sale in , Dewas for 4.0 Crore(s)"
low,"2880 Sq-ft Farm House is available for Sale in Benachity, Durgapur for 45.0 Lac(s) 2880 Sq-ft Farm House is available for Sale in Benachity, Durgapur for 45.0 Lac(s)"
low,"15000 Sq-ft Farm House is available for Sale in Avalpoondurai, Erode for 80.0 Lac(s) 15000 Sq-ft Farm House is available for Sale in Avalpoondurai, Erode for 80.0 Lac(s)"
low,"30 Cent Farm House is available for Sale in Kodumudi, Erode for 40.0 Lac(s) 30 Cent Farm House is available for Sale in Kodumudi, Erode for 40.0 Lac(s)"
medium,"FARM HOUSE WITH AGRICULTURE LAND 84.5 CENTS 1 BHK, Farm House is available for Sale in , Erode for 2.0 Crore(s)"
low,"1200 Sq-yrd Farm House is available for Sale in Manjhawali, Faridabad for 98.0 Lac(s) 1200 Sq-yrd Farm House is available for Sale in Manjhawali, Faridabad for 98.0 Lac(s)"
low,"2000 Sq-yrd Farm House is available for Sale in Manjhawali, Faridabad for 2.0 Crore(s) 2000 Sq-yrd Farm House is available for Sale in Manjhawali, Faridabad for 2.0 Crore(s)"
medium,"1 BHK, Farm House is available for Sale in Bhopani, Faridabad for 8.0 Crore(s) 1 BHK, Farm House is available for Sale in Bhopani, Faridabad for 8.0 Crore(s)"
low,"1 BHK, Farm House is available for Sale in Badarpur Said, Faridabad  1 BHK, Farm House is available for Sale in Badarpur Said, Faridabad "
low,"1 BHK, Farm House is available for Sale in , Firozabad for 1.0 Lac(s) 1 BHK, Farm House is available for Sale in , Firozabad for 1.0 Lac(s)"
medium,"Kalrav Farms, nestled within a verdant chikoo orchard boasting 700 mature trees, exemplifies a seaml 3 BHK, Farm House is available for Sale in Mokhasan, Gandhinagar for 1.8 Crore(s)"
high,"Residential plot is available for sale. It has a plot area of  4000 sq.Yd , it is a good location pr 4 BHK, Farm House is available for Sale in Nasmed, Gandhinagar for 22.0 Crore(s)"
high,"sale : ultra morden farm house.8500 sq yd plot with 3000 sq ft construction.3 bhk bunglows.well main 5 BHK, Farm House is available for Sale in Rancharda, Gandhinagar for 30.0 Crore(s)"
medium,"available NA plot for sale in old plotting society each plot was 5000 sqyrd with proper boundary 1 BHK, Farm House is available for Sale in GIFT City, Gandhinagar for 4.0 Crore(s)"
low,"2 BHK, Farm House is available for Sale in Amiyapur, Gandhinagar for 25.0 Crore(s) 2 BHK, Farm House is available for Sale in Amiyapur, Gandhinagar for 25.0 Crore(s)"
low,"  Farm House is available for Sale in Aluva, Gandhinagar    Farm House is available for Sale in Aluva, Gandhinagar "
low,"  Farm House is available for Sale in GIFT City, Gandhinagar    Farm House is available for Sale in GIFT City, Gandhinagar "
medium,"Kalrav Farms, nestled within a verdant chikoo orchard boasting 700 mature trees, exemplifies a seaml 4 BHK, Farm House is available for Sale in Mokhasan, Gandhinagar for 2.8 Crore(s)"
medium,"Kalrav Farms, nestled within a verdant chikoo orchard boasting 700 mature trees, exemplifies a seaml 1 BHK, Farm House is available for Sale in Mokhasan, Gandhinagar for 1.2 Crore(s)"
medium,"Kalrav Farms, nestled within a verdant chikoo orchard boasting 700 mature trees, exemplifies a seaml 4 BHK, Farm House is available for Sale in Mokhasan, Gandhinagar for 2.8 Crore(s)"
medium,"Kalrav Farms, nestled within a verdant chikoo orchard boasting 700 mature trees, exemplifies a seaml 4 BHK, Farm House is available for Sale in Mokhasan, Gandhinagar for 2.8 Crore(s)"
medium,"Kalrav Farms, nestled within a verdant chikoo orchard boasting 700 mature trees, exemplifies a seaml 3 BHK, Farm House is available for Sale in Mokhasan, Gandhinagar for 1.8 Crore(s)"
medium,"Kalrav Farms, nestled within a verdant chikoo orchard boasting 700 mature trees, exemplifies a seaml 3 BHK, Farm House is available for Sale in Mokhasan, Gandhinagar for 1.8 Crore(s)"
medium,"Kalrav Farms, nestled within a verdant chikoo orchard boasting 700 mature trees, exemplifies a seaml 3 BHK, Farm House is available for Sale in Mokhasan, Gandhinagar for 1.8 Crore(s)"
medium,"Kalrav Farms, nestled within a verdant chikoo orchard boasting 700 mature trees, exemplifies a seaml 3 BHK, Farm House is available for Sale in Mokhasan, Gandhinagar for 1.8 Crore(s)"
medium,"Kalrav Farms, nestled within a verdant chikoo orchard boasting 700 mature trees, exemplifies a seaml 2 BHK, Farm House is available for Sale in Mokhasan, Gandhinagar for 1.3 Crore(s)"
medium,"Kalrav Farms, nestled within a verdant chikoo orchard boasting 700 mature trees, exemplifies a seaml 2 BHK, Farm House is available for Sale in Mokhasan, Gandhinagar for 1.3 Crore(s)"
medium,"Kalrav Farms, nestled within a verdant chikoo orchard boasting 700 mature trees, exemplifies a seaml 2 BHK, Farm House is available for Sale in Mokhasan, Gandhinagar for 1.3 Crore(s)"
medium,"Kalrav Farms, nestled within a verdant chikoo orchard boasting 700 mature trees, exemplifies a seaml 1 BHK, Farm House is available for Sale in Mokhasan, Gandhinagar for 1.2 Crore(s)"
medium,"Kalrav Farms, nestled within a verdant chikoo orchard boasting 700 mature trees, exemplifies a seaml 1 BHK, Farm House is available for Sale in Mokhasan, Gandhinagar for 1.2 Crore(s)"
medium,"Kalrav Farms, nestled within a verdant chikoo orchard boasting 700 mature trees, exemplifies a seaml 1 BHK, Farm House is available for Sale in Mokhasan, Gandhinagar for 1.2 Crore(s)"
medium,"Kalrav Farms, nestled within a verdant chikoo orchard boasting 700 mature trees, exemplifies a seaml 1 BHK, Farm House is available for Sale in Mokhasan, Gandhinagar for 1.2 Crore(s)"
medium,"Kalrav Farms, nestled within a verdant chikoo orchard boasting 700 mature trees, exemplifies a seaml 2 BHK, Farm House is available for Sale in Mokhasan, Gandhinagar for 1.3 Crore(s)"
low,"3 BHK, Farm House is available for Sale in , Gaya for 35.0 Lac(s) 3 BHK, Farm House is available for Sale in , Gaya for 35.0 Lac(s)"
low,"3 BHK, Farm House is available for Sale in , Gaya for 35.0 Lac(s) 3 BHK, Farm House is available for Sale in , Gaya for 35.0 Lac(s)"
medium,"Available   an agricultural  land with farm house therein at village Guleli ,near VALPOI ,GOA  ,adme 1 BHK, Farm House is available for Sale in Valpoi, Goa for 10.8 Crore(s)"
medium," Double your Investment before you live in Farmhouse society in Goa1acer4000sqrmt Land400sqrmt Appro 3 BHK, Farm House is available for Sale in Mandrem, Goa for 12.0 Crore(s)"
high,"5500 sq.m dimension Resort for sell.. Resort have 65 rooms swimming pool parking area for 12 cars gy > 10 BHK, Farm House is available for Sale in Baga, Goa for 75.0 Crore(s)"
medium,"Escape to the serene beauty of Goa with this stunning 4 BHK farmhouse For Sale in Ponda. With a supe 4 BHK, Farm House is available for Sale in Ponda, Goa for 3.0 Crore(s)"
high,"evergreen farm house located in near galgotia university , yumana expressway and jewar airport. 3 BHK, Farm House is available for Sale in Dankaur, Greater Noida for 1.7 Crore(s)"
high,"THIS LAND FOR FOR SALE IN AERO WESTEREN GREEN FARMOUSE  NEAR BY YAMUNA EXPRESSWAY VERY PRIME LOCATIO 2 BHK, Farm House is available for Sale in Yamuna Expressway, Greater Noida for 4.2 Crore(s)"
high,"FACILITIES Swimming pool  Outdoor Sports  Multipurpose hall  Kids Play Area  247 Security  CCTV Surv 8 BHK, Farm House is available for Sale in Yamuna Expressway, Greater Noida for 2.3 Crore(s)"
medium,"connectivity, Govt electricity, land legal 2 BHK, Farm House is available for Sale in , Greater Noida for 1.4 Crore(s)"
high,"Farmlad for sale in well planned gated township, ready for immediate registry, mutation, and possess 1 BHK, Farm House is available for Sale in Motipur, Greater Noida "
high,"East facing fully furnished farm houses with water and Elecricity 3 BHK, Farm House is available for Sale in Yamuna Expressway, Greater Noida "
medium,"location is very good greater noida Dankour near Yamuna expressway near film city near jawar airport 5 BHK, Farm House is available for Sale in , Greater Noida "
low,"1 BHK, Farm House is available for Sale in Yamuna Expressway, Greater Noida  1 BHK, Farm House is available for Sale in Yamuna Expressway, Greater Noida "
medium,"4 BHK, Farm House is available for Sale in Jaypee Greens, Greater Noida  4 BHK, Farm House is available for Sale in Jaypee Greens, Greater Noida "
low,"  Farm House is available for Sale in Yamuna Expressway, Greater Noida    Farm House is available for Sale in Yamuna Expressway, Greater Noida "
medium,"Gated Farmhouses with Electricity and STP . Immediate registration and mutation . 3 BHK, Farm House is available for Sale in Yamuna Expressway, Greater Noida "
high,"Well-planned gated township, ready for immediate registry, mutation, and possession.Equipped with al 2 BHK, Farm House is available for Sale in Tech Zone, Greater Noida "
high,"SECTOR 61A PRIME LOCATION , THIS FARM HOUSE MINI FARM HOUSE 1250 SQ YARD , 2 BHK ATTACHED WASHROOM F 2 BHK, Farm House is available for Sale in Sector 61, Gurgaon for 3.5 Crore(s)"
medium,"Exclusive clubhouse within the complex with Gymnasium, Joggers ParkSmart Structure ,Floor Registry A 1 BHK, Farm House is available for Sale in Sector 4 Sohna, Gurgaon for 1.1 Crore(s)"
high,"north facing semi furnished complete vastu shastra 2 BHK, Farm House is available for Sale in Kherli Lala, Gurgaon for 1.5 Crore(s)"
medium,"30 min. drive to south delhi and 1hours drive to vasant kunj delhi on gurgaon road near by mvn comme 1 BHK, Farm House is available for Sale in Sector 3 Sohna, Gurgaon for 1.5 Crore(s)"
high,"this property is most  demand property in area , sohna ballabgarh road near nimoth police post .main 2 BHK, Farm House is available for Sale in Sohna, Gurgaon for 5.0 Crore(s)"
medium,"1000 sqyrd Farm House available for sell in sector 59 Ext. Road NEAR Surajgarh Farm House. Nice loca 3 BHK, Farm House is available for Sale in Sector 59, Gurgaon for 40.0 Crore(s)"
high,"new farm house land develop in manesar near best westren resort country club , 3 k.m ITC GRAND BHARA 2 BHK, Farm House is available for Sale in Manesar, Gurgaon for 2.4 Crore(s)"
medium,"Good location,on road,just bharat grand hotel,ITC golf,Tharudan valley 4 BHK, Farm House is available for Sale in Manesar, Gurgaon for 2.5 Crore(s)"
medium,"2 BHK, Farm House is available for Sale in Sector 6, Gurgaon for 2.4 Crore(s) 2 BHK, Farm House is available for Sale in Sector 6, Gurgaon for 2.4 Crore(s)"
low,"  Farm House is available for Sale in Sohna Road, Gurgaon for 4.5 Crore(s)   Farm House is available for Sale in Sohna Road, Gurgaon for 4.5 Crore(s)"
low,"1 Acre Farm House is available for Sale in Naurangpur, Gurgaon for 4.0 Crore(s) 1 Acre Farm House is available for Sale in Naurangpur, Gurgaon for 4.0 Crore(s)"
high,"All facilities are available like swimming pools, bar,hall, premium bed rooms,open area, green parks 10 BHK, Farm House is available for Sale in Sohna, Gurgaon for 10.0 Crore(s)"
high,"available for gurgaon faridabad road main road plot in gwalpahari 1 BHK, Farm House is available for Sale in Gwal Pahari, Gurgaon for 11.0 Crore(s)"
low,"1 BHK, Farm House is available for Sale in , Gurgaon for 1.7 Crore(s) 1 BHK, Farm House is available for Sale in , Gurgaon for 1.7 Crore(s)"
medium,"on Main Sohna Palwal NH71A HighwayOrganic Farm Housesnear, NEW DELHI MUMBAI EXPRESSWAYclose to World 2 BHK, Farm House is available for Sale in Sohna, Gurgaon for 50.0 Lac(s)"
medium,"A fully mature farm with more than 80 full grown trees. Includes Neem, Labernums, Eucalyptus, Banyan 6 BHK, Farm House is available for Sale in Sohna Road, Gurgaon for 7.0 Crore(s)"
high,"Freehold Mini Farm House Near KMP Expressway with self water and electricity connection installed 1 BHK, Farm House is available for Sale in Indri Road, Gurgaon for 48.50 Lac(s)"
low,"Farm house is available for sale. It covered area of 1500 sq-ft, it is a good location. Please conta 3 BHK, Farm House is available for Sale in Palam Farms, Gurgaon for 5.0 Crore(s)"
low,"  Farm House is available for Sale in Sohna Road, Gurgaon for 1.7 Crore(s)   Farm House is available for Sale in Sohna Road, Gurgaon for 1.7 Crore(s)"
low,"  Farm House is available for Sale in Sohna, Gurgaon for 90.0 Lac(s)   Farm House is available for Sale in Sohna, Gurgaon for 90.0 Lac(s)"
medium,"2 acre land available in Sadhrana, Gurgaon. 3 BHK, Farm House is available for Sale in Sadrana, Gurgaon for 6.0 Crore(s)"
low,"  Farm House is available for Sale in Sohna, Gurgaon for 3.0 Crore(s)   Farm House is available for Sale in Sohna, Gurgaon for 3.0 Crore(s)"
low,"  Farm House is available for Sale in Sultanpur, Gurgaon for 1.7 Crore(s)   Farm House is available for Sale in Sultanpur, Gurgaon for 1.7 Crore(s)"
low,"  Farm House is available for Sale in Sohna, Gurgaon for 6.5 Crore(s)   Farm House is available for Sale in Sohna, Gurgaon for 6.5 Crore(s)"
medium,"This is a Beautiful 5 Bedroom Farm House approx 3800 sq. feet with Large Bedrooms ( 2 bedrooms 16 X  1 BHK, Farm House is available for Sale in , Gurgaon for 2.0 Crore(s)"
medium,"3630 sq yrd agriculture land available for sell on damdama lake road near bheppha farm house . Its g 1 BHK, Farm House is available for Sale in Behlpa, Gurgaon for 3.5 Crore(s)"
low,"  Farm House is available for Sale in Gurgaon Village, Gurgaon    Farm House is available for Sale in Gurgaon Village, Gurgaon "
low,"  Farm House is available for Sale in Sector 25, Gurgaon    Farm House is available for Sale in Sector 25, Gurgaon "
medium,"DLF Phase 1 in Gurugram is an upscale residential area known for its luxurious plots, green spaces,  1 BHK, Farm House is available for Sale in Golf Course Road, Gurgaon for 13.2 Crore(s)"
medium,"30 min. drive to south delhi and 1hours drive to vasant kunj delhi on gurgaon road near by mvn comme 1 BHK, Farm House is available for Sale in Sector 3 Sohna, Gurgaon for 1.5 Crore(s)"
low,"10000 Sq-ft Farm House is available for Sale in Hazira, Gwalior for 50.0 Lac(s) 10000 Sq-ft Farm House is available for Sale in Hazira, Gwalior for 50.0 Lac(s)"
low,"4 BHK, Farm House is available for Sale in , Gwalior for 18.0 Lac(s) 4 BHK, Farm House is available for Sale in , Gwalior for 18.0 Lac(s)"
medium,"Welcome to the serene coastal charm of Haldia, West Bengal, where the tranquil whispers of the Bay o 4 BHK, Farm House is available for Sale in , Haldia for 2.0 Crore(s)"
medium,"Escape the hustle and bustle of the cities and follow the route of Vibrant Vilasaa Farms based in th 3 BHK, Farm House is available for Sale in Akdauli, Hapur for 1.4 Crore(s)"
medium,"2 BHK, Farm House is available for Sale in Garh Mukheshwar, Hapur for 75.0 Lac(s) 2 BHK, Farm House is available for Sale in Garh Mukheshwar, Hapur for 75.0 Lac(s)"
medium,"2 BHK, Farm House is available for Sale in Garh Mukheshwar, Hapur for 47.50 Lac(s) 2 BHK, Farm House is available for Sale in Garh Mukheshwar, Hapur for 47.50 Lac(s)"
low,"1 BHK, Farm House is available for Sale in Garh Mukheshwar, Hapur for 55.0 Lac(s) 1 BHK, Farm House is available for Sale in Garh Mukheshwar, Hapur for 55.0 Lac(s)"
low,"2 BHK, Farm House is available for Sale in Brijghat, Hapur for 57.0 Lac(s) 2 BHK, Farm House is available for Sale in Brijghat, Hapur for 57.0 Lac(s)"
medium,"humari jamin do bypaas k bich main hai factory ya company k liye best location hain agr koi interest 2 BHK, Farm House is available for Sale in NH-24, Hapur for 1.2 Crore(s)"
low,"  Farm House is available for Sale in Garh Mukheshwar, Hapur    Farm House is available for Sale in Garh Mukheshwar, Hapur "
high,"Escape the hustle and bustle of the cities and follow the route of Vibrant Vilasaa Farms based in th 3 BHK, Farm House is available for Sale in Akdauli, Hapur for 1.4 Crore(s)"
medium,"Escape the hustle and bustle of the cities and follow the route of Vibrant Vilasaa Farms based in th 2 BHK, Farm House is available for Sale in Akdauli, Hapur for 1.0 Crore(s)"
medium,"Escape the hustle and bustle of the cities and follow the route of Vibrant Vilasaa Farms based in th 3 BHK, Farm House is available for Sale in Akdauli, Hapur for 1.4 Crore(s)"
medium,"Escape the hustle and bustle of the cities and follow the route of Vibrant Vilasaa Farms based in th 3 BHK, Farm House is available for Sale in Akdauli, Hapur for 1.4 Crore(s)"
medium,"Spacious Layout Luxurious farmhouses often feature expansive plots of land, offering ample space for 2 BHK, Farm House is available for Sale in Akdauli, Hapur for 61.20 Lac(s)"
medium,"Escape the hustle and bustle of the cities and follow the route of Vibrant Vilasaa Farms based in th 3 BHK, Farm House is available for Sale in Akdauli, Hapur for 1.4 Crore(s)"
medium,"Spacious Layout Luxurious farmhouses often feature expansive plots of land, offering ample space for 3 BHK, Farm House is available for Sale in Akdauli, Hapur for 1.0 Crore(s)"
medium,"Escape the hustle and bustle of the cities and follow the route of Vibrant Vilasaa Farms based in th 2 BHK, Farm House is available for Sale in Akdauli, Hapur for 1.0 Crore(s)"
medium,"Escape the hustle and bustle of the cities and follow the route of Vibrant Vilasaa Farms based in th 2 BHK, Farm House is available for Sale in Akdauli, Hapur for 61.20 Lac(s)"
high,"Vibrant Vilasaa farms is a exclusive farms that marry luxury with tranquility. The minimal number of 3 BHK, Farm House is available for Sale in Akdauli, Hapur for 1.0 Crore(s)"
medium,"Spacious Layout Luxurious farmhouses often feature expansive plots of land, offering ample space for 2 BHK, Farm House is available for Sale in Akdauli, Hapur for 61.20 Lac(s)"
medium,"Escape the hustle and bustle of the cities and follow the route of Vibrant Vilasaa Farms based in th 2 BHK, Farm House is available for Sale in Akdauli, Hapur for 1.0 Crore(s)"
medium,"Escape the hustle and bustle of the cities and follow the route of Vibrant Vilasaa Farms based in th 2 BHK, Farm House is available for Sale in Akdauli, Hapur for 61.20 Lac(s)"
medium,"Escape the hustle and bustle of the cities and follow the route of Vibrant Vilasaa Farms based in th 2 BHK, Farm House is available for Sale in Akdauli, Hapur for 78.0 Lac(s)"
medium,"Escape the hustle and bustle of the cities and follow the route of Vibrant Vilasaa Farms based in th 3 BHK, Farm House is available for Sale in Akdauli, Hapur for 1.0 Crore(s)"
high,"Vibrant Vilasaa farms is a exclusive farms that marry luxury with tranquility. The minimal number of 3 BHK, Farm House is available for Sale in Akdauli, Hapur for 1.0 Crore(s)"
high,"Spacious Layout Luxurious farmhouses often feature expansive plots of land, offering ample space for 2 BHK, Farm House is available for Sale in Akdauli, Hapur for 61.20 Lac(s)"
medium,"Escape the hustle and bustle of the cities and follow the route of Vibrant Vilasaa Farms based in th 2 BHK, Farm House is available for Sale in Akdauli, Hapur for 1.0 Crore(s)"
medium,"Spacious Layout Luxurious farmhouses often feature expansive plots of land, offering ample space for 3 BHK, Farm House is available for Sale in Akdauli, Hapur for 1.2 Crore(s)"
high,"Escape the hustle and bustle of the cities and follow the route of Vibrant Vilasaa Farms based in th 3 BHK, Farm House is available for Sale in Akdauli, Hapur for 1.4 Crore(s)"
medium,"Escape the hustle and bustle of the cities and follow the route of Vibrant Vilasaa Farms based in th 3 BHK, Farm House is available for Sale in Akdauli, Hapur for 1.4 Crore(s)"
medium,"Escape the hustle and bustle of the cities and follow the route of Vibrant Vilasaa Farms based in th 3 BHK, Farm House is available for Sale in Akdauli, Hapur for 1.4 Crore(s)"
medium,"Escape the hustle and bustle of the cities and follow the route of Vibrant Vilasaa Farms based in th 3 BHK, Farm House is available for Sale in Akdauli, Hapur for 1.4 Crore(s)"
low,"4 BHK, Farm House is available for Sale in , Haridwar for 10.0 Crore(s) 4 BHK, Farm House is available for Sale in , Haridwar for 10.0 Crore(s)"
low,"1 BHK, Farm House is available for Sale in , Haridwar for 1.0 Crore(s) 1 BHK, Farm House is available for Sale in , Haridwar for 1.0 Crore(s)"
low,"  Farm House is available for Sale in Daulatpur, Haridwar    Farm House is available for Sale in Daulatpur, Haridwar "
medium,"3.86 Acres of Organic Paradise with Farmhouse, Pond  Timber TreesDiscover this 3.8 acre farmland, pe 2 BHK, Farm House is available for Sale in , Hosur for 2.0 Crore(s)"
medium,"East Facing 4 Acre Farm with a quaint Farmhouse modelled around old Plantation Bungalows. This prope 3 BHK, Farm House is available for Sale in Kothagondapalli, Hosur for 12.5 Crore(s)"
medium,"best to invest client can get double profit. 1 BHK, Farm House is available for Sale in , Hosur for 15.0 Lac(s)"
low,"1 BHK, Farm House is available for Sale in Hosur Thally Road, Hosur for 50.0 Lac(s) 1 BHK, Farm House is available for Sale in Hosur Thally Road, Hosur for 50.0 Lac(s)"
high,"Meticulously crafted, this 2 BHK property for sale in the picturesque locale of Hosur exudes sophist 2 BHK, Farm House is available for Sale in Hosur, Hosur for 28.0 Lac(s)"
high,"A stunning 2.18Acre westFacing farmhouse located in chevella. This property features a spacious g1 s 3 BHK, Farm House is available for Sale in Shankarpalli Chevella Road, Hyderabad for 16.5 Crore(s)"
high,"Our vision at Forest Nation is to create and uphold a civilisation where after hundreds of years of  3 BHK, Farm House is available for Sale in Bhairkhanpalle, Hyderabad for 1.8 Crore(s)"
medium,"HMDA LayoutChildren Park AreaAll 60, 40  30 BT Roads100 Clear Title  VaasthuUnderground Drainage Sys 6 BHK, Farm House is available for Sale in Narsingi, Hyderabad for 24.0 Crore(s)"
medium,"Embrace the chance to create your ideal lifestyle with this exceptional farm land for sale in the se > 10 BHK, Farm House is available for Sale in Janwada, Hyderabad for 2.5 Crore(s)"
high,"Explore SAHAJA Lake Front GardensLocation SadasivpetSangareddy - 4km off Mumbai Hwy, 30km from ORR E 3 BHK, Farm House is available for Sale in Zahirabad, Hyderabad for 47.90 Lac(s)"
medium,"Discover the perfect blend of nature and modern living with this exclusive 2 BHK farmland for sale a 2 BHK, Farm House is available for Sale in Maheshwaram, Hyderabad for 45.0 Lac(s)"
high,"Our venture located to Shadnagar near to Reginal Ring Road fattest growing area in hyderabad city in 1 BHK, Farm House is available for Sale in Shadnagar, Hyderabad for 21.0 Lac(s)"
medium,"Project , Aduri Dreamvally 3, Shad Nagar Town.Available Premium farm plots and Farm Villas Starting  2 BHK, Farm House is available for Sale in Gachibowli, Hyderabad for 26.0 Lac(s)"
high,"Our Property suitable for Farm house purpose and best investment location for future and very near t 2 BHK, Farm House is available for Sale in Isnapur, Hyderabad for 25.0 Lac(s)"
high,"  2                               47        LAYOUT FEATURES 100 Vasthu  Clear Title 2030 Feet Roads  1 BHK, Farm House is available for Sale in Amangal, Hyderabad for 20.0 Lac(s)"
high,"Beautiful 3BHK furnished ready to move in Courtyard Home in 600Sq.Yrds Plot with exclusive Front Yar 3 BHK, Farm House is available for Sale in Zahirabad, Hyderabad for 2.5 Crore(s)"
high,"Farm house close to international airport and adjacent to ORR Service road and in less than 500metrs 3 BHK, Farm House is available for Sale in Gollapalle Khurd, Hyderabad for 13.0 Crore(s)"
medium,"this is farm land project with 20 g to 30 g n it is prelaunch offer for this 5k p sq yd call me asap 2 BHK, Farm House is available for Sale in Kistapur Chevella, Hyderabad for 1.2 Crore(s)"
medium,"Modern villa formhouse build in differnet stlye please have a look 3 BHK, Farm House is available for Sale in Chevella, Hyderabad for 2.8 Crore(s)"
medium,"Farm house is available for sale. It covered area of 3000 sq-ft, it is a good location. Please conta 3 BHK, Farm House is available for Sale in Moinabad, Hyderabad for 2.5 Crore(s)"
low,"3 BHK, Farm House is available for Sale in Chevella, Hyderabad for 1.6 Crore(s) 3 BHK, Farm House is available for Sale in Chevella, Hyderabad for 1.6 Crore(s)"
low,"A farm house is available for sale. It has covered area of 800 sqft, it is a good location. Please c 2 BHK, Farm House is available for Sale in Chevella, Hyderabad for 1.1 Crore(s)"
medium,"near school colleges 1 BHK, Farm House is available for Sale in , Hyderabad for 1.7 Crore(s)"
medium,"7 BHK, Farm House is available for Sale in Nazeeb Nagar Village, Hyderabad for 10.2 Crore(s) 7 BHK, Farm House is available for Sale in Nazeeb Nagar Village, Hyderabad for 10.2 Crore(s)"
high,"Looking for a cozy and comfortable abode in the vibrant city of Hyderabad? Your search ends here! Pr 1 BHK, Farm House is available for Sale in Markook, Hyderabad for 2.5 Crore(s)"
medium,"Farm House near kondapochama reservoir 2 BHK, Farm House is available for Sale in Markook, Hyderabad for 2.6 Crore(s)"
medium,"2 BHK, Farm House is available for Sale in Alair, Hyderabad for 22.0 Lac(s) 2 BHK, Farm House is available for Sale in Alair, Hyderabad for 22.0 Lac(s)"
medium,"5 BHK, Farm House is available for Sale in Mokila Tangutur Road, Hyderabad for 5.3 Crore(s) 5 BHK, Farm House is available for Sale in Mokila Tangutur Road, Hyderabad for 5.3 Crore(s)"
low,"2 BHK, Farm House is available for Sale in , Hyderabad for 3.5 Crore(s) 2 BHK, Farm House is available for Sale in , Hyderabad for 3.5 Crore(s)"
low,"  Farm House is available for Sale in , Hyderabad for 15.7 Crore(s)   Farm House is available for Sale in , Hyderabad for 15.7 Crore(s)"
medium,"INDULGE IN LUXURY LIVING WITH THIS STUNNING 3BHK FULLY FURNISHED FARM HOUSE 3 BHK, Farm House is available for Sale in Pedda Shapur Jukal Road, Hyderabad for 3.5 Crore(s)"
medium,"1 BHK, Farm House is available for Sale in , Hyderabad for 1.2 Crore(s) 1 BHK, Farm House is available for Sale in , Hyderabad for 1.2 Crore(s)"
medium,"1 BHK, Farm House is available for Sale in Markook, Hyderabad for 37.0 Lac(s) 1 BHK, Farm House is available for Sale in Markook, Hyderabad for 37.0 Lac(s)"
medium,"Super luxurious, with everything you expect as a perfect farmhouse 4 BHK, Farm House is available for Sale in , Hyderabad for 4.5 Crore(s)"
medium,"Beautiful traditional farm house in serene background with peacocks roaming around...ideal getaway f 1 BHK, Farm House is available for Sale in Appa Junction Area, Hyderabad for 1.0 Crore(s)"
low,"2 BHK, Farm House is available for Sale in Warangal Highway, Hyderabad for 75.0 Lac(s) 2 BHK, Farm House is available for Sale in Warangal Highway, Hyderabad for 75.0 Lac(s)"
low,"3 Acre Farm House is available for Sale in Lanco Hills Road, Hyderabad for 1.1 Crore(s) 3 Acre Farm House is available for Sale in Lanco Hills Road, Hyderabad for 1.1 Crore(s)"
low,"1140 Sq-yrd Farm House is available for Sale in Chinna Mangalaram, Hyderabad for 36.0 Lac(s) 1140 Sq-yrd Farm House is available for Sale in Chinna Mangalaram, Hyderabad for 36.0 Lac(s)"
low,"1140 Sq-yrd Farm House is available for Sale in , Hyderabad for 36.0 Lac(s) 1140 Sq-yrd Farm House is available for Sale in , Hyderabad for 36.0 Lac(s)"
low,"  Farm House is available for Sale in Moinabad, Hyderabad for 3.2 Crore(s)   Farm House is available for Sale in Moinabad, Hyderabad for 3.2 Crore(s)"
