cScore,merged_col
medium,"A 40 acre agricultural farm house located right next to Shivagange hill the land is attached to smal 40 Acre Agricultural Land is available for Sale in Nelamangala Town, Bangalore for 26.0 Crore(s)"
low,"nan 10 Acre Agricultural Land is available for Sale in Devanahalli, Bangalore for 65.0 Crore(s)"
medium,"nan 875 Sq-ft Agricultural Land is available for Sale in Gandhipuram, Bangalore for 55.0 Lac(s)"
high,"North East facing Prime property in chikkajala, 10 kms to airport and 20 kms to bangalore city. al f 2400 Sq-ft Agricultural Land is available for Sale in Chikkajala, Bangalore for 1.0 Crore(s)"
low," Ideal property, if you are looking to make a good business investment. Available here is a Agricult 13000 Sq-ft Agricultural Land is available for Sale in Sarjapura, Bangalore for 3.6 Crore(s)"
medium,"nan 67 Guntha Agricultural Land is available for Sale in Thyamagondlu, Bangalore for 2.4 Crore(s)"
medium,"An excellent property in yellow zone in Devanahalli, facing 40feet road (80 feet) and inside 125feet 10000 Sq-ft Agricultural Land is available for Sale in Devanahalli, Bangalore for 55.0 Lac(s)"
medium,"less investment high returns. 6000 Sq-ft Agricultural Land is available for Sale in , Bangalore for 21.60 Lac(s)"
medium,"nan 20 Guntha Agricultural Land is available for Sale in Harohalli, Bangalore for 2.4 Crore(s)"
medium,"Prime agricultural land  located in Bangalore measuring 7 acres and fifteen guntas for sale.   Land  7 Acre Agricultural Land is available for Sale in Nelamangala Town, Bangalore for 15.0 Crore(s)"
high,"The Nandi Farm Phase  II is situated within close range to the famous tourist attraction of World He 299 Sq-ft Agricultural Land is available for Sale in , Bangalore for 15.0 Lac(s)"
low," Exclusive Agricultural Land available for immediate sale at a good location. It is a great investme 1 Acre Agricultural Land is available for Sale in , Bangalore for 4.0 Crore(s)"
medium,"two acres of land close the Delhi Public School, electronic city. Serious buyers contact by email or 87000 Sq-ft Agricultural Land is available for Sale in Bettadasanapura, Bangalore for 13.0 Crore(s)"
low,"nan 6000 Sq-ft Agricultural Land is available for Sale in Anekal, Bangalore for 55.0 Lac(s)"
medium,"nan 7 Acre Agricultural Land is available for Sale in , Bangalore for 1.8 Crore(s)"
low,"nan 29040 Sq-yrd Agricultural Land is available for Sale in Doddaballapura, Bangalore for 6.0 Crore(s)"
medium,"Agricultural Land is located at unmatched corner position. 1 Acre Agricultural Land is available for Sale in Devanahalli, Bangalore for 9.2 Crore(s)"
medium,"nan 7260 Sq-yrd Agricultural Land is available for Sale in Doddaballapura, Bangalore for 1.2 Crore(s)"
low,"nan 103576 Sq-yrd Agricultural Land is available for Sale in Kanakapura Road, Bangalore for 1.0 Crore(s)"
medium,"nan 60 Guntha Agricultural Land is available for Sale in Hoskote, Bangalore for 3.6 Crore(s)"
medium,"Superb location, great for business purposes. A Agricultural Land available in Kanakapura Road, Bang 2 Acre Agricultural Land is available for Sale in Kanakapura Road, Bangalore for 1.0 Crore(s)"
medium,"This 1 acre 15 Guntas land is in bisanahalli behind soukya road whitefield, clear titles and documen 55 Guntha Agricultural Land is available for Sale in Hoskote, Bangalore for 1.1 Crore(s)"
medium,"nan 3 Acre Agricultural Land is available for Sale in Doddaballapura, Bangalore for 3.5 Crore(s)"
medium,"agriculture property good farming land 265000 Sq-yrd Agricultural Land is available for Sale in Chikkaballapur, Bangalore for 1.5 Crore(s)"
low,"nan 60 Guntha Agricultural Land is available for Sale in Chikkaballapur, Bangalore for 1.2 Crore(s)"
low,"nan 12 Acre Agricultural Land is available for Sale in Chikkaballapur, Bangalore for 1.5 Crore(s)"
low,"nan 13000 Sq-ft Agricultural Land is available for Sale in Electronic City, Bangalore for 2.0 Crore(s)"
low,"nan 2 Acre Agricultural Land is available for Sale in Hoskote, Bangalore for 5.5 Crore(s)"
medium,"It's an Agricultural Land spread over an area of 21 Guntha. Additionally, the Agricultural Land has  21 Guntha Agricultural Land is available for Sale in Devanahalli, Bangalore for 1.5 Crore(s)"
medium,"Agricultural land is available for sale. It has plot area of 25 acre, it is a good location property 25 Acre Agricultural Land is available for Sale in , Bangalore for 1.2 Crore(s)"
medium," Length & breadth dimensions are : 40 X 15 Sq-ft for this Agricultural Land.  600 Sq-ft Agricultural Land is available for Sale in Kuduragere, Bangalore for 12.0 Lac(s)"
medium,"Agricultural land is available for sale. It is a good location property. Please contact for more det 65350 Sq-ft Agricultural Land is available for Sale in Devanahalli, Bangalore for 3.3 Crore(s)"
medium,"nan 49 Acre Agricultural Land is available for Sale in Devanahalli, Bangalore for 3.0 Crore(s)"
medium,"Agricultural land is available for sale. It has plot area of 1566 sq-yrd, it is a good location prop 1566 Sq-yrd Agricultural Land is available for Sale in Yelahanka RTO Office Road, Bangalore for 56.37 Lac(s)"
medium,"3 acres rectangular shape land in mian road. 1.25 acres of extra land attached with 3 acres. 3 Acre Agricultural Land is available for Sale in Chikkaballapur, Bangalore for 1.9 Crore(s)"
low,"nan 12000 Sq-ft Agricultural Land is available for Sale in , Bangalore for 1.5 Crore(s)"
low," Prime facilities are easily accessible from this place with St Philomenas High School (0 km ). Othe 11800 Sq-ft Agricultural Land is available for Sale in Attibele, Bangalore for 1.1 Crore(s)"
low," Ideal property, if you are looking to make a good business investment. Available here is a Agricult 4 Acre Agricultural Land is available for Sale in Magadi Main Road, Bangalore for 1.8 Crore(s)"
low,"nan 1000 Sq-yrd Agricultural Land is available for Sale in VGP layout, Bangalore for 2.10 Lac(s)"
low,"nan 1 Acre Agricultural Land is available for Sale in Domsandra, Bangalore for 1.0 Crore(s)"
low,"nan 3 Acre Agricultural Land is available for Sale in Magadi Main Road, Bangalore for 1.8 Crore(s)"
low,"nan 26 Guntha Agricultural Land is available for Sale in Kengeri, Bangalore for 1.1 Crore(s)"
low," Open, well-maintained property for Sale. It is a Agricultural Land situated in Hoskote, Bangalore.  20 Guntha Agricultural Land is available for Sale in Hoskote, Bangalore for 1.2 Crore(s)"
high,"Uncover a remarkable investment opportunity with this vast agricultural land for sale in Bagepalli,  6000 Sq-ft Agricultural Land is available for Sale in Bagepalli, Bangalore "
low,"Harohalli route to Dodda maraluvadi road, 3 kms from harohalli, single rectangular shape with 3 road 8 Acre Agricultural Land is available for Sale in Harohalli, Bangalore "
medium,"Good locality surrounding residential development. 56 Guntha Agricultural Land is available for Sale in , Bangalore "
low,"It's an land facing towards east, facing road the main road. 1Gunta less for 2 acres. Location is ve 2 Acre Agricultural Land is available for Sale in Whitefield, Bangalore "
low,"nan 1 Sq-ft Agricultural Land is available for Sale in Doddaballapura, Bangalore "
medium,"nan 321 Acre Agricultural Land is available for Sale in Doddaballapura, Bangalore "
low,"nan 10 Guntha Agricultural Land is available for Sale in Whitefield, Bangalore "
low,"nan 6 Acre Agricultural Land is available for Sale in Kanakapura, Bangalore "
medium,"nan 2 Acre Agricultural Land is available for Sale in Bagaluru, Bangalore "
low,"located opp. to APS college,kanakapura road 1 BHK, Agricultural Land is available for Sale in , Bangalore "
low,"nan 24 Acre Agricultural Land is available for Sale in Chikkaballapur, Bangalore "
medium,"nan 4000 Sq-yrd Agricultural Land is available for Sale in Dollars Colony JP Nagar, Bangalore for 10.4 Crore(s)"
high,"have 100 above plots near to DPS 1500 Sq-yrd Agricultural Land is available for Sale in Budigere, Bangalore for 44.25 Lac(s)"
medium,"Discover Your Dream Farm Plot Limited AvailabilityGated farm plots spread across 3 acresOnly 19 Plot 5000 Sq-ft Agricultural Land is available for Sale in Nandi Hills, Bangalore for 99.95 Lac(s)"
high,"Aroma sandalo phase3 Managed farmlands Invest in Lakhs Get Back your Returns in Crore Traditional Vi 6534 Sq-ft Agricultural Land is available for Sale in BHEL Layout Rajarajeshwari Nagar, Bangalore for 19.0 Lac(s)"
medium,"agriculture land for sale in anekal location please call for there details 5 Acre Agricultural Land is available for Sale in Anekal, Bangalore for 12.0 Crore(s)"
high,"Own 61 Acres of Exceptional Farmland in Hosur, Tamil Nadu. Seize the chance to own 61 acres of prime 10890 Sq-ft Agricultural Land is available for Sale in Hosur Road, Bangalore for 60.0 Lac(s)"
medium,"This is the agricultural land near Nandi Hills with beautifull view. With 1 Acrs agricultural land 1 Acre Agricultural Land is available for Sale in Nandi Hills, Bangalore for 2.3 Crore(s)"
medium,"Discover an exceptional opportunity with this agricultural land available for sale in the flourishin 1222 Sq-ft Agricultural Land is available for Sale in Samethanahalli, Bangalore for 2.9 Crore(s)"
medium,"Agricultural land is available for sale. It has plot area of 27225 sq-ft, it is a good location prop 27225 Sq-ft Agricultural Land is available for Sale in H Cross, Bangalore for 3.7 Crore(s)"
medium,"Presenting a prime opportunity to own agricultural land for sale in Bareilly, featuring freehold far 48 Bigha Agricultural Land is available for Sale in , Bareilly for 4.5 Crore(s)"
medium,"40 Bigha sale in Rampura Chura Na Wadia near by gokulpur village he is agriculture land do chakroad  40 Bigha Agricultural Land is available for Sale in , Bareilly for 76.0 Lac(s)"
medium,"best location for residential purpose 4 Bigha Agricultural Land is available for Sale in , Bareilly for 72.0 Lac(s)"
medium,"Prime investment opportunityOwn a fertile farm land in a rapidly developing area near shri ram murti 40 Bigha Agricultural Land is available for Sale in Bhoji Pura, Bareilly for 4.0 Crore(s)"
medium,"1520 Sq-m Agricultural Land is available for Sale in Nainital Road, Bareilly for 1.7 Crore(s) 1520 Sq-m Agricultural Land is available for Sale in Nainital Road, Bareilly for 1.7 Crore(s)"
low,"2 Bigha Agricultural Land is available for Sale in Baqarganj, Bareilly for 55.0 Lac(s) 2 Bigha Agricultural Land is available for Sale in Baqarganj, Bareilly for 55.0 Lac(s)"
low,"24 Bigha Agricultural Land is available for Sale in Nawabganj, Bareilly for 2.1 Crore(s) 24 Bigha Agricultural Land is available for Sale in Nawabganj, Bareilly for 2.1 Crore(s)"
low,"480 Sq-ft Agricultural Land is available for Sale in Badaun Road, Bareilly for 90.0 Lac(s) 480 Sq-ft Agricultural Land is available for Sale in Badaun Road, Bareilly for 90.0 Lac(s)"
medium,"20 Bigha Agricultural Land is available for Sale in , Bareilly for 80.0 Lac(s) 20 Bigha Agricultural Land is available for Sale in , Bareilly for 80.0 Lac(s)"
medium,"Nearby public near City Nawabganj 7 Acre Agricultural Land is available for Sale in Nawabganj, Bareilly for 6.0 Crore(s)"
low,"580 Sq-m Agricultural Land is available for Sale in , Bareilly for 28.0 Lac(s) 580 Sq-m Agricultural Land is available for Sale in , Bareilly for 28.0 Lac(s)"
low,"1200 Sq-yrd Agricultural Land is available for Sale in Modern Village, Bareilly for 84.0 Lac(s) 1200 Sq-yrd Agricultural Land is available for Sale in Modern Village, Bareilly for 84.0 Lac(s)"
low,"6 Acre Agricultural Land is available for Sale in Nainital Road, Bareilly for 10.0 Crore(s) 6 Acre Agricultural Land is available for Sale in Nainital Road, Bareilly for 10.0 Crore(s)"
medium,"13 Bigha Agricultural Land is available for Sale in Aonla, Bareilly for 1.3 Crore(s) 13 Bigha Agricultural Land is available for Sale in Aonla, Bareilly for 1.3 Crore(s)"
medium,"42000 Sq-ft Agricultural Land is available for Sale in Kacholi, Bareilly for 42.0 Lac(s) 42000 Sq-ft Agricultural Land is available for Sale in Kacholi, Bareilly for 42.0 Lac(s)"
low,"12 Bigha Agricultural Land is available for Sale in Baheri, Bareilly for 35.0 Lac(s) 12 Bigha Agricultural Land is available for Sale in Baheri, Bareilly for 35.0 Lac(s)"
low,"12 Bigha Agricultural Land is available for Sale in Nawabganj, Bareilly for 1.2 Crore(s) 12 Bigha Agricultural Land is available for Sale in Nawabganj, Bareilly for 1.2 Crore(s)"
low,"478 Sq-yrd Agricultural Land is available for Sale in Parsakhera Industrial Area, Bareilly  478 Sq-yrd Agricultural Land is available for Sale in Parsakhera Industrial Area, Bareilly "
low,"1 Acre Agricultural Land is available for Sale in Rajaura, Begusarai  1 Acre Agricultural Land is available for Sale in Rajaura, Begusarai "
medium,"3 Acre Agricultural Land is available for Sale in Bagalkote Belagavi Road, Belgaum for 99.0 Lac(s) 3 Acre Agricultural Land is available for Sale in Bagalkote Belagavi Road, Belgaum for 99.0 Lac(s)"
medium,"7 Acre Agricultural Land is available for Sale in Kittur, Belgaum for 1.3 Crore(s) 7 Acre Agricultural Land is available for Sale in Kittur, Belgaum for 1.3 Crore(s)"
medium,"attached to state highway 24 Acre Agricultural Land is available for Sale in , Belgaum for 7.2 Crore(s)"
low," This Agricultural Land is meant for the purpose of Sale in Jamboti, Belgaum. The setting of the pro 5 Acre Agricultural Land is available for Sale in Jamboti, Belgaum for 80.0 Lac(s)"
medium,"527076 Sq-ft Agricultural Land is available for Sale in Ramdurg, Belgaum for 3.9 Crore(s) 527076 Sq-ft Agricultural Land is available for Sale in Ramdurg, Belgaum for 3.9 Crore(s)"
medium,"Agricultural land is well located available for sale in the prime locality with all the facility wit 97 Acre Agricultural Land is available for Sale in , Belgaum for 20.0 Crore(s)"
medium,"24200 Sq-yrd Agricultural Land is available for Sale in Bidi, Belgaum for 1.9 Crore(s) 24200 Sq-yrd Agricultural Land is available for Sale in Bidi, Belgaum for 1.9 Crore(s)"
medium,"108901 Sq-ft Agricultural Land is available for Sale in , Belgaum for 92.0 Lac(s) 108901 Sq-ft Agricultural Land is available for Sale in , Belgaum for 92.0 Lac(s)"
low,"20 Acre Agricultural Land is available for Sale in Piranwadi, Belgaum for 19.5 Crore(s) 20 Acre Agricultural Land is available for Sale in Piranwadi, Belgaum for 19.5 Crore(s)"
medium,"Prime Dandeli Teak Trees for Sale 4.5 acres. 3600 Mature trees 4 Acre Agricultural Land is available for Sale in Khanapur, Belgaum for 2.0 Crore(s)"
medium,"has a water connection 435600 Sq-ft Agricultural Land is available for Sale in , Belgaum for 2.0 Crore(s)"
medium,"1200 Sq-ft Agricultural Land is available for Sale in , Belgaum for 6.0 Lac(s) 1200 Sq-ft Agricultural Land is available for Sale in , Belgaum for 6.0 Lac(s)"
low,"10 Guntha Agricultural Land is available for Sale in Savagaon Road, Belgaum for 50.0 Lac(s) 10 Guntha Agricultural Land is available for Sale in Savagaon Road, Belgaum for 50.0 Lac(s)"
low,"8000 Sq-ft Agricultural Land is available for Sale in , Belgaum for 8.0 Lac(s) 8000 Sq-ft Agricultural Land is available for Sale in , Belgaum for 8.0 Lac(s)"
medium,"On road agriculture land,  24 hours electricity  supply from village, near to village,  49x59 size h 16 Acre Agricultural Land is available for Sale in Kittur, Belgaum for 4.0 Crore(s)"
low,"10 Guntha Agricultural Land is available for Sale in Savgoan, Belgaum for 45.0 Lac(s) 10 Guntha Agricultural Land is available for Sale in Savgoan, Belgaum for 45.0 Lac(s)"
low,"20 Acre Agricultural Land is available for Sale in Khanapur, Belgaum for 5.0 Crore(s) 20 Acre Agricultural Land is available for Sale in Khanapur, Belgaum for 5.0 Crore(s)"
medium,"10890 Sq-yrd Agricultural Land is available for Sale in , Belgaum for 1.7 Crore(s) 10890 Sq-yrd Agricultural Land is available for Sale in , Belgaum for 1.7 Crore(s)"
low,"15246 Sq-ft Agricultural Land is available for Sale in Zadshahapur, Belgaum for 42.0 Lac(s) 15246 Sq-ft Agricultural Land is available for Sale in Zadshahapur, Belgaum for 42.0 Lac(s)"
medium,"Is this Mine 1 Acre Agricultural Land is available for Sale in , Belgaum for 45.0 Lac(s)"
low,"7 Acre Agricultural Land is available for Sale in Belagavi, Belgaum for 87.0 Lac(s) 7 Acre Agricultural Land is available for Sale in Belagavi, Belgaum for 87.0 Lac(s)"
medium,"5.8 Gunta Highway touch plot for sale in Uchagaon, Corner plot touching to Uchagon cross (Naka) and  6316 Sq-ft Agricultural Land is available for Sale in Hindalga, Belgaum for 65.0 Lac(s)"
low,"4 Guntha Agricultural Land is available for Sale in Ganeshpur, Belgaum for 40.0 Lac(s) 4 Guntha Agricultural Land is available for Sale in Ganeshpur, Belgaum for 40.0 Lac(s)"
medium,"Ugar mangsuli road mangsuli village taluka kagwada dist belgavi 55000 Sq-ft Agricultural Land is available for Sale in Belagavi, Belgaum for 22.0 Lac(s)"
medium,"Ideal property, if you are looking to make a good business investment. Available here is a Agricultu 7 Acre Agricultural Land is available for Sale in Kittur, Belgaum for 1.7 Crore(s)"
medium,"A productive agricultural land with a diverse range of crops, including sugarcane, corn, and coconut 24781 Sq-yrd Agricultural Land is available for Sale in Sunadholli, Belgaum for 1.7 Crore(s)"
medium,"21 Acre Agricultural Land is available for Sale in , Bellary for 11.0 Lac(s) 21 Acre Agricultural Land is available for Sale in , Bellary for 11.0 Lac(s)"
medium,"1 Acre Agricultural Land is available for Sale in Kampli, Bellary for 18.50 Lac(s) 1 Acre Agricultural Land is available for Sale in Kampli, Bellary for 18.50 Lac(s)"
low,"4 Acre Agricultural Land is available for Sale in Hosapete, Bellary for 5.5 Crore(s) 4 Acre Agricultural Land is available for Sale in Hosapete, Bellary for 5.5 Crore(s)"
low,"26620 Sq-yrd Agricultural Land is available for Sale in , Bellary for 60.0 Lac(s) 26620 Sq-yrd Agricultural Land is available for Sale in , Bellary for 60.0 Lac(s)"
low,"435600 Sq-ft Agricultural Land is available for Sale in Hosapete, Bellary for 6.0 Crore(s) 435600 Sq-ft Agricultural Land is available for Sale in Hosapete, Bellary for 6.0 Crore(s)"
low,"100 Acre Agricultural Land is available for Sale in , Bellary for 6.50 Lac(s) 100 Acre Agricultural Land is available for Sale in , Bellary for 6.50 Lac(s)"
low,"38 Acre Agricultural Land is available for Sale in Kamalapur, Bellary  38 Acre Agricultural Land is available for Sale in Kamalapur, Bellary "
medium,"Plot area 6.75 bharana  1.35 acre Single Patta 60000 Sq-ft Agricultural Land is available for Sale in , Berhampur for 71.0 Lac(s)"
low,"only after 60feet main road sheragada to jaganath pur main road 5 Acre Agricultural Land is available for Sale in , Berhampur for 2.5 Crore(s)"
high,"Shahapur Murbad Highway hill top green surrounding of forest 4044 Sq-m Agricultural Land is available for Sale in Shahapur, Beyond Thane for 41.0 Lac(s)"
medium,"35000 Sq-ft Agricultural Land is available for Sale in Badlapur West, Beyond Thane for 1.5 Crore(s) 35000 Sq-ft Agricultural Land is available for Sale in Badlapur West, Beyond Thane for 1.5 Crore(s)"
low,"40 Acre Agricultural Land is available for Sale in Padgha, Beyond Thane for 80.0 Crore(s) 40 Acre Agricultural Land is available for Sale in Padgha, Beyond Thane for 80.0 Crore(s)"
low,"5 Acre Agricultural Land is available for Sale in Ambivli, Beyond Thane for 5.0 Crore(s) 5 Acre Agricultural Land is available for Sale in Ambivli, Beyond Thane for 5.0 Crore(s)"
low,"073 5000 6146 owner cont no 10 acer land 10 Acre Agricultural Land is available for Sale in Murbad, Beyond Thane for 1.6 Crore(s)"
medium,"4150 Sq-m Agricultural Land is available for Sale in Karjat Murbad Road, Beyond Thane for 45.0 Lac(s 4150 Sq-m Agricultural Land is available for Sale in Karjat Murbad Road, Beyond Thane for 45.0 Lac(s)"
medium,"Superb location, great for business purposes. A Agricultural Land available in Shahapur, Thane for i 22000 Sq-ft Agricultural Land is available for Sale in Sakurli Shahapur, Beyond Thane for 45.0 Lac(s)"
low,"2 Guntha Agricultural Land is available for Sale in Neral, Beyond Thane for 14.0 Lac(s) 2 Guntha Agricultural Land is available for Sale in Neral, Beyond Thane for 14.0 Lac(s)"
low,"13000 Sq-ft Agricultural Land is available for Sale in Badlapur, Beyond Thane for 40.0 Lac(s) 13000 Sq-ft Agricultural Land is available for Sale in Badlapur, Beyond Thane for 40.0 Lac(s)"
low,"8 Sq-yrd Agricultural Land is available for Sale in Shahapur, Beyond Thane for 3.1 Crore(s) 8 Sq-yrd Agricultural Land is available for Sale in Shahapur, Beyond Thane for 3.1 Crore(s)"
low," This Agricultural Land is meant for the purpose of Sale in Khardi, Thane. The setting of the proper 3432 Sq-ft Agricultural Land is available for Sale in Khardi, Beyond Thane for 17.0 Lac(s)"
medium,"Ideal property, if you are looking to make a good business investment. Available here is a Agricultu 185 Guntha Agricultural Land is available for Sale in Badlapur, Beyond Thane for 5.0 Crore(s)"
medium,"33000 Sq-ft Agricultural Land is available for Sale in Neral, Beyond Thane for 80.0 Lac(s) 33000 Sq-ft Agricultural Land is available for Sale in Neral, Beyond Thane for 80.0 Lac(s)"
low,"2 Acre Agricultural Land is available for Sale in Bhiwandi, Beyond Thane for 3.0 Crore(s) 2 Acre Agricultural Land is available for Sale in Bhiwandi, Beyond Thane for 3.0 Crore(s)"
low,"3 Acre Agricultural Land is available for Sale in Shahapur, Beyond Thane for 55.0 Lac(s) 3 Acre Agricultural Land is available for Sale in Shahapur, Beyond Thane for 55.0 Lac(s)"
medium," Superb location, great for business purposes. A Agricultural Land available in Ambernath, Thane for 4 Acre Agricultural Land is available for Sale in Ambernath, Beyond Thane for 2.2 Crore(s)"
low,"property is in a good locality 13 Guntha Agricultural Land is available for Sale in Vangani, Beyond Thane for 71.50 Lac(s)"
medium,"98100 Sq-ft Agricultural Land is available for Sale in Shahapur, Beyond Thane for 36.0 Lac(s) 98100 Sq-ft Agricultural Land is available for Sale in Shahapur, Beyond Thane for 36.0 Lac(s)"
low,"100 Acre Agricultural Land is available for Sale in Angaon, Beyond Thane for 12.0 Crore(s) 100 Acre Agricultural Land is available for Sale in Angaon, Beyond Thane for 12.0 Crore(s)"
medium,"Open, well-maintained property for Sale. It is a Agricultural Land situated in Shahapur, Thane. The  14000 Sq-ft Agricultural Land is available for Sale in Shahapur, Beyond Thane for 33.0 Lac(s)"
medium,"Upcoming nearby project taloja and pali metro station 24 Guntha Agricultural Land is available for Sale in Dombivli, Beyond Thane for 8.5 Crore(s)"
low,"9 Acre Agricultural Land is available for Sale in Shahapur, Beyond Thane for 9.3 Crore(s) 9 Acre Agricultural Land is available for Sale in Shahapur, Beyond Thane for 9.3 Crore(s)"
low,"3 Acre Agricultural Land is available for Sale in Titwala, Beyond Thane for 3.6 Crore(s) 3 Acre Agricultural Land is available for Sale in Titwala, Beyond Thane for 3.6 Crore(s)"
low,"456 Guntha Agricultural Land is available for Sale in Vangani, Beyond Thane for 20.5 Crore(s) 456 Guntha Agricultural Land is available for Sale in Vangani, Beyond Thane for 20.5 Crore(s)"
low,"50 Guntha Agricultural Land is available for Sale in Poi, Beyond Thane for 1.0 Crore(s) 50 Guntha Agricultural Land is available for Sale in Poi, Beyond Thane for 1.0 Crore(s)"
low,"15 Acre Agricultural Land is available for Sale in Shahapur, Beyond Thane for 2.2 Crore(s) 15 Acre Agricultural Land is available for Sale in Shahapur, Beyond Thane for 2.2 Crore(s)"
low," Ideal property, if you are looking to make a good business investment. Available here is a Agricult 5 Acre Agricultural Land is available for Sale in Kasara, Beyond Thane for 5.0 Crore(s)"
low,"3 Acre Agricultural Land is available for Sale in Kochare BK, Beyond Thane for 75.0 Lac(s) 3 Acre Agricultural Land is available for Sale in Kochare BK, Beyond Thane for 75.0 Lac(s)"
low," Ideal property, if you are looking to make a good business investment. Available here is a Agricult 10000 Sq-ft Agricultural Land is available for Sale in Badlapur, Beyond Thane for 50.0 Lac(s)"
low,"35 Guntha Agricultural Land is available for Sale in Khadawali, Beyond Thane for 2.8 Crore(s) 35 Guntha Agricultural Land is available for Sale in Khadawali, Beyond Thane for 2.8 Crore(s)"
medium,"20 Katha Agricultural Land is available for Sale in Baijani, Bhagalpur for 60.0 Lac(s) 20 Katha Agricultural Land is available for Sale in Baijani, Bhagalpur for 60.0 Lac(s)"
medium,"1 Bigha Agricultural Land is available for Sale in , Bhagalpur for 40.0 Lac(s) 1 Bigha Agricultural Land is available for Sale in , Bhagalpur for 40.0 Lac(s)"
low,"Agricultural land is available for sale. It has plot area of 3267 sq-ft, it is a good location prope 3267 Sq-ft Agricultural Land is available for Sale in Nathnagar, Bhagalpur for 22.50 Lac(s)"
low,"2 Bigha Agricultural Land is available for Sale in Nathnagar, Bhagalpur for 75.0 Lac(s) 2 Bigha Agricultural Land is available for Sale in Nathnagar, Bhagalpur for 75.0 Lac(s)"
low,"1 Bigha Agricultural Land is available for Sale in Nathnagar, Bhagalpur  1 Bigha Agricultural Land is available for Sale in Nathnagar, Bhagalpur "
low,"75 Bigha Agricultural Land is available for Sale in , Bharatpur for 5.0 Crore(s) 75 Bigha Agricultural Land is available for Sale in , Bharatpur for 5.0 Crore(s)"
low,"35 Bigha Agricultural Land is available for Sale in Mahuva, Bhavnagar for 1.7 Crore(s) 35 Bigha Agricultural Land is available for Sale in Mahuva, Bhavnagar for 1.7 Crore(s)"
medium,"92 Acre Agricultural Land is available for Sale in Dholeran Highway, Bhavnagar for 1.2 Crore(s) 92 Acre Agricultural Land is available for Sale in Dholeran Highway, Bhavnagar for 1.2 Crore(s)"
medium,"10 Bigha Agricultural Land is available for Sale in , Bhilwara for 1.6 Crore(s) 10 Bigha Agricultural Land is available for Sale in , Bhilwara for 1.6 Crore(s)"
high,"Length & breadth dimensions are : 843. 97 X 136. 26 Sq-ft for this Agricultural Land. 117000 Sq-ft Agricultural Land is available for Sale in , Bhilwara for 5.5 Crore(s)"
medium,"58500 Sq-ft Agricultural Land is available for Sale in Ajmer Road, Bhilwara for 15.0 Crore(s) 58500 Sq-ft Agricultural Land is available for Sale in Ajmer Road, Bhilwara for 15.0 Crore(s)"
medium,"1725 square feet plot is for sale in front of Shri Shyam Restaurant, On Road in front of Shri Ram Re 1725 Sq-ft Agricultural Land is available for Sale in , Bhilwara for 26.87 Lac(s)"
medium,"270000 Sq-ft Agricultural Land is available for Sale in , Bhilwara  270000 Sq-ft Agricultural Land is available for Sale in , Bhilwara "
low,"5 Acre Agricultural Land is available for Sale in , Bhimavaram for 60.0 Lac(s) 5 Acre Agricultural Land is available for Sale in , Bhimavaram for 60.0 Lac(s)"
low,"2420 Sq-yrd Agricultural Land is available for Sale in Pedamiram, Bhimavaram for 90.0 Lac(s) 2420 Sq-yrd Agricultural Land is available for Sale in Pedamiram, Bhimavaram for 90.0 Lac(s)"
low,"3 Acre Agricultural Land is available for Sale in , Bhimavaram for 2.4 Crore(s) 3 Acre Agricultural Land is available for Sale in , Bhimavaram for 2.4 Crore(s)"
medium,"fertile agriculture land adjacent to road and canal 5760 Sq-yrd Agricultural Land is available for Sale in , Bhimavaram "
low,"9408 Sq-ft Agricultural Land is available for Sale in , Bhind for 70.0 Lac(s) 9408 Sq-ft Agricultural Land is available for Sale in , Bhind for 70.0 Lac(s)"
low,"4 Bigha Agricultural Land is available for Sale in , Bhind for 1.0 Crore(s) 4 Bigha Agricultural Land is available for Sale in , Bhind for 1.0 Crore(s)"
medium,"Easy to acces as mall, hospital, movie theather, school and good surrounding are on walking distance 45 Bigha Agricultural Land is available for Sale in Alwar Bhiwadi Road, Bhiwadi for 30.0 Crore(s)"
low," Ideal property, if you are looking to make a good business investment. Available here is a Agricult 12 Biswa1 Agricultural Land is available for Sale in Alwar Bhiwadi Road, Bhiwadi for 45.0 Lac(s)"
low,"12 Biswa1 Agricultural Land is available for Sale in Alwar Bhiwadi Road, Bhiwadi for 50.0 Lac(s) 12 Biswa1 Agricultural Land is available for Sale in Alwar Bhiwadi Road, Bhiwadi for 50.0 Lac(s)"
low,"10 Bigha Agricultural Land is available for Sale in Alwar Bhiwadi Road, Bhiwadi  10 Bigha Agricultural Land is available for Sale in Alwar Bhiwadi Road, Bhiwadi "
low,"5 Acre Agricultural Land is available for Sale in , Bhiwani for 1.0 Crore(s) 5 Acre Agricultural Land is available for Sale in , Bhiwani for 1.0 Crore(s)"
medium,"6 Kile hai agriculture land hai Chang Bhiwani me hai jish Ko kharidna ho contact kre 9999 Sq-yrd Agricultural Land is available for Sale in Chang Village, Bhiwani for 1.7 Crore(s)"
low,"8 Acre Agricultural Land is available for Sale in Hansi, Bhiwani for 9.6 Crore(s) 8 Acre Agricultural Land is available for Sale in Hansi, Bhiwani for 9.6 Crore(s)"
medium," Superb location, great for business purposes. A Agricultural Land available in Dhani mahu village,  30000 Sq-yrd Agricultural Land is available for Sale in TOSHAM VILLAGE, Bhiwani for 15.0 Lac(s)"
