cScore,merged_col
low,"  Warehouse/ Godown is available for Rent in Subhash Nagar, Bhopal for 25,000   Warehouse/ Godown is available for Rent in Subhash Nagar, Bhopal for 25,000"
low,"  Warehouse/ Godown is available for Rent in Mandideep, Bhopal for 45,600   Warehouse/ Godown is available for Rent in Mandideep, Bhopal for 45,600"
medium,"property available for rent in good location .   Warehouse/ Godown is available for Rent in Katara Hills, Bhopal for 22,000"
low,"  Warehouse/ Godown is available for Rent in Shyampur, Bhopal for 3.0 Lac(s)   Warehouse/ Godown is available for Rent in Shyampur, Bhopal for 3.0 Lac(s)"
high,"It is connected by road. There is no disturbance from any neighbor and electricity is available 24 h 30240 Sq-ft Warehouse/ Godown is available for Rent in Lambakheda, Bhopal for 3.0 Lac(s)"
medium,"  Warehouse/ Godown is available for Rent in Khejra Baramad, Bhopal for 30,000   Warehouse/ Godown is available for Rent in Khejra Baramad, Bhopal for 30,000"
medium,"For factory and godown use with Elevator   Warehouse/ Godown is available for Rent in , Bhopal for 45,000"
medium,"this is ret property.....................   Warehouse/ Godown is available for Rent in Airport Road, Bhopal for 4.80 Lac(s)"
medium,"FULLY COVERED CAMPUS,KIRVY STRUCTURED,NEAR NATIONAL HIGHWAY,AREA EXTENDED UP TO 120000 SQ. FT.   Warehouse/ Godown is available for Rent in Mandideep Industrial Area, Bhopal for 2.50 Lac(s)"
low,"  Warehouse/ Godown is available for Rent in Shivaji Nagar, Bhopal for 16,000   Warehouse/ Godown is available for Rent in Shivaji Nagar, Bhopal for 16,000"
low,"  Warehouse/ Godown is available for Rent in JK Road, Bhopal    Warehouse/ Godown is available for Rent in JK Road, Bhopal "
high,"Property is located in a Prime Location in Ashok Nagar 1500 Sq-ft Warehouse/ Godown is available for Rent in Ashok Nagar, Bhubaneswar for 31,000"
medium,"The warehouse is available for rent. It covered an area of 36000 sq-ft, it is a good location proper   Warehouse/ Godown is available for Rent in Kesora, Bhubaneswar for 1.0 Lac(s)"
medium,"30000 sqft Ground floor Warehouse at Chandaka for rent   Warehouse/ Godown is available for Rent in Chandaka, Bhubaneswar for 9.0 Lac(s)"
high,"6500sft Godown space available in mancheswar. Any more information please contact us. 7000 Sq-ft Warehouse/ Godown is available for Rent in Mancheswar, Bhubaneswar for 1.35 Lac(s)"
medium,"10000 sq.ft. warehouse space available for rent at Hanspal, Bhubaneswar, close to NH 5   Warehouse/ Godown is available for Rent in Hans Pal, Bhubaneswar for 2.6 Crore(s)"
medium,"20000 sqrft cover ware house,godown avilable at janala square highway side bhubeneswar with 10000 sq   Warehouse/ Godown is available for Rent in Janla, Bhubaneswar for 3.60 Lac(s)"
medium,"  Warehouse/ Godown is available for Rent in Palasuni, Bhubaneswar for 65,000   Warehouse/ Godown is available for Rent in Palasuni, Bhubaneswar for 65,000"
medium,"The warehouse is available for rent. It is a good location property. Please contact for more details   Warehouse/ Godown is available for Rent in Phulnakhara, Bhubaneswar for 33,000"
medium,"This is a spacious plot is perfect for godowns, warehouses, car garages, etc. This property is locat   Warehouse/ Godown is available for Rent in Gothapatna, Bhubaneswar for 75,000"
medium,"  Warehouse/ Godown is available for Rent in Chandaka, Bhubaneswar for 60,000   Warehouse/ Godown is available for Rent in Chandaka, Bhubaneswar for 60,000"
medium,"  Warehouse/ Godown is available for Rent in Patrapada, Bhubaneswar for 44,000   Warehouse/ Godown is available for Rent in Patrapada, Bhubaneswar for 44,000"
medium,"We are Anupama Warehouse Services, a professional provider of exceptional warehousing solutions. We    Warehouse/ Godown is available for Rent in , Bhubaneswar for 3.90 Lac(s)"
low,"  Warehouse/ Godown is available for Rent in Balianta, Bhubaneswar for 60,000   Warehouse/ Godown is available for Rent in Balianta, Bhubaneswar for 60,000"
medium,"Its a 2 stoyer independent bldg 3 phase connection r there.access to ctc puri before highway call me   Warehouse/ Godown is available for Rent in Tankapani Road, Bhubaneswar for 60,000"
medium,"  Warehouse/ Godown is available for Rent in Dhauli, Bhubaneswar for 15,000   Warehouse/ Godown is available for Rent in Dhauli, Bhubaneswar for 15,000"
medium,"  Warehouse/ Godown is available for Rent in Patia, Bhubaneswar for 3.0 Lac(s)   Warehouse/ Godown is available for Rent in Patia, Bhubaneswar for 3.0 Lac(s)"
low,"  Warehouse/ Godown is available for Rent in Patia, Bhubaneswar for 1.60 Lac(s)   Warehouse/ Godown is available for Rent in Patia, Bhubaneswar for 1.60 Lac(s)"
medium,"  Warehouse/ Godown is available for Rent in Patharagadia, Bhubaneswar for 40,000   Warehouse/ Godown is available for Rent in Patharagadia, Bhubaneswar for 40,000"
medium,"  Warehouse/ Godown is available for Rent in Mancheswar, Bhubaneswar for 42,000   Warehouse/ Godown is available for Rent in Mancheswar, Bhubaneswar for 42,000"
medium,"  Warehouse/ Godown is available for Rent in Puri Cuttack Road, Bhubaneswar for 48,000   Warehouse/ Godown is available for Rent in Puri Cuttack Road, Bhubaneswar for 48,000"
low,"  Warehouse/ Godown is available for Rent in Pandra, Bhubaneswar for 3.50 Lac(s)   Warehouse/ Godown is available for Rent in Pandra, Bhubaneswar for 3.50 Lac(s)"
medium,"  Warehouse/ Godown is available for Rent in Mancheswar, Bhubaneswar for 80,000   Warehouse/ Godown is available for Rent in Mancheswar, Bhubaneswar for 80,000"
medium,"  Warehouse/ Godown is available for Rent in Madanpur, Bhubaneswar for 35,000   Warehouse/ Godown is available for Rent in Madanpur, Bhubaneswar for 35,000"
medium,"The property has 300sqft fully furnished with 1700sqft godown   Warehouse/ Godown is available for Rent in Unit 3, Bhubaneswar for 75,000"
low,"  Warehouse/ Godown is available for Rent in , Bhubaneswar for 2.80 Lac(s)   Warehouse/ Godown is available for Rent in , Bhubaneswar for 2.80 Lac(s)"
low,"  Warehouse/ Godown is available for Rent in Forest Park, Bhubaneswar for 25,000   Warehouse/ Godown is available for Rent in Forest Park, Bhubaneswar for 25,000"
low,"  Warehouse/ Godown is available for Rent in Satya Vihar, Bhubaneswar for 1.40 Lac(s)   Warehouse/ Godown is available for Rent in Satya Vihar, Bhubaneswar for 1.40 Lac(s)"
medium,"1860 soft for rent of store , Gowdan   Warehouse/ Godown is available for Rent in , Bhubaneswar for 30,000"
low,"  Warehouse/ Godown is available for Rent in Rasulgarh, Bhubaneswar for 15,000   Warehouse/ Godown is available for Rent in Rasulgarh, Bhubaneswar for 15,000"
high,"Warehouse for Rent  Ideal for Small to Medium OperationsLooking for the perfect warehouse space Weve 3000 Sq-ft Warehouse/ Godown is available for Rent in Nandankanan Road, Bhubaneswar for 18,000"
medium,"  Warehouse/ Godown is available for Rent in Tamando, Bhubaneswar for 35,000   Warehouse/ Godown is available for Rent in Tamando, Bhubaneswar for 35,000"
medium,"Searching for a good place to pile up your stock and inventory? Well, here is an ideal Warehouse/God   Warehouse/ Godown is available for Rent in Hans Pal, Bhubaneswar for 3.75 Lac(s)"
low,"  Warehouse/ Godown is available for Rent in Mancheswar, Bhubaneswar for 1.50 Lac(s)   Warehouse/ Godown is available for Rent in Mancheswar, Bhubaneswar for 1.50 Lac(s)"
medium,"  Warehouse/ Godown is available for Rent in Samantarapur, Bhubaneswar for 1.75 Lac(s)   Warehouse/ Godown is available for Rent in Samantarapur, Bhubaneswar for 1.75 Lac(s)"
medium,"  Warehouse/ Godown is available for Rent in Koradakanta, Bhubaneswar for 2.50 Lac(s)   Warehouse/ Godown is available for Rent in Koradakanta, Bhubaneswar for 2.50 Lac(s)"
low,"  Warehouse/ Godown is available for Rent in Tankapani Road, Bhubaneswar for 70,000   Warehouse/ Godown is available for Rent in Tankapani Road, Bhubaneswar for 70,000"
medium,"  Warehouse/ Godown is available for Rent in Laxmisagar, Bhubaneswar for 60,000   Warehouse/ Godown is available for Rent in Laxmisagar, Bhubaneswar for 60,000"
medium,"  Warehouse/ Godown is available for Rent in Lingipur, Bhubaneswar for 20,000   Warehouse/ Godown is available for Rent in Lingipur, Bhubaneswar for 20,000"
low,"  Warehouse/ Godown is available for Rent in Kesora, Bhubaneswar for 37,500   Warehouse/ Godown is available for Rent in Kesora, Bhubaneswar for 37,500"
medium,"  Warehouse/ Godown is available for Rent in Ranga Bazar, Bhubaneswar for 30,000   Warehouse/ Godown is available for Rent in Ranga Bazar, Bhubaneswar for 30,000"
medium,"  Warehouse/ Godown is available for Rent in Pahala, Bhubaneswar for 50,000   Warehouse/ Godown is available for Rent in Pahala, Bhubaneswar for 50,000"
medium,"Introducing an impressive opportunity: a sprawling 50,000 sqft Warehouse/Godown, now available for r 45000 Sq-ft Warehouse/ Godown is available for Rent in Janla, Bhubaneswar for 12.50 Lac(s)"
medium,"My house is situated at IGH colony, Sisupalgarh, Bhubaneswar   Warehouse/ Godown is available for Rent in Samantarapur, Bhubaneswar for 25,000"
medium,"  Warehouse/ Godown is available for Rent in Koradakanta, Bhubaneswar for 15,000   Warehouse/ Godown is available for Rent in Koradakanta, Bhubaneswar for 15,000"
medium,"The warehouse is available for rent. It is a good location property. Please contact for more details   Warehouse/ Godown is available for Rent in , Bhubaneswar for 1.0 Lac(s)"
low,"  Warehouse/ Godown is available for Rent in , Bhubaneswar for 70,000   Warehouse/ Godown is available for Rent in , Bhubaneswar for 70,000"
medium,"  Warehouse/ Godown is available for Rent in Chintamaniswar, Bhubaneswar for 21,000   Warehouse/ Godown is available for Rent in Chintamaniswar, Bhubaneswar for 21,000"
medium,"The warehouse is available for rent. It covered an area of 250 sqft, it is a good location property.   Warehouse/ Godown is available for Rent in Bomikhal, Bhubaneswar for 8,000"
medium,"Underground Storage,ware house   Warehouse/ Godown is available for Rent in Khandagiri, Bhubaneswar for 48,000"
low,"  Warehouse/ Godown is available for Rent in Balakati, Bhubaneswar for 25,000   Warehouse/ Godown is available for Rent in Balakati, Bhubaneswar for 25,000"
low,"  Warehouse/ Godown is available for Rent in Janla, Bhubaneswar for 50,000   Warehouse/ Godown is available for Rent in Janla, Bhubaneswar for 50,000"
medium,"Godown for storing materials   Warehouse/ Godown is available for Rent in Jatani, Bhubaneswar for 13,000"
low,"  Warehouse/ Godown is available for Rent in Ashok Nagar, Bhubaneswar for 15,000   Warehouse/ Godown is available for Rent in Ashok Nagar, Bhubaneswar for 15,000"
medium,"The warehouse is available for rent. It covered an area of 15000 sq-ft, it is a good location proper   Warehouse/ Godown is available for Rent in Kateni Square, Bhubaneswar for 20,000"
medium,"on 100 FT Road   Warehouse/ Godown is available for Rent in Gottapatna, Bhubaneswar for 13.0 Lac(s)"
low,"  Warehouse/ Godown is available for Rent in Rasulgarh, Bhubaneswar for 1.10 Lac(s)   Warehouse/ Godown is available for Rent in Rasulgarh, Bhubaneswar for 1.10 Lac(s)"
medium,"  Warehouse/ Godown is available for Rent in Satya Vihar, Bhubaneswar for 80,000   Warehouse/ Godown is available for Rent in Satya Vihar, Bhubaneswar for 80,000"
high,"North facing, 30meter distance from NH. 45 feet approaching Road, Adequate parking space... 5000 Sq-ft Warehouse/ Godown is available for Rent in Aiginia, Bhubaneswar for 20,000"
low,"  Warehouse/ Godown is available for Rent in Sisupalgarh, Bhubaneswar for 25,000   Warehouse/ Godown is available for Rent in Sisupalgarh, Bhubaneswar for 25,000"
medium,"  Warehouse/ Godown is available for Rent in Janla, Bhubaneswar for 1.80 Lac(s)   Warehouse/ Godown is available for Rent in Janla, Bhubaneswar for 1.80 Lac(s)"
medium,"  Warehouse/ Godown is available for Rent in , Bidar for 5.0 Lac(s)   Warehouse/ Godown is available for Rent in , Bidar for 5.0 Lac(s)"
high,"Discover the perfect storage solution with our Warehouse/Godown For Rent in Basavakalyan, Bidar. Off 70000 Sq-ft Warehouse/ Godown is available for Rent in Basavakalyan, Bidar for 1.50 Lac(s)"
medium,"  Warehouse/ Godown is available for Rent in , Bidar for 30,000   Warehouse/ Godown is available for Rent in , Bidar for 30,000"
medium,"Looking for a well-located and spacious warehouse for your business needs? This warehouse/godown ava   Warehouse/ Godown is available for Rent in , Bijapur for 75,000"
high,"The warehouse is available for rent. It covered an area of 6000 sq-ft, it is a good location propert 10000 Sq-ft Warehouse/ Godown is available for Rent in , Bijapur for 20,000"
medium,"Spacious and Large space and nearest to the city centre   Warehouse/ Godown is available for Rent in , Bijapur for 55,000"
low,"  Warehouse/ Godown is available for Rent in Old Bikaner, Bikaner for 10,000   Warehouse/ Godown is available for Rent in Old Bikaner, Bikaner for 10,000"
high,"Super safe locality, Vastu driven, Open area, 2 rooms, 1 Toilet Bathroom, Near by good greenery   Warehouse/ Godown is available for Rent in Gangashahar, Bikaner for 25,000"
low,"  Warehouse/ Godown is available for Rent in Pawanpuri, Bikaner for 15,000   Warehouse/ Godown is available for Rent in Pawanpuri, Bikaner for 15,000"
low,"  Warehouse/ Godown is available for Rent in Sri Ganganagar Bypass, Bikaner for 80,000   Warehouse/ Godown is available for Rent in Sri Ganganagar Bypass, Bikaner for 80,000"
low,"  Warehouse/ Godown is available for Rent in Murlidhar Vyas Colony, Bikaner for 11,000   Warehouse/ Godown is available for Rent in Murlidhar Vyas Colony, Bikaner for 11,000"
low,"  Warehouse/ Godown is available for Rent in Gangashahar, Bikaner for 35,000   Warehouse/ Godown is available for Rent in Gangashahar, Bikaner for 35,000"
low,"  Warehouse/ Godown is available for Rent in Samta Nagar, Bikaner for 80,000   Warehouse/ Godown is available for Rent in Samta Nagar, Bikaner for 80,000"
medium,"Good environment   Warehouse/ Godown is available for Rent in Bilaspur Sadar, Bilaspur HP for 35,000"
low,"  Warehouse/ Godown is available for Rent in Chas Talgaria Road, Bokaro Steel City for 20,000   Warehouse/ Godown is available for Rent in Chas Talgaria Road, Bokaro Steel City for 20,000"
medium,"Nearr a residential society having very safe environment.   Warehouse/ Godown is available for Rent in Amguri, Bongaigaon for 22,500"
medium,"  Warehouse/ Godown is available for Rent in , Bulandshahr for 2.0 Lac(s)   Warehouse/ Godown is available for Rent in , Bulandshahr for 2.0 Lac(s)"
high,"Newly constructed7 loading points18 feet clear height24 hours free movementon main roadenough parkin 24000 Sq-ft Warehouse/ Godown is available for Rent in , Bulandshahr for 1.25 Lac(s)"
high,"Explore the perfect opportunity for your warehousing and storage needs with this WarehouseGodown ava 13000 Sq-ft Warehouse/ Godown is available for Rent in Pondari, Bulandshahr for 30,000"
low,"  Warehouse/ Godown is available for Rent in Sikandrabad, Bulandshahr for 1.0 Lac(s)   Warehouse/ Godown is available for Rent in Sikandrabad, Bulandshahr for 1.0 Lac(s)"
medium,"fully constructed property for industry or warehouse with office space   Warehouse/ Godown is available for Rent in , Bulandshahr for 25,000"
medium,"This is a new build Godown and have 15 feet hight. which is best for a godown to keep maximum produc   Warehouse/ Godown is available for Rent in Satha Road, Bulandshahr for 15,000"
high,"Searching for an appropriate destination to store your valuable merchandise? Well; here is a suitabl 10000 Sq-ft Warehouse/ Godown is available for Rent in Jahangirabad, Bulandshahr for 55,000"
medium,"Floor area 62 mtr46 mtr,Hight 9 mtr clear hight, Entrys 8 of 44.5,7 mtr sarrounding road with 2.5 ft   Warehouse/ Godown is available for Rent in Khurja, Bulandshahr for 5.0 Lac(s)"
medium,"The warehouse is available for rent. It is a good location property. Please contact for more details   Warehouse/ Godown is available for Rent in , Buxar for 60,000"
low,"  Warehouse/ Godown is available for Rent in Babanagar, Buxar    Warehouse/ Godown is available for Rent in Babanagar, Buxar "
high,"Here we have a Rcc constructed warehouse ready to move. the available area in warehouse is approx 35   Warehouse/ Godown is available for Rent in Zirakpur, Chandigarh for 7.0 Lac(s)"
medium,"Godowns, Warehouse space available from 5000 to 200000 sq. feet in Pabhat and Banur (godown areas) f   Warehouse/ Godown is available for Rent in Zirakpur, Chandigarh for 5.0 Lac(s)"
low,"  Warehouse/ Godown is available for Rent in Sector 52, Chandigarh for 45,000   Warehouse/ Godown is available for Rent in Sector 52, Chandigarh for 45,000"
low,"  Warehouse/ Godown is available for Rent in Raipur Kalan, Chandigarh for 4.25 Lac(s)   Warehouse/ Godown is available for Rent in Raipur Kalan, Chandigarh for 4.25 Lac(s)"
low,"  Warehouse/ Godown is available for Rent in Sector 42, Chandigarh for 30,000   Warehouse/ Godown is available for Rent in Sector 42, Chandigarh for 30,000"
low,"  Warehouse/ Godown is available for Rent in Dera Bassi, Chandigarh for 72,000   Warehouse/ Godown is available for Rent in Dera Bassi, Chandigarh for 72,000"
low,"  Warehouse/ Godown is available for Rent in , Chandigarh for 1.20 Lac(s)   Warehouse/ Godown is available for Rent in , Chandigarh for 1.20 Lac(s)"
medium,"  Warehouse/ Godown is available for Rent in Phase I Industrial Area, Chandigarh for 90.0 Lac(s)   Warehouse/ Godown is available for Rent in Phase I Industrial Area, Chandigarh for 90.0 Lac(s)"
low,"  Warehouse/ Godown is available for Rent in Zirakpur, Chandigarh for 38,000   Warehouse/ Godown is available for Rent in Zirakpur, Chandigarh for 38,000"
low,"  Warehouse/ Godown is available for Rent in Sector 45, Chandigarh for 25,000   Warehouse/ Godown is available for Rent in Sector 45, Chandigarh for 25,000"
medium,"  Warehouse/ Godown is available for Rent in , Chandigarh for 13,000   Warehouse/ Godown is available for Rent in , Chandigarh for 13,000"
low,"  Warehouse/ Godown is available for Rent in Phase I Industrial Area, Chandigarh for 7,000   Warehouse/ Godown is available for Rent in Phase I Industrial Area, Chandigarh for 7,000"
high,"Basemant also avaialble, Pics are avaialble for ground Floor. Rent for Ground  Basemant is 50kTotal  1084 Sq-ft Warehouse/ Godown is available for Rent in Phase I Industrial Area, Chandigarh for 50,000"
high,"Warehouse with 25 feet front road for office and storage use. 1350 Sq-ft Warehouse/ Godown is available for Rent in Raipur Khurd, Chandigarh for 43,000"
low,"  Warehouse/ Godown is available for Rent in Chandigarh Enclave, Chandigarh    Warehouse/ Godown is available for Rent in Chandigarh Enclave, Chandigarh "
high,"Here we have a newly constructed independent warehouse for rent or lease, the total warehouse area i 1300 Sq-yrd Warehouse/ Godown is available for Rent in Zirakpur, Chandigarh for 5.80 Lac(s)"
medium,"Industrial Shed or godown ground floor,first floor and basement of area 3400 sq ft with 2 washrooms  1000 Sq-yrd Warehouse/ Godown is available for Rent in Phase II Industrial Area, Chandigarh for 2.10 Lac(s)"
high,"Here we have a warehouse for rent or lease. the total warehouse area is approximately 27,000 sq ft.    Warehouse/ Godown is available for Rent in Zirakpur, Chandigarh for 4.32 Lac(s)"
high,"Here we have a warehouse for rent or lease. the total area of warehouse is approx. 8400 sq ft. each  1000 Sq-yrd Warehouse/ Godown is available for Rent in Zirakpur, Chandigarh for 1.26 Lac(s)"
high,"This warehouse, situated in Chengalpattu, offers an excellent location for operations, providing str 74000 Sq-ft Warehouse/ Godown is available for Rent in Chengalpattu, Chennai for 12.0 Lac(s)"
high,"This warehouse, situated in Mannur, offers an excellent location for operations, providing strategic 160000 Sq-ft Warehouse/ Godown is available for Rent in Mannur, Chennai for 30.0 Lac(s)"
high,"Prime Industrial Space Available in Madhavaram This 25,000 sqft PEB warehouse features a spacious 30 50000 Sq-ft Warehouse/ Godown is available for Rent in Madhavaram, Chennai for 7.0 Lac(s)"
medium,"This is Warehouse at vadaperumbakkam for rentIt has 30,000 sq.ft of covered area.It is on Ground flo   Warehouse/ Godown is available for Rent in Vadaperumbakkam, Chennai for 4.50 Lac(s)"
medium,"Available for rent is a spacious warehouse/godown in Irandam Kattalai, Chennai, offering a generous    Warehouse/ Godown is available for Rent in Irandam Kattalai, Chennai for 35,000"
high,"2 Acre Warehouse/ Godown is available for Rent in Kuthambakkam, Chennai for 2.80 Lac(s) 2 Acre Warehouse/ Godown is available for Rent in Kuthambakkam, Chennai for 2.80 Lac(s)"
high,"Unlock the potential of your business with this spacious warehouse/godown for rent in Nagappa Indust   Warehouse/ Godown is available for Rent in Nagappa Industrial Estate, Chennai for 1.40 Lac(s)"
medium,"Discover the ultimate storage opportunity with this expansive 5000 sq-ft warehouse available for ren   Warehouse/ Godown is available for Rent in Tondiarpet, Chennai for 1.60 Lac(s)"
high,"Introducing a spacious and well-equipped Warehouse/Godown available for rent in the bustling area of 50000 Sq-ft Warehouse/ Godown is available for Rent in Nallur RF, Chennai for 8.0 Lac(s)"
high,"This space offers a practical solution for a warehouse with an integrated office area. The warehouse 6000 Sq-ft Warehouse/ Godown is available for Rent in Guduvancherry, Chennai for 70,000"
high,"Prime warehouse space for rent. 12000 square feet. 32 feet center height. A cc roof. Basic power ava   Warehouse/ Godown is available for Rent in Periyapalayam, Chennai for 3.0 Lac(s)"
medium,"Discover the perfect storage solution with this spacious Warehouse/Godown for Rent in Sriperumbudur,   Warehouse/ Godown is available for Rent in Sriperumbudur, Chennai for 4.80 Lac(s)"
medium,"Ground floor 3000 sqft and first floor 3000 sq ft. Two bathrooms in each floor.   Warehouse/ Godown is available for Rent in Gerugambakkam, Chennai for 1.50 Lac(s)"
medium,"Are you looking forward to basing your business in Chennai?? Then, Chitlapakkam is the best destinat   Warehouse/ Godown is available for Rent in Chitlapakkam, Chennai for 7.50 Lac(s)"
medium,"The warehouse is available for rent. It is a good location property. Please contact for more details   Warehouse/ Godown is available for Rent in St Anthony Nagar Puzhal, Chennai for 37,500"
medium,"Presenting a newly constructed warehousegodown for rent in Nagalkeni, Chennai. This versatile space    Warehouse/ Godown is available for Rent in Nagalkeni, Chennai for 2.75 Lac(s)"
medium,"The warehouse is available for rent. It covered an area of 10000 sq-ft, it is a good location proper   Warehouse/ Godown is available for Rent in Maduravoyal, Chennai for 4.0 Lac(s)"
medium,"A spacious office space with high ceiling that can be used as a corporate office, play school, wareh   Warehouse/ Godown is available for Rent in Kamaraj Colony Kodambakkam, Chennai for 1.0 Lac(s)"
medium,"  Warehouse/ Godown is available for Rent in Irungattukottai, Chennai for 21.0 Lac(s)   Warehouse/ Godown is available for Rent in Irungattukottai, Chennai for 21.0 Lac(s)"
medium,"Located in the industrial hub of Sriperumbudur, Chennai, this spacious warehouse/godown offers excel   Warehouse/ Godown is available for Rent in Sriperumbudur, Chennai for 13.50 Lac(s)"
medium,"Property Located in Main road and Main Area . Open space can costomized . Useful for Production and  840 Sq-ft Warehouse/ Godown is available for Rent in Mylapore, Chennai for 45,000"
high,"4000  SQFT  WAREHOUSE   SPACE   FOR  RENT  IN  SRIPERUMBUDUR  NEAR  GOOD  LOCATION A ND SOURROUNDING 8000 Sq-ft Warehouse/ Godown is available for Rent in Sriperumbudur, Chennai for 88,000"
high,"Land area 11,700 sq ftBuilt up 11,700 sq ftPower 150 hpWater 6, 600 depth boreApproval Panchayat app 11700 Sq-ft Warehouse/ Godown is available for Rent in Mannur, Chennai for 3.0 Lac(s)"
high,"Warehouse for lease in Chennai   Warehouse/ Godown is available for Rent in Vallam, Chennai for 4.50 Lac(s)"
high,"70,000 Sqft Rent Rs.25 Per Sft, RCC Structure, G Floor, Ceiling Height 12 Ft, 200Hp Power, Dock & Ra 200000 Sq-ft Warehouse/ Godown is available for Rent in Poonamallee, Chennai for 18.0 Lac(s)"
high,"This warehouse is immediately available for rent. This property can be used as an assembly unit as w 46500 Sq-ft Warehouse/ Godown is available for Rent in Mappedu, Chennai for 7.26 Lac(s)"
high,"37000 sqft warehouse space available in Kavaraipettai and 40000 sqft is under construction and will    Warehouse/ Godown is available for Rent in Gummidipoondi, Chennai for 9.25 Lac(s)"
medium,"Prime  Warehouse  Space Available In Porur , Its  6400 Sq ft, Suitable For Storage Purpose , Industr 7000 Sq-ft Warehouse/ Godown is available for Rent in Porur, Chennai for 1.85 Lac(s)"
medium,"Open place for rent in noombal  total area 2000 sq ft 1st floor rent 60 thousand per month depoist 1 3000 Sq-ft Warehouse/ Godown is available for Rent in Numbal, Chennai for 60,000"
high,"Its an industrial warehouse that is suitable for all kinds of storage, manufacturing units, etc,30ft 45000 Sq-ft Warehouse/ Godown is available for Rent in Mannur, Chennai for 12.60 Lac(s)"
medium,"nan   Warehouse/ Godown is available for Rent in Agaram, Chennai "
medium,"Seize this opportunity right away if you are planning to rent a state of art warehouse to start your   Warehouse/ Godown is available for Rent in Sriperumbudur, Chennai for 82,000"
medium,"It is 30 cents plot on the thaiyur main road with a construction for office space. Has good connecti   Warehouse/ Godown is available for Rent in Thaiyur, Chennai for 1.50 Lac(s)"
low," Prime facilities are easily accessible from this place with SAMNP School (0 km ). Other key neighbo   Warehouse/ Godown is available for Rent in Sowcarpet, Chennai "
medium,"The warehouse is available for rent. It covered an area of 6600 sqft, it is a good location property   Warehouse/ Godown is available for Rent in Padi, Chennai for 65,000"
medium,"The warehouse is available for rent. It covered an area of 750 sq-ft, it is a good location property   Warehouse/ Godown is available for Rent in , Chennai "
medium,"The warehouse is available for rent. It covered an area of 1500 sq-ft, it is a good location propert   Warehouse/ Godown is available for Rent in Ponneri, Chennai for 18,000"
medium,"suitable for bachelor students and office   Warehouse/ Godown is available for Rent in Korattur, Chennai for 8,000"
medium,"nan   Warehouse/ Godown is available for Rent in Thiruporur, Chennai for 15,000"
medium,"This Warehouse/ Godown at 2nd overlooks Main Road offering a location most suitable for business pur   Warehouse/ Godown is available for Rent in Perambur, Chennai "
low,"nan   Warehouse/ Godown is available for Rent in Arcot Road, Chennai "
medium,"The warehouse is available for rent. It is a good location property. Please contact for more details   Warehouse/ Godown is available for Rent in Kelambakkam, Chennai "
low,"nan   Warehouse/ Godown is available for Rent in Chromepet, Chennai for 20,000"
low,"nan   Warehouse/ Godown is available for Rent in Oragadam, Chennai "
medium,"  Warehouse/ Godown is located at the advantageous Ground floor. FLRADVThe Warehouse/ Godown Apartme   Warehouse/ Godown is available for Rent in Kilpauk, Chennai "
low,"nan   Warehouse/ Godown is available for Rent in Chromepet, Chennai "
medium,"Its an upcoming commercial land, fully open ground good atmosphere and better transportation for Goo   Warehouse/ Godown is available for Rent in Anna Industrial Estate, Chennai "
medium," This Warehouse/ Godown at Ground overlooks Main Road offering a location most suitable for business   Warehouse/ Godown is available for Rent in Sakthi Nagar Thoraipakkam, Chennai for 40,000"
low,"nan   Warehouse/ Godown is available for Rent in , Chennai "
medium,"2 kms from NH4, Good industrial cum residential area,.6 kms from Hyndai car factory,20 kms from Niss   Warehouse/ Godown is available for Rent in Irungattukottai, Chennai "
medium,"The warehouse is available for rent. It has covered area of 3700 sq-ft, it is a good location proper   Warehouse/ Godown is available for Rent in Pallavaram, Chennai "
medium,"Unlock the potential of your business with this prime Warehouse/Godown available for rent in the bus   Warehouse/ Godown is available for Rent in Anna Salai, Chennai "
low,"nan   Warehouse/ Godown is available for Rent in Madambakkam, Chennai "
low,"nan   Warehouse/ Godown is available for Rent in Navalur, Chennai "
low,"nan   Warehouse/ Godown is available for Rent in George Town, Chennai "
low,"nan   Warehouse/ Godown is available for Rent in Pothur, Chennai "
low,"nan   Warehouse/ Godown is available for Rent in Vallam, Chennai "
low,"nan   Warehouse/ Godown is available for Rent in Manali, Chennai "
low,"nan   Warehouse/ Godown is available for Rent in Sivalingapuram Korattur, Chennai "
low,"nan   Warehouse/ Godown is available for Rent in , Chennai "
low,"nan   Warehouse/ Godown is available for Rent in Kolathur, Chennai "
low,"nan   Warehouse/ Godown is available for Rent in Chromepet, Chennai "
low,"nan   Warehouse/ Godown is available for Rent in Perungudi, Chennai "
high,"Located in Gokulapuram, this warehouse boasts 36,000 sq.ft of space, making it ideal for various sto 40000 Sq-ft Warehouse/ Godown is available for Rent in Gokulapuram, Chennai for 6.12 Lac(s)"
high,"Located in Red Hills, this warehouse boasts 45,000 sq.ft of space, making it ideal for various stora 50000 Sq-ft Warehouse/ Godown is available for Rent in Red Hills, Chennai for 9.90 Lac(s)"
high,"Discover prime warehouse godown spaces in Maduravoyal We offer a range of sizes, including 10,000 sq 20000 Sq-ft Warehouse/ Godown is available for Rent in Maduravoyal, Chennai for 3.0 Lac(s)"
medium,"Your search for an appropriate destination in Chennai to pile up your valuable merchandise ends here   Warehouse/ Godown is available for Rent in Velappanchavadi, Chennai for 7.80 Lac(s)"
