cScore,merged_col
low,"  Industrial Shed is available for Sale in , Coimbatore    Industrial Shed is available for Sale in , Coimbatore "
low,"  Industrial Shed is available for Sale in Sundarpur, Darbhanga    Industrial Shed is available for Sale in Sundarpur, Darbhanga "
low,"  Industrial Shed is available for Sale in Mohabbewala, Dehradun for 1.5 Crore(s)   Industrial Shed is available for Sale in Mohabbewala, Dehradun for 1.5 Crore(s)"
medium,"AKVN plot for sale in Dewas of 182000 sq.ft. at very prime location near TATA square   Industrial Shed is available for Sale in AB Road, Dewas for 14.6 Crore(s)"
medium,"  Industrial Shed is available for Sale in AB Road, Dewas for 13.2 Crore(s)   Industrial Shed is available for Sale in AB Road, Dewas for 13.2 Crore(s)"
medium,"Khata No.42 R.S Plot No. 1812  1813 at Mauza Katras, Revenue Police Station, Katras, PS 239, Distric   Industrial Shed is available for Sale in Katras, Dhanbad for 22.0 Crore(s)"
low,"  Industrial Shed is available for Sale in Park Road, Erode for 3.0 Crore(s)   Industrial Shed is available for Sale in Park Road, Erode for 3.0 Crore(s)"
medium," Industrial Shed available for Sale in Mujesar Village, Faridabad. A good deal and value for your in   Industrial Shed is available for Sale in Mujesar Village, Faridabad for 1.3 Crore(s)"
medium,"Industrial shed is available for sale. It has a Covered area of 1605 sq-ft, it is a good location pr   Industrial Shed is available for Sale in Hanuman Nagar, Faridabad for 3.0 Crore(s)"
medium,"  Industrial Shed is available for Sale in Sector 88, Faridabad for 22.22 Lac(s)   Industrial Shed is available for Sale in Sector 88, Faridabad for 22.22 Lac(s)"
medium,"Industrial shed is available for sale. It is a good location property. Please contact for more detai   Industrial Shed is available for Sale in Sunped, Faridabad for 1.5 Crore(s)"
low,"  Industrial Shed is available for Sale in Mathura Road, Faridabad for 25.0 Crore(s)   Industrial Shed is available for Sale in Mathura Road, Faridabad for 25.0 Crore(s)"
medium,"Industrial shed in Sector 20, Karkhana Bagh, 500m from Mathura Rd and walkable distance from Badkal  320 Sq-yrd Industrial Shed is available for Sale in Mathura Road, Faridabad for 1.5 Crore(s)"
medium,"  Industrial Shed is available for Sale in Mathura Road, Faridabad for 2.50 Lac(s)   Industrial Shed is available for Sale in Mathura Road, Faridabad for 2.50 Lac(s)"
medium,"  Industrial Shed is available for Sale in , Gandhinagar for 70.0 Lac(s)   Industrial Shed is available for Sale in , Gandhinagar for 70.0 Lac(s)"
medium,"PLOT AREA  350 SQUARE YARDS CARPETCONSTRUCTION  6000 SQUARE FEETS TOTALBASEMENT RCC GROUND RCC   MEZ   Industrial Shed is available for Sale in Santej, Gandhinagar for 1.3 Crore(s)"
low,"  Industrial Shed is available for Sale in , Gandhinagar    Industrial Shed is available for Sale in , Gandhinagar "
low,"  Industrial Shed is available for Sale in , Gandhinagar    Industrial Shed is available for Sale in , Gandhinagar "
medium,"870 MTR. industrial plot available for sale in Sahibabad industrial area site4 The basic and essenti 870 Sq-m Industrial Shed is available for Sale in Site 4 Sahibabad Industrial Area, Ghaziabad for 9.5 Crore(s)"
low,"  Industrial Shed is available for Sale in National Highway 24, Ghaziabad for 12.0 Crore(s)   Industrial Shed is available for Sale in National Highway 24, Ghaziabad for 12.0 Crore(s)"
medium,"The industrial shed is available for sale. It is a good location property. Please contact for more d   Industrial Shed is available for Sale in Masuri, Ghaziabad for 6.0 Crore(s)"
medium,"Industrial shed is available for sale. It has a Covered area of 450 sq-yrd, it is a good location pr   Industrial Shed is available for Sale in Vijay Nagar, Ghaziabad for 3.0 Crore(s)"
low,"  Industrial Shed is available for Sale in Site 4 Sahibabad Industrial Area, Ghaziabad for 15.0 Cror   Industrial Shed is available for Sale in Site 4 Sahibabad Industrial Area, Ghaziabad for 15.0 Crore(s)"
low,"500 Sq-yrd Industrial Shed is available for Sale in Duhai, Ghaziabad for 1.7 Crore(s) 500 Sq-yrd Industrial Shed is available for Sale in Duhai, Ghaziabad for 1.7 Crore(s)"
medium,"The industrial shed is available for sale. It is a good location property. Please contact for more d   Industrial Shed is available for Sale in Site 4 Sahibabad Industrial Area, Ghaziabad for 3.3 Crore(s)"
low,"  Industrial Shed is available for Sale in , Ghaziabad for 6.0 Crore(s)   Industrial Shed is available for Sale in , Ghaziabad for 6.0 Crore(s)"
medium,"700 Sq-m Industrial Shed is available for Sale in Kundaim Industrial Estate, Goa for 2.5 Crore(s) 700 Sq-m Industrial Shed is available for Sale in Kundaim Industrial Estate, Goa for 2.5 Crore(s)"
medium,"  Industrial Shed is available for Sale in Kundaim Industrial Estate, Goa for 2.7 Crore(s)   Industrial Shed is available for Sale in Kundaim Industrial Estate, Goa for 2.7 Crore(s)"
medium,"Industrial property 996sqmt for Sale in Kundaim, NorthGoa.3.75Cr    800sqmt apx constructed shed, 99   Industrial Shed is available for Sale in Kundaim Industrial Estate, Goa for 3.7 Crore(s)"
medium,"2100 sqmtr industrial shed with office for sale.it is a functional unit. best option for own use or  2100 Sq-m Industrial Shed is available for Sale in Ecotech 12, Greater Noida for 20.0 Crore(s)"
high,"Industrial shed for sale in ecotech 6 greatre noida, plot size 450 sqmt, on 24 mtr wide road at good 450 Sq-m Industrial Shed is available for Sale in Ecotech 6, Greater Noida for 5.2 Crore(s)"
medium,"Urgent Sale 1000 sq meter industrial shed in Ecotech 3 greater noida its heaving ground floor shed , 1000 Sq-m Industrial Shed is available for Sale in Ecotech 3, Greater Noida for 8.0 Crore(s)"
high,"Available for sale 200 sqmtr shade industrial plot in sector ecotech 1 extention greater noida. copa 2000 Sq-m Industrial Shed is available for Sale in Ecotech 1 Extension, Greater Noida for 13.0 Crore(s)"
high,"Shed For Sale ,  4000 sqmtr,   25000 sqft,  functional, one time paid,  wide road, Demand  24.50 cr 4000 Sq-m Industrial Shed is available for Sale in Ecotech 1 Extension, Greater Noida for 24.5 Crore(s)"
high,"Industrial shed for sale in greater noida, 9500 sqmtr covered area 6400 sqmtr on 24 mtr wide road, e 9500 Sq-ft Industrial Shed is available for Sale in Ecotech 2, Greater Noida for 85.0 Crore(s)"
medium,"1800 sq meter industrial shed corner available for sale on site4,Greater noida. This is located with 1800 Sq-ft Industrial Shed is available for Sale in Surajpur Site 4, Greater Noida for 27.0 Crore(s)"
high,"SHED FOR SALEPRIME LOCATIONON 24MTR WIDE ROAD 600 Sq-m Industrial Shed is available for Sale in Block 1 Surajpur Site 5, Greater Noida for 4.7 Crore(s)"
medium,"640 Sq-m Industrial Shed is available for Sale in Block G Surajpur Site 4, Greater Noida for 10.5 Cr 640 Sq-m Industrial Shed is available for Sale in Block G Surajpur Site 4, Greater Noida for 10.5 Crore(s)"
high,"its industrial shed single story 24m wide road ready two move ground floor height 30 sq feet complet 2200 Sq-m Industrial Shed is available for Sale in Ecotech 6, Greater Noida for 15.9 Crore(s)"
medium,"THIS IS A COMPLETION SHED INDUSTRIAL PLOT OF 450 SQ MTR IN UPSIDC SITE B 450 Sq-m Industrial Shed is available for Sale in UPSIDC Site B, Greater Noida for 3.2 Crore(s)"
medium,"industary for sale in site 4 very good loction 18 meter road   Industrial Shed is available for Sale in Block F Surajpur Site 4, Greater Noida for 16.0 Crore(s)"
high,"New industrial shed North facing and 30 miter men road industrial area 3800 Sq-m Industrial Shed is available for Sale in Ecotech 1 Extension, Greater Noida for 21.0 Crore(s)"
medium,"Prime 4500 sqft Warehouse in Ecotech3, Greater Noida Strategically located with 8 loading docks and  450 Sq-m Industrial Shed is available for Sale in Udyog Kendra 2, Greater Noida for 5.0 Crore(s)"
low,"Industrial shed is available for sale. It has a Covered area of 1000 sq-m, it is a good location pro   Industrial Shed is available for Sale in Ecotech 1 Extension, Greater Noida for 9.0 Crore(s)"
high,"Industrial shed for sale in ecotech 3 greater noida, plot size 1200 mtr, at good and prime location. 1200 Sq-m Industrial Shed is available for Sale in Ecotech 3, Greater Noida for 9.5 Crore(s)"
high,"property is avilable for sale 2000sqmtr covered area 17000sqft shed ,if u r intrested for purchase t 2000 Sq-m Industrial Shed is available for Sale in Ecotech 6, Greater Noida for 13.0 Crore(s)"
high,"Ecotech 6 , 2000sqmtr plot for sale,  10000 sqft,  Functional,  Vastu perfect,  wide road,  demand 1 2000 Sq-m Industrial Shed is available for Sale in Ecotech 6, Greater Noida for 14.0 Crore(s)"
high,"Industrial Building  for sale  Ecotech 12, Greater Noida , Plot Size 2100 sqmtr coverd area 10,000 s 2100 Sq-m Industrial Shed is available for Sale in Ecotech 12, Greater Noida for 23.0 Crore(s)"
medium,"1800 sq meter 4000 sqft shaded factory is available for sale  in siteB,Greater noida. This is locate 1800 Sq-m Industrial Shed is available for Sale in Block E UPSIDC Site B, Greater Noida for 13.5 Crore(s)"
high,"PRIME LOCATION24MTR WIDE ROADMAIN ROAD 2100 Sq-ft Industrial Shed is available for Sale in Ecotech 12, Greater Noida for 20.0 Crore(s)"
medium,"ecotech 6 bolck b  north east  park facingone time lease rent paid  sheded two side open we have mul 1000 Sq-m Industrial Shed is available for Sale in Ecotech 6, Greater Noida for 8.0 Crore(s)"
medium,"THIS IS A 1000 SQMTR SHED INDUSTRIAL PLOT ON 24 METER ROAD IN ECOTECH 11 1000 Sq-m Industrial Shed is available for Sale in Ecotech 11, Greater Noida for 7.0 Crore(s)"
high,"New industrial shed south facing and 30 miter men road industrial area 4000 Sq-m Industrial Shed is available for Sale in Ecotech 1 Extension, Greater Noida for 24.0 Crore(s)"
medium,"For LeaseRent SHED Location ECOTECH 1 EXTENSION Plot size 20000SQFT COVERED AREA, 2070 SQMT PLOT ARE 2070 Sq-m Industrial Shed is available for Sale in Ecotech 1 Extension, Greater Noida for 16.0 Crore(s)"
high,"Industrial shed for sale in ecotech 2 greater noida, plot size 1500 sqmt, on 24 mtr wide road at goo 1500 Sq-m Industrial Shed is available for Sale in Ecotech 2, Greater Noida for 14.0 Crore(s)"
high,"Industrial Building for sale in ecotech 12, Greater Noida, 2100 sq mtr Covered area 10,000 sq ft on  2100 Sq-m Industrial Shed is available for Sale in Ecotech 2, Greater Noida for 23.0 Crore(s)"
medium,"Industrial Plot, shed 1000square Mtr Ecotech 3 UK 1  Greater Noida   Good connectivity and Near Metr 1000 Sq-m Industrial Shed is available for Sale in Ecotech 3, Greater Noida for 9.0 Crore(s)"
medium,"For SALE SHED Location ECOTECH 1 Plot size 20000 SQMT, 24MTR wide road, NORTH EAST FACING , GROUND F 20000 Sq-m Industrial Shed is available for Sale in Sector Ecotech 1, Greater Noida for 99.9 Crore(s)"
high,"Industrial shed for sale in ecotech 2 greater noida, plot size 450 sqmt, on 24 mtr wide road at good 450 Sq-m Industrial Shed is available for Sale in Ecotech 2, Greater Noida for 4.5 Crore(s)"
low,"  Industrial Shed is available for Sale in Chebrolu, Guntur for 70.0 Lac(s)   Industrial Shed is available for Sale in Chebrolu, Guntur for 70.0 Lac(s)"
high,"Factory For Sale in IMT Manesar  Plot size 1800mtr 30 mtr wide road North facing Buildup area 17000s 1800 Sq-m Industrial Shed is available for Sale in Sector 8 Imt Manesar, Gurgaon for 18.0 Crore(s)"
high,"industrial shed available for sale in imt manesar. This factory available at main 60 meter road of m 20000 Sq-m Industrial Shed is available for Sale in IMT Manesar, Gurgaon for 120.0 Crore(s)"
medium,"Industrial building for sale in imt manesar , gurgaon at very prime location. 1800 Sq-m Industrial Shed is available for Sale in Manesar, Gurgaon for 18.0 Crore(s)"
high,"Prime Industrial Property for Sale in IMT Manesar, Gurgaon, HaryanaDiscover an exceptional investmen   Industrial Shed is available for Sale in Baskushla, Gurgaon for 20.0 Crore(s)"
high,"1800sqm plot with a build up area of 16,000sqft including office block , meeting room , conference r 1800 Sq-m Industrial Shed is available for Sale in Manesar, Gurgaon for 17.0 Crore(s)"
high,"industrial shed available for sale in imt manesar. This is 30k sqft builtup area approximately and w 1 Acre Industrial Shed is available for Sale in IMT Manesar, Gurgaon for 40.0 Crore(s)"
medium,"Industrial  shed for sale in Pace City Gurgaon at very prime location.This a very well maintained fa 1000 Sq-m Industrial Shed is available for Sale in Pace City 2, Gurgaon for 15.0 Crore(s)"
medium,"1800sqm plot with a build up area of 16,000sqft including office block , meeting room , conference r 1800 Sq-m Industrial Shed is available for Sale in Manesar, Gurgaon for 17.4 Crore(s)"
medium,"industrial shed available for sale in imt manesar. This is 30k sqft builtup area approximately and w 1 Acre Industrial Shed is available for Sale in IMT Manesar, Gurgaon for 40.0 Crore(s)"
medium,"Industrial  Shed for  sale  in IMT manesar  , gurgaon at very prime location. 1000 Sq-m Industrial Shed is available for Sale in Sector 5 IMT Manesar, Gurgaon for 11.2 Crore(s)"
medium,"1800sqm plot with a build up area of 16,000sqft including office block , meeting room , conference r 1800 Sq-m Industrial Shed is available for Sale in Manesar, Gurgaon for 16.9 Crore(s)"
high,"industrial shed available for sale in imt manesar. This factory available at main 60 meter road of m 20000 Sq-m Industrial Shed is available for Sale in IMT Manesar, Gurgaon for 120.0 Crore(s)"
medium,"Industrial Shed for sale in Pace City Gurgaon at very prime location.This a very well maintained fac 450 Sq-m Industrial Shed is available for Sale in Pace City 1, Gurgaon for 8.9 Crore(s)"
high,"Industrial shed for sale in imt manesar , gurgaon at very prime location. This a very well maintaine 450 Sq-m Industrial Shed is available for Sale in IMT Manesar, Gurgaon for 5.5 Crore(s)"
low,"  Industrial Shed is available for Sale in , Guwahati for 8.0 Crore(s)   Industrial Shed is available for Sale in , Guwahati for 8.0 Crore(s)"
medium,"  Industrial Shed is available for Sale in Tansen Nagar, Gwalior for 48.0 Lac(s)   Industrial Shed is available for Sale in Tansen Nagar, Gwalior for 48.0 Lac(s)"
low,"  Industrial Shed is available for Sale in , Gwalior    Industrial Shed is available for Sale in , Gwalior "
medium,"  Industrial Shed is available for Sale in College Road, Hospet for 3.60 Lac(s)   Industrial Shed is available for Sale in College Road, Hospet for 3.60 Lac(s)"
medium,"55 Cent Industrial Shed is available for Sale in , Hosur for 8.2 Crore(s) 55 Cent Industrial Shed is available for Sale in , Hosur for 8.2 Crore(s)"
medium,"  Industrial Shed is available for Sale in Sipcot, Hosur for 70.0 Lac(s)   Industrial Shed is available for Sale in Sipcot, Hosur for 70.0 Lac(s)"
medium,"NEAR TITAN COMPANY ,1. LAND AREA 1200 SQFT 2. BUILD UP AREA 2000 SQFT 4. PER MONTH RENTAL  INCOME 30   Industrial Shed is available for Sale in Kamaraj Colony, Hosur for 1.1 Crore(s)"
medium,"  Industrial Shed is available for Sale in , Hosur    Industrial Shed is available for Sale in , Hosur "
low,"  Industrial Shed is available for Sale in Sipcot, Hosur    Industrial Shed is available for Sale in Sipcot, Hosur "
medium,"Unlock the potential of your business with this impressive industrial shed for sale in Balanagar Ida 545 Sq-yrd Industrial Shed is available for Sale in Balanagar Ida, Hyderabad for 4.2 Crore(s)"
medium,"Industrial shed is available for sale. It has a Covered area of 50000 sq-ft, it is a good location p   Industrial Shed is available for Sale in , Hyderabad for 13.0 Crore(s)"
medium,"600 Sq-yrd Industrial Shed is available for Sale in Laxminarayana Colony, Hyderabad for 4.2 Crore(s) 600 Sq-yrd Industrial Shed is available for Sale in Laxminarayana Colony, Hyderabad for 4.2 Crore(s)"
medium,"made of shade   Industrial Shed is available for Sale in Balanagar, Hyderabad for 3.2 Crore(s)"
low,"  Industrial Shed is available for Sale in Pallecheruvu, Hyderabad for 9.0 Crore(s)   Industrial Shed is available for Sale in Pallecheruvu, Hyderabad for 9.0 Crore(s)"
low,"  Industrial Shed is available for Sale in Tupran, Hyderabad for 8.4 Crore(s)   Industrial Shed is available for Sale in Tupran, Hyderabad for 8.4 Crore(s)"
low," The location has easy access to, Sai Chaitanya High School (3 km ), State Bank of India (8 km ), St   Industrial Shed is available for Sale in Koheda, Hyderabad for 52.0 Lac(s)"
medium,"1200 SQYD INDUSTRIAL LAND, NORTH FACING, 8000 SFT SHED, 100 HP POWER AND 5 LABOUR ROOMS. THE PROPERT   Industrial Shed is available for Sale in , Hyderabad for 8.4 Crore(s)"
medium,"prime industrial property is available for sale. Ready to occupy. prime location of the jeedimetla.  6000 Sq-yrd Industrial Shed is available for Sale in Jeedimetla, Hyderabad for 35.0 Crore(s)"
medium,"Industrial shed for sale with all facilities and complete Vaastu done and it is located at main road   Industrial Shed is available for Sale in Suraram, Hyderabad for 2.2 Crore(s)"
medium,"Benefiting from a freehold type of ownership, this industrial shed located in Lalgadi Malakpet, Hyde 87120 Sq-ft Industrial Shed is available for Sale in Lalgadi Malakpet, Hyderabad for 7.5 Crore(s)"
medium,"Industrial shed is available for sale. It is a good location property. Please contact for more detai   Industrial Shed is available for Sale in Cherlapalli Industrial Area, Hyderabad for 2.6 Crore(s)"
medium,"3 sided road with shed and borewell   Industrial Shed is available for Sale in Rajiv Gandhi Nagar Suraram, Hyderabad for 2.0 Crore(s)"
medium,"Northeast corner plot  cheerlapalli Phase III   Industrial Shed is available for Sale in Cherlapalli Industrial Area, Hyderabad for 2.6 Crore(s)"
high,"Benefiting from a freehold type of ownership, this Factory located in Medchal, Hyderabad is availabl 7139 Sq-yrd Industrial Shed is available for Sale in Medchal, Hyderabad for 10.0 Crore(s)"
medium,"Facing the most auspicious East direction, this Industrial Shed is available for sale in Industrial    Industrial Shed is available for Sale in Industrial Development Area Nacharam, Hyderabad for 5.4 Crore(s)"
medium,"Industrial shed is available for sale in Ghatkesar, Hyderabad. Call for details. 2860 Sq-yrd Industrial Shed is available for Sale in Ghatkesar, Hyderabad for 1.4 Crore(s)"
low,"  Industrial Shed is available for Sale in Ramreddynagar, Hyderabad    Industrial Shed is available for Sale in Ramreddynagar, Hyderabad "
medium,"Industrial shed for sale with all facilities and complete Vaastu done, anyone are interested please    Industrial Shed is available for Sale in APIIC Colony Jeedimetla, Hyderabad for 2.5 Crore(s)"
medium,"Industrial shed for sale with all facilities and complete Vaastu done and it is located in industria   Industrial Shed is available for Sale in Ghatkesar, Hyderabad for 1.4 Crore(s)"
medium,"Industrial shed for sale with all facilities and it is located in industrial area. Anyone are intere   Industrial Shed is available for Sale in Patancheru Industrial Area, Hyderabad for 3.0 Crore(s)"
medium,"Industrial shed for sale with all facilities and complete Vaastu done and it is located at main road   Industrial Shed is available for Sale in Rajiv Gandhi Nagar Suraram, Hyderabad for 2.0 Crore(s)"
medium,"Industrial shed for sale with all facilities and complete Vaastu done and it is located in industria   Industrial Shed is available for Sale in Cherlapalli Industrial Area, Hyderabad for 2.6 Crore(s)"
medium,"Industrial shed for sale with all facilities and complete Vaastu done and it is located in industria   Industrial Shed is available for Sale in Cherlapalli Industrial Area, Hyderabad for 2.6 Crore(s)"
medium,"Industrial shed for sale with all facilities and complete Vaastu done, anyone are interested please    Industrial Shed is available for Sale in Laxminarayana Colony, Hyderabad for 4.2 Crore(s)"
medium,"Industrial shed for sale with all facilities and complete Vaastu done and it is located at main road   Industrial Shed is available for Sale in Balanagar, Hyderabad for 3.2 Crore(s)"
medium,"Industrial shed for sale with all facilities and complete Vaastu done, anyone are interested please    Industrial Shed is available for Sale in Nacharam, Hyderabad for 5.4 Crore(s)"
medium,"Industrial shed for sale with all facilities and complete Vaastu done and it is located at main road   Industrial Shed is available for Sale in Velmala, Hyderabad for 16.3 Crore(s)"
medium,"Industrial shed for sale with all facilities and complete Vaastu done and it is located at main road   Industrial Shed is available for Sale in Jeedimetla, Hyderabad for 10.5 Crore(s)"
medium,"Industrial shed for sale with all facilities and complete Vaastu done and it is located in industria   Industrial Shed is available for Sale in Katedhan, Hyderabad for 8.4 Crore(s)"
medium,"Explore an excellent investment opportunity with this industrial shed for sale in Sanwer Road Bhawra   Industrial Shed is available for Sale in Sanwer Road Bhawrasla, Indore for 6.4 Crore(s)"
low,"  Industrial Shed is available for Sale in Machal Main Road, Indore for 4.0 Crore(s)   Industrial Shed is available for Sale in Machal Main Road, Indore for 4.0 Crore(s)"
medium,"  Industrial Shed is available for Sale in Khandwa Road, Indore for 50.0 Lac(s)   Industrial Shed is available for Sale in Khandwa Road, Indore for 50.0 Lac(s)"
medium,"  Industrial Shed is available for Sale in Bardari, Indore for 6.4 Crore(s)   Industrial Shed is available for Sale in Bardari, Indore for 6.4 Crore(s)"
medium,"Offering a prime opportunity for businesses seeking a strategic location, this industrial shed in Fo   Industrial Shed is available for Sale in Focal Point, Jalandhar for 4.0 Crore(s)"
low," In the locality of Bhundian Village, a Industrial Shed is available for Sale with all the facility    Industrial Shed is available for Sale in , Jalandhar for 3.0 Crore(s)"
low,"  Industrial Shed is available for Sale in Udyog Nagar, Jamnagar for 4.7 Crore(s)   Industrial Shed is available for Sale in Udyog Nagar, Jamnagar for 4.7 Crore(s)"
low," If you are looking for a Industrial Shed, then here's your chance to get the best deal. An exclusiv   Industrial Shed is available for Sale in Boranada, Jodhpur for 1.5 Crore(s)"
low,"  Industrial Shed is available for Sale in , Kakinada for 1.6 Crore(s)   Industrial Shed is available for Sale in , Kakinada for 1.6 Crore(s)"
medium,"Near the MIDC area and building useful for industrial activities   Industrial Shed is available for Sale in , Kolhapur for 1.8 Crore(s)"
low,"  Industrial Shed is available for Sale in Shivaji Udyam Nagar, Kolhapur for 4.5 Crore(s)   Industrial Shed is available for Sale in Shivaji Udyam Nagar, Kolhapur for 4.5 Crore(s)"
low,"  Industrial Shed is available for Sale in Ichalkarnji, Kolhapur for 2.2 Crore(s)   Industrial Shed is available for Sale in Ichalkarnji, Kolhapur for 2.2 Crore(s)"
medium,"  Industrial Shed is available for Sale in Sodepur, Kolkata for 1.5 Crore(s)   Industrial Shed is available for Sale in Sodepur, Kolkata for 1.5 Crore(s)"
medium,"Industrial land  building vill kanpur po bairakanpur,ps arambagh, distt Hooghly, west bengal   Industrial Shed is available for Sale in Arambagh, Kolkata for 2.2 Crore(s)"
medium,"INDUSTRIAL LAND SALE IN dhulagar,,,ANY INFORMATION PLEASE CALL ME   Industrial Shed is available for Sale in Dhulagari, Kolkata for 9.0 Crore(s)"
high,"5 minutes from Fulbagan Metro station,7minutes from bypass. 3785 Sq-ft Industrial Shed is available for Sale in Beleghata, Kolkata for 4.5 Crore(s)"
low,"Industrial shed is available for sale. It has a covered area of 11000 sqft, it is a good location pr   Industrial Shed is available for Sale in Liluah, Kolkata for 6.3 Crore(s)"
medium,"  Industrial Shed is available for Sale in Muragachha, Kolkata for 1.2 Crore(s)   Industrial Shed is available for Sale in Muragachha, Kolkata for 1.2 Crore(s)"
low,"Industrial shed is available for sale. It is a good location property. Please contact for more detai   Industrial Shed is available for Sale in Jugberia, Kolkata for 2.5 Crore(s)"
medium,"For sale factory shed total land 13 katha appox 5000 sq.Ft cover shed with 5-Ton crane capacity with   Industrial Shed is available for Sale in Ankurhati, Kolkata for 2.6 Crore(s)"
low,"  Industrial Shed is available for Sale in Harinavi, Kolkata for 2.1 Crore(s)   Industrial Shed is available for Sale in Harinavi, Kolkata for 2.1 Crore(s)"
medium,"The Industrial Shed construction is above 20 years.   Industrial Shed is available for Sale in Ultadanga, Kolkata for 27.6 Crore(s)"
medium,"Well planned, this industrial shed situated in Madhyam Gram, Kolkata is up for sale. 3900 Sq-ft Industrial Shed is available for Sale in Madhyamgram, Kolkata for 45.0 Lac(s)"
low,"  Industrial Shed is available for Sale in Panchla, Kolkata for 2.0 Crore(s)   Industrial Shed is available for Sale in Panchla, Kolkata for 2.0 Crore(s)"
medium,"Industrial shed is available for rent.   Industrial Shed is available for Sale in Amherst Street, Kolkata for 14.0 Crore(s)"
low,"  Industrial Shed is available for Sale in Barrackpore Trunk Road, Kolkata for 4.0 Crore(s)   Industrial Shed is available for Sale in Barrackpore Trunk Road, Kolkata for 4.0 Crore(s)"
low," The Industrial Shed construction is above 20 years.    Industrial Shed is available for Sale in Agarpara, Kolkata for 4.0 Crore(s)"
medium,"its surrounded by greenery   Industrial Shed is available for Sale in Tardah Kheyadah Road, Kolkata for 12.0 Lac(s)"
medium,"  Industrial Shed is available for Sale in Panchla, Kolkata for 4.0 Crore(s)   Industrial Shed is available for Sale in Panchla, Kolkata for 4.0 Crore(s)"
medium,"Ready to move factory, with factory shed, flooring, electricity, two office, mandir and labour quart   Industrial Shed is available for Sale in Panchla, Kolkata for 9.0 Crore(s)"
medium,"Industrial shed is available for sale. It has a Covered area of 15000 sq-ft, it is a good location p   Industrial Shed is available for Sale in Kanchantala, Kolkata for 3.5 Crore(s)"
medium,"This property is totally measuring about 2bighas  and suitable for warehouse / godown or heavy indus   Industrial Shed is available for Sale in Chinsurah, Kolkata for 3.0 Lac(s)"
low,"Industrial shed is available for sale. It has a Covered area of 5534 sq-ft, it is a good location pr   Industrial Shed is available for Sale in , Kolkata for 1.6 Crore(s)"
medium,"Your search for an industrial shed located in one of the prime areas of Kolkata comes to an end!! Up   Industrial Shed is available for Sale in Seal Lane Tangra, Kolkata for 4.0 Crore(s)"
low,"75 Kottah Industrial Shed is available for Sale in Sonarpur, Kolkata for 2.0 Crore(s) 75 Kottah Industrial Shed is available for Sale in Sonarpur, Kolkata for 2.0 Crore(s)"
medium,"This property is situated at Amta road near Ganesh Complex area.   Industrial Shed is available for Sale in Birshibpur, Kolkata for 20.0 Lac(s)"
medium,"Industrial shed is available for sale. It is a good location property. Please contact for more detai   Industrial Shed is available for Sale in Beleghata, Kolkata for 5.0 Crore(s)"
low,"  Industrial Shed is available for Sale in Harinavi, Kolkata for 2.1 Crore(s)   Industrial Shed is available for Sale in Harinavi, Kolkata for 2.1 Crore(s)"
low,"  Industrial Shed is available for Sale in Harinavi, Kolkata for 2.1 Crore(s)   Industrial Shed is available for Sale in Harinavi, Kolkata for 2.1 Crore(s)"
medium,"  Industrial Shed is available for Sale in Gadigarevula, Kurnool for 3.0 Crore(s)   Industrial Shed is available for Sale in Gadigarevula, Kurnool for 3.0 Crore(s)"
medium,"  Industrial Shed is available for Sale in Kursi Road, Lucknow for 9.0 Lac(s)   Industrial Shed is available for Sale in Kursi Road, Lucknow for 9.0 Lac(s)"
medium," Modern construction is done in this newly built Industrial Shed.    Industrial Shed is available for Sale in , Lucknow for 17.0 Lac(s)"
high,"Commercial land  building at Vill. Jugiana, GT Road, Distt. Ludhiana,   Industrial Shed is available for Sale in G T Road, Ludhiana for 15.0 Crore(s)"
medium,"north facing plot with 18Feet road 10kw electric connection 2700 Sq-ft Industrial Shed is available for Sale in Gill, Ludhiana for 90.0 Lac(s)"
low,"  Industrial Shed is available for Sale in Bhamian Khurd, Ludhiana for 40.0 Lac(s)   Industrial Shed is available for Sale in Bhamian Khurd, Ludhiana for 40.0 Lac(s)"
low,"  Industrial Shed is available for Sale in Focal Point, Ludhiana    Industrial Shed is available for Sale in Focal Point, Ludhiana "
medium,"  Industrial Shed is available for Sale in Kosi kalan, Mathura for 4.2 Crore(s)   Industrial Shed is available for Sale in Kosi kalan, Mathura for 4.2 Crore(s)"
medium,"Ready Industrial Shed in Prime Industrial Area   Industrial Shed is available for Sale in Kadi, Mehsana for 3.2 Crore(s)"
high,"Unlock the potential of your business with this exceptional industrial shed for sale in Lower Parel,   Industrial Shed is available for Sale in Lower Parel, Mumbai for 3.6 Crore(s)"
medium,"  Industrial Shed is available for Sale in Bhandup West, Mumbai for 2.4 Crore(s)   Industrial Shed is available for Sale in Bhandup West, Mumbai for 2.4 Crore(s)"
medium,"Industrial shed gala for sale at Kaman Road near to Universal College.Property details Carpet area 1 20000 Sq-ft Industrial Shed is available for Sale in Kaman, Mumbai for 11.3 Crore(s)"
medium,"The industrial shed is available for sale. It is a good location property. Please contact for more d   Industrial Shed is available for Sale in Jay Prakash Nagar Goregaon East, Mumbai for 81.0 Lac(s)"
high,"Prime Heavy Industrial Gala with Upgraded Facilities Discover a robust heavy industrial estate desig   Industrial Shed is available for Sale in Kandivali East, Mumbai for 2.2 Crore(s)"
medium,"  Industrial Shed is available for Sale in Lower Parel, Mumbai for 3.5 Crore(s)   Industrial Shed is available for Sale in Lower Parel, Mumbai for 3.5 Crore(s)"
