cScore,merged_col
low,"90 Cent Commercial Land is available for Rent in Erumaiyur, Chennai for 1.75 Lac(s) 90 Cent Commercial Land is available for Rent in Erumaiyur, Chennai for 1.75 Lac(s)"
medium,"Commercial land is available for rent. It has plot area of 1700 sq-ft, it is a good location propert 1700 Sq-ft Commercial Land is available for Rent in Thiruninravur, Chennai for 8,000"
medium,"Commercial land is available for rent. It has plot area of 15000 sq-ft, it is a good location proper 15000 Sq-ft Commercial Land is available for Rent in Paraniputhur, Chennai for 80,000"
medium,"Commercial land is available for rent. It has plot area of 3500 sq-yrd, it is a good location proper 3500 Sq-yrd Commercial Land is available for Rent in Chitlapakkam, Chennai for 40,000"
medium,"Property is a vacant land and interested people please contact Mr.Gopu 3000 Sq-ft Commercial Land is available for Rent in Pammal, Chennai for 30,000"
medium,"25000 sq ft vacant land available in mixed residencial zone, fully compounded with 10 hp. Suitable f 25000 Sq-yrd Commercial Land is available for Rent in Veerapuram, Chennai for 75,000"
high,"OPEN LAND UN COMPOUNDED IN BETWEEN THE 200 AND 400 FEET ROAD, CAN ALSO BUILD WARE HOUSE ON THE BUILD 60000 Sq-ft Commercial Land is available for Rent in Perungalathur, Chennai for 2.0 Lac(s)"
high,"Property is located in Ram Nagar South Extension, 3rd Main Road with 30feet Road. Just 5o meters off 2400 Sq-ft Commercial Land is available for Rent in Ram Nagar South, Chennai for 30,000"
medium,"2000 Sq-yrd Industrial Land is available for Rent in Guindy Industrial Estate, Chennai for 1.0 Lac(s 2000 Sq-yrd Industrial Land is available for Rent in Guindy Industrial Estate, Chennai for 1.0 Lac(s)"
medium,"Commercial land is available for rent. It has plot area of 10000 sq-ft, it is a good location proper 10000 Sq-ft Commercial Land is available for Rent in Kattavakkam, Chennai for 1.50 Lac(s)"
low,"4 Acre Commercial Land is available for Rent in Oragadam, Chennai for 5.0 Lac(s) 4 Acre Commercial Land is available for Rent in Oragadam, Chennai for 5.0 Lac(s)"
medium,"Commercial land is available for rent. It has plot area of 1696 sq-yrd, it is a good location proper 1696 Sq-yrd Commercial Land is available for Rent in Thiruneermalai, Chennai for 15,000"
medium,"Commercial land is available for rent. It is a good location property. Please contact for more detai 3000 Sq-yrd Commercial Land is available for Rent in Saligramam, Chennai for 1.20 Lac(s)"
medium,"2400 Sq-ft Industrial Land is available for Rent in Sriperumbudur, Chennai for 20,000 2400 Sq-ft Industrial Land is available for Rent in Sriperumbudur, Chennai for 20,000"
low,"9000 Sq-ft Commercial Land is available for Rent in Polachery, Chennai for 70,000 9000 Sq-ft Commercial Land is available for Rent in Polachery, Chennai for 70,000"
medium,"4600 Sq-ft Commercial Land is available for Rent in Madambakkam, Chennai for 50,000 4600 Sq-ft Commercial Land is available for Rent in Madambakkam, Chennai for 50,000"
medium,"vacant located near Ambattur OT stedford hospital. vacant land for rent up to 9000 sqft. contact for 8500 Sq-ft Commercial Land is available for Rent in Ambattur Industrial Estate, Chennai for 70,000"
low,"2500 Sq-ft Commercial Land is available for Rent in Ponmar, Chennai for 59,000 2500 Sq-ft Commercial Land is available for Rent in Ponmar, Chennai for 59,000"
medium,"A good portion of land to rent but Only for granite,marble,kadappa business.30,000 rupees monthly re 2650 Sq-ft Commercial Land is available for Rent in Minjur, Chennai for 30,000"
medium,"Commercial land is available for rent. It is a good location property. Please contact for more detai 87200 Sq-ft Commercial Land is available for Rent in Poonamallee, Chennai for 8.0 Lac(s)"
low,"2000 Sq-ft Commercial Land is available for Rent in , Chennai for 10,000 2000 Sq-ft Commercial Land is available for Rent in , Chennai for 10,000"
medium,"3000 Sq-ft Commercial Land is available for Rent in Puthagaram Korattur, Chennai for 50,000 3000 Sq-ft Commercial Land is available for Rent in Puthagaram Korattur, Chennai for 50,000"
medium,"100 metre distance from high road ,easy transport for storage intake and outtake 1200 Sq-yrd Commercial Land is available for Rent in Poonamallee Avadi High Road, Chennai for 20,000"
low,"1000 Sq-ft Commercial Land is available for Rent in Thiruporur, Chennai for 10,000 1000 Sq-ft Commercial Land is available for Rent in Thiruporur, Chennai for 10,000"
medium,"30000 Sq-ft Commercial Land is available for Rent in Shankar Nagar Pammal, Chennai for 3.0 Lac(s) 30000 Sq-ft Commercial Land is available for Rent in Shankar Nagar Pammal, Chennai for 3.0 Lac(s)"
low,"20120 Sq-ft Commercial Land is available for Rent in Zamin Pallavaram, Chennai for 1.60 Lac(s) 20120 Sq-ft Commercial Land is available for Rent in Zamin Pallavaram, Chennai for 1.60 Lac(s)"
low,"150 Sq-ft Commercial Land is available for Rent in Washermanpet, Chennai for 20,000 150 Sq-ft Commercial Land is available for Rent in Washermanpet, Chennai for 20,000"
low,"30000 Sq-ft Commercial Land is available for Rent in Katrambakkam, Chennai for 1.0 Lac(s) 30000 Sq-ft Commercial Land is available for Rent in Katrambakkam, Chennai for 1.0 Lac(s)"
medium,"1240 Sq-ft Commercial Land is available for Rent in Kallikuppam, Chennai for 40,000 1240 Sq-ft Commercial Land is available for Rent in Kallikuppam, Chennai for 40,000"
high,"2000 Square feet Empty land available for rent. 2000 Sq-ft Commercial Land is available for Rent in , Chennai for 60,000"
low,"2000 Sq-ft Commercial Land is available for Rent in Jalladianpet, Chennai for 35,000 2000 Sq-ft Commercial Land is available for Rent in Jalladianpet, Chennai for 35,000"
low,"1500 Sq-ft Commercial Land is available for Rent in Thiverkadu Co operative Nagar, Chennai for 20,00 1500 Sq-ft Commercial Land is available for Rent in Thiverkadu Co operative Nagar, Chennai for 20,000"
medium,"It is rectangular property, with 30 ft road entrance at the north east corner 76 Cent Industrial Land is available for Rent in Vilangadupakkam, Chennai for 1.75 Lac(s)"
medium," Exclusive Commercial Land available for lease/rent at a good location. It is a great investment opp 2500 Sq-ft Commercial Land is available for Rent in Manavalanagar, Chennai for 60,000"
medium,"property located 1.3km  from Chennai Banglore highway. Its a main road property front 60ft x180ft Ar 10800 Sq-ft Industrial Land is available for Rent in Mevalurkuppam, Chennai for 1.80 Lac(s)"
medium,"Premium property, Corner property, 40ft road both side, Main road facing, North facing 7800 Sq-yrd Commercial Land is available for Rent in Irungattukottai, Chennai for 55,000"
medium,"Best commercial land in the area located on a 60 feet road suitable for any type of usage like havin 12000 Sq-ft Commercial Land is available for Rent in Ambattur, Chennai for 2.60 Lac(s)"
low,"2000 Sq-ft Commercial Land is available for Rent in Medavakkam, Chennai for 25,000 2000 Sq-ft Commercial Land is available for Rent in Medavakkam, Chennai for 25,000"
medium," This Commercial Land is meant for the purpose of Lease/Rent in Nerkundram, Chennai. The setting of  8600 Sq-ft Commercial Land is available for Rent in Nerkundram, Chennai for 1.40 Lac(s)"
medium,"Embark on a new venture in the heart of Chennai with this prime commercial land available for rent i 1000 Sq-ft Commercial Land is available for Rent in Kilpauk, Chennai for 25,000"
low,"1400 Sq-ft Commercial Land is available for Rent in Kelambakkam, Chennai for 20,000 1400 Sq-ft Commercial Land is available for Rent in Kelambakkam, Chennai for 20,000"
low,"2 Acre Commercial Land is available for Rent in Poonamallee, Chennai for 2.0 Lac(s) 2 Acre Commercial Land is available for Rent in Poonamallee, Chennai for 2.0 Lac(s)"
medium,"Exact opposite to Panchayat Office 1400 Sq-ft Commercial Land is available for Rent in Keerapakkam, Chennai for 15,000"
medium,"Exclusive Commercial Land available for lease/rent at a good location. It is a great investment oppo 1200 Sq-ft Commercial Land is available for Rent in Varadharajapuram, Chennai for 25,000"
medium,"1225 Sq-yrd Commercial Land is available for Rent in Kodambakkam High Road, Chennai for 4.0 Lac(s) 1225 Sq-yrd Commercial Land is available for Rent in Kodambakkam High Road, Chennai for 4.0 Lac(s)"
medium,"2500 Sq-ft Commercial Land is available for Rent in Thazhambur, Chennai for 30,000 2500 Sq-ft Commercial Land is available for Rent in Thazhambur, Chennai for 30,000"
low,"2000 Sq-ft Commercial Land is available for Rent in Medavakkam, Chennai for 75,000 2000 Sq-ft Commercial Land is available for Rent in Medavakkam, Chennai for 75,000"
low,"10000 Sq-ft Commercial Land is available for Rent in Avadi, Chennai for 3.0 Lac(s) 10000 Sq-ft Commercial Land is available for Rent in Avadi, Chennai for 3.0 Lac(s)"
medium,"Commercial land is available for rent. It has area of 1070 sq-ft, it is a good location property. Pl 1070 Sq-ft Commercial Land is available for Rent in B Block Pudupakkam, Chennai for 18,000"
low,"11000 Sq-ft Commercial Land is available for Rent in Thiruvallur, Chennai for 3.30 Lac(s) 11000 Sq-ft Commercial Land is available for Rent in Thiruvallur, Chennai for 3.30 Lac(s)"
medium,"commercial warehouse for rent in Vilangattupakkam 18500 sqft suitable for 40feet container loading a 18500 Sq-ft Commercial Land is available for Rent in Vilangadupakkam, Chennai for 3.70 Lac(s)"
medium,"Individual building with 5 apartments to be let for office space, godown commercial use or to run a  3000 Sq-ft Commercial Land is available for Rent in Kovilambakkam, Chennai for 50,000"
medium,"Introducing a prime opportunity in Subha Mangala Avenue, Guduvancheri, Chennai a commercial land ava 5500 Sq-ft Commercial Land is available for Rent in Guduvancheri, Chennai for 30,000"
medium,"11330 Sq-ft Industrial Land is available for Rent in Navalur, Chennai for 2.0 Lac(s) 11330 Sq-ft Industrial Land is available for Rent in Navalur, Chennai for 2.0 Lac(s)"
medium,"Commercial land is available for rent. It is a good location property. Please contact for more detai 2000 Sq-yrd Commercial Land is available for Rent in Ennore High Road, Chennai for 80,000"
medium,"2400 Sq-ft Commercial Land is available for Rent in , Chennai for 40,000 2400 Sq-ft Commercial Land is available for Rent in , Chennai for 40,000"
medium,"Just 200 mts backside from Siruser IT sipcot. Industrial land is available for rent. It has a plot a 2800 Sq-ft Industrial Land is available for Rent in Siruseri, Chennai for 25,000"
low,"1300 Sq-ft Commercial Land is available for Rent in Sithalapakkam, Chennai for 20,000 1300 Sq-ft Commercial Land is available for Rent in Sithalapakkam, Chennai for 20,000"
medium,"land for rent   On road property suits for warehouse , Sports Activities , Karupatti Cofee Hub 6400 Sq-yrd Commercial Land is available for Rent in , Chennai for 1.0 Lac(s)"
low,"950 Sq-ft Commercial Land is available for Rent in Thiruverkadu, Chennai for 8,000 950 Sq-ft Commercial Land is available for Rent in Thiruverkadu, Chennai for 8,000"
medium,"its peacefully community property 4100 Sq-ft Commercial Land is available for Rent in Iyyappanthangal, Chennai for 40,000"
medium,"property is available for lorry parking or rent of a vacant land weigh bridge service provided ( add 200000 Sq-ft Commercial Land is available for Rent in Karanodai, Chennai for 3.50 Lac(s)"
medium,"LOCATED IN STATE HIGHWAY ROAD TOUCH PLOT,NEAR BY SBIOA APARTMENT,NEAR BY MAHARISHI SCHOOL  VELLAMAL  1 Acre Commercial Land is available for Rent in Mambakkam, Chennai for 3.50 Lac(s)"
low,"2400 Sq-ft Commercial Land is available for Rent in Pozhichalur, Chennai for 35,000 2400 Sq-ft Commercial Land is available for Rent in Pozhichalur, Chennai for 35,000"
low,"3600 Sq-ft Commercial Land is available for Rent in Semmancheri, Chennai for 50,000 3600 Sq-ft Commercial Land is available for Rent in Semmancheri, Chennai for 50,000"
medium,"Commercial land is available for rent. It has plot area of 2400 sq-ft, it is a good location propert 2400 Sq-ft Commercial Land is available for Rent in Telephone Nagar, Chennai for 1.50 Lac(s)"
medium,"Industrial land is available for rent. It has a plot area of 10000 sq-ft, it is a good location prop 10000 Sq-ft Industrial Land is available for Rent in Manali New Town Manali, Chennai for 1.0 Lac(s)"
high,"Industrial land is available for rent. It has a plot area of 4800 sqft, it is a good location proper 4800 Sq-ft Industrial Land is available for Rent in , Chennai for 25,000"
medium,"5500 Sq-ft Commercial Land is available for Rent in Pammal, Chennai for 6.50 Lac(s) 5500 Sq-ft Commercial Land is available for Rent in Pammal, Chennai for 6.50 Lac(s)"
low,"4800 Sq-ft Commercial Land is available for Rent in Pallikaranai, Chennai for 60,000 4800 Sq-ft Commercial Land is available for Rent in Pallikaranai, Chennai for 60,000"
medium,"2100 Sq-ft Industrial Land is available for Rent in Phase 2 Porur Gardens, Chennai for 1.30 Lac(s) 2100 Sq-ft Industrial Land is available for Rent in Phase 2 Porur Gardens, Chennai for 1.30 Lac(s)"
medium,"2 ground corner land ready for commercial purposes with 24hrs water supply and electricity connectio 4200 Sq-ft Commercial Land is available for Rent in Mannivakkam, Chennai for 57,000"
medium,"Commercial land is available for rent. It has plot area of 1755 sq-ft, it is a good location propert 1755 Sq-ft Commercial Land is available for Rent in Sasthirambakkam, Chennai for 12,500"
medium," Commercial Land is located in the premium corner space. 4500 Sq-ft Commercial Land is available for Rent in Naduveerapattu, Chennai for 1.50 Lac(s)"
low,"1200 Sq-ft Commercial Land is available for Rent in Sriperumbudur, Chennai for 20,000 1200 Sq-ft Commercial Land is available for Rent in Sriperumbudur, Chennai for 20,000"
medium,"Commercial land is available for rent. 1900 Sq-ft Commercial Land is available for Rent in Urapakkam, Chennai for 20,000"
medium,"Commercial Land is located in the premium corner space on road property bangalore highways sriperumb 2400 Sq-ft Commercial Land is available for Rent in Sriperumbudur, Chennai for 30,000"
medium,"Industrial land is available for rent. It has a plot area of 6000 sq-ft, it is a good location prope 6000 Sq-ft Industrial Land is available for Rent in Amarambedu, Chennai for 40,000"
medium," This Commercial Land is meant for the purpose of Lease/Rent in Perungalathur, Chennai. The setting  700 Sq-ft Commercial Land is available for Rent in Perungalathur, Chennai for 20,000"
medium,"1000 Sq-ft Industrial Land is available for Rent in Mangadu, Chennai for 60,000 1000 Sq-ft Industrial Land is available for Rent in Mangadu, Chennai for 60,000"
medium,"A large vacant land is available in the city at a very nominal price that could be moulded according 9600 Sq-ft Commercial Land is available for Rent in Sholinganallur, Chennai for 1.10 Lac(s)"
low,"1300 Sq-ft Commercial Land is available for Rent in Ambattur, Chennai for 32,500 1300 Sq-ft Commercial Land is available for Rent in Ambattur, Chennai for 32,500"
medium,"Commercial land is available for rent. It has area of 880 sq-ft, it is a good location property. Ple 880 Sq-ft Commercial Land is available for Rent in Pallikaranai Marshland, Chennai for 50,000"
low,"1200 Sq-ft Commercial Land is available for Rent in Poonamallee, Chennai for 25,000 1200 Sq-ft Commercial Land is available for Rent in Poonamallee, Chennai for 25,000"
low,"18000 Sq-ft Commercial Land is available for Rent in Jaganathapuram, Chennai for 1.0 Lac(s) 18000 Sq-ft Commercial Land is available for Rent in Jaganathapuram, Chennai for 1.0 Lac(s)"
low,"4800 Sq-ft Commercial Land is available for Rent in Porur, Chennai for 2.0 Lac(s) 4800 Sq-ft Commercial Land is available for Rent in Porur, Chennai for 2.0 Lac(s)"
low,"4350 Sq-ft Commercial Land is available for Rent in Maraimalai Nagar, Chennai for 20,000 4350 Sq-ft Commercial Land is available for Rent in Maraimalai Nagar, Chennai for 20,000"
medium,"Well maintained plot for rent in a remote place,no buildings nearby only a single room constructed,  9600 Sq-ft Commercial Land is available for Rent in Perungalathur, Chennai for 50,000"
low,"2000 Sq-ft Commercial Land is available for Rent in Vijaya Nagar Velachery, Chennai for 75,000 2000 Sq-ft Commercial Land is available for Rent in Vijaya Nagar Velachery, Chennai for 75,000"
low,"3250 Sq-ft Commercial Land is available for Rent in , Chennai for 48,000 3250 Sq-ft Commercial Land is available for Rent in , Chennai for 48,000"
low,"40000 Sq-ft Commercial Land is available for Rent in Karanodai, Chennai for 50,000 40000 Sq-ft Commercial Land is available for Rent in Karanodai, Chennai for 50,000"
medium,"Close to Market place, suitable to make  Godown, car garage, super market 2749 Sq-ft Commercial Land is available for Rent in , Chennai for 30,000"
medium,"395 ambattur industrial estate mannikkamal engineering works 1200 Sq-yrd Commercial Land is available for Rent in Ambattur, Chennai for 35,000"
medium,"11300 Sq-ft Commercial Land is available for Rent in , Chennai for 1.0 Lac(s) 11300 Sq-ft Commercial Land is available for Rent in , Chennai for 1.0 Lac(s)"
low,"3300 Sq-ft Commercial Land is available for Rent in Ayappakkam, Chennai for 60,000 3300 Sq-ft Commercial Land is available for Rent in Ayappakkam, Chennai for 60,000"
medium,"60000 Sq-ft Commercial Land is available for Rent in Valasaravakkam, Chennai for 50,000 60000 Sq-ft Commercial Land is available for Rent in Valasaravakkam, Chennai for 50,000"
medium,"we have 75 kv current line for industrial use 1100 Sq-ft Industrial Land is available for Rent in Periyapanicheri, Chennai for 25,000"
low,"1000 Sq-ft Commercial Land is available for Rent in Pallikaranai, Chennai for 10,000 1000 Sq-ft Commercial Land is available for Rent in Pallikaranai, Chennai for 10,000"
high,"Vacant Land suitable for.Industry and warehouse situated on Tambaram Puzhal Bye Pass 1200 Sq-ft Industrial Land is available for Rent in Kadirvedu, Chennai for 15,000"
high,"Discover a prime opportunity for your business with this commercial land for rent in Sembakkam, Chen 2400 Sq-yrd Commercial Land is available for Rent in Sembakkam, Chennai for 35,000"
low,"1000 Sq-ft Commercial Land is available for Rent in Ayanavaram, Chennai for 15,000 1000 Sq-ft Commercial Land is available for Rent in Ayanavaram, Chennai for 15,000"
medium,"Rent 2150 Sq-ft Commercial Land is available for Rent in Vengadamangalam, Chennai for 32,000"
medium,"Vacant land measuring to extent of 1.5 acres available for lease suitable for School and other comme 150 Cent Commercial Land is available for Rent in , Chennai for 9.50 Lac(s)"
high,"Open space overlooking main road suitable for showroom, shopping mall, bank, office and other commer 7300 Sq-ft Commercial Land is available for Rent in Avadi, Chennai for 1.50 Lac(s)"
medium,"north 30 ft road and south 20 ft road 3000 Sq-yrd Commercial Land is available for Rent in Mel Ayanambakkam Kil Ayanambakkam, Chennai for 1.20 Lac(s)"
medium,"Very close to 200 feet road and Medavakkam Main Road 2400 Sq-ft Commercial Land is available for Rent in Ambal Nagar Gandhi Nagar, Chennai for 20,000"
medium,"nan 2400 Sq-ft Commercial Land is available for Rent in Madambakkam, Chennai for 25,000"
medium,"Vacant land for commercial purpose located in prime location of velachery House for rent is also ava 600 Sq-ft Commercial Land is available for Rent in Velachery, Chennai for 20,000"
medium,"Great connectivity, Good security 4800 Sq-ft Commercial Land is available for Rent in Pudur Ambattur, Chennai for 36,000"
medium,"Prime location with good frontage very close to ORR,highways and port 6 Acre Industrial Land is available for Rent in Angadu, Chennai for 20.0 Lac(s)"
medium,"Vacant plot can be built to suit , godown are available in the area 6000 Sq-ft Commercial Land is available for Rent in Red Hills, Chennai for 50,000"
medium,"Commercial land is available for rent. It has area of 2465 sq-ft, it is a good location property. Pl 2465 Sq-ft Commercial Land is available for Rent in Chromepet, Chennai for 20,000"
medium,"Industrial land is available for rent. It has a plot area of 1900 sq-ft, it is a good location prope 1900 Sq-ft Industrial Land is available for Rent in Thirumudivakkam, Chennai for 9,000"
low,"nan 2400 Sq-ft Commercial Land is available for Rent in Sivabatham, Chennai for 24,000"
medium,"nan 87000 Sq-yrd Industrial Land is available for Rent in Ulundai, Chennai for 5.0 Lac(s)"
medium,"Commercial land is available for rent. It has area of 5000 sq-ft, it is a good location property. Pl 5000 Sq-ft Commercial Land is available for Rent in Kodungaiyur, Chennai for 50,000"
medium,"nan 3500 Sq-yrd Commercial Land is available for Rent in Pallikaranai, Chennai for 60,000"
low,"nan 3000 Sq-ft Commercial Land is available for Rent in Thiruninravur, Chennai for 40,000"
medium,"on bye pass Road land, I proposed install EV charge station so any coffee or food shop suitable 4500 Sq-ft Commercial Land is available for Rent in Sirukalathur, Chennai for 30,000"
high,"This property is located in soosaiah nagar in noombal about 1.5 km from NH 4 highways. ::::This prop 8000 Sq-ft Commercial Land is available for Rent in Numbal, Chennai for 48,500"
medium,"nan 1325 Sq-yrd Commercial Land is available for Rent in Paruthippattu, Chennai for 15,000"
medium,"nan 1 Ground Commercial Land is available for Rent in Nanmangalam Manikandan Nagar, Chennai for 12,000"
medium,"Commercial land is available for rent. It has area of 8225 sq-ft, it is a good location property. Pl 8225 Sq-ft Commercial Land is available for Rent in Chengalpattu, Chennai for 2.0 Lac(s)"
medium,"Land Suitable for auto Carage, Car Parking, Godowns, Storage of Heavy loads, other Commercial purpos 11500 Sq-ft Commercial Land is available for Rent in Vijayalakshmi Puram, Chennai for 75,000"
medium,"Commercial land is available for rent. It is a good location property. Please contact for more detai 3500 Sq-ft Commercial Land is available for Rent in Guduvancheri, Chennai for 50,000"
low,"nan 10000 Sq-ft Industrial Land is available for Rent in Chromepet, Chennai for 1.0 Lac(s)"
medium,"nan 3500 Sq-ft Commercial Land is available for Rent in Thiruverkadu, Chennai for 60,000"
medium," Length & Breadth dimensions are : 30 X 40 Sq-ft for this Commercial Land.  1200 Sq-ft Commercial Land is available for Rent in Maduravoyal, Chennai for 25,000"
medium,"Industrial land is available for rent. It is a good location property. Please contact for more detai 7800 Sq-ft Industrial Land is available for Rent in Oragadam, Chennai for 90,000"
medium,"nan 2000 Sq-ft Commercial Land is available for Rent in Ottiambakkam, Chennai for 40,000"
low,"nan 30000 Sq-ft Commercial Land is available for Rent in Siruseri, Chennai for 3.0 Lac(s)"
medium,"Its a vacant 2 grounds located in anna nagar park road. We can build to suit based on the tenant nee 2 Ground Commercial Land is available for Rent in Anna Nagar, Chennai for 3.0 Lac(s)"
medium,"nan 2500 Sq-yrd Industrial Land is available for Rent in New Washermanpet, Chennai for 50,000"
medium,"Commercial land is available for rent. It is a good location property. Please contact for more detai 3000 Sq-ft Commercial Land is available for Rent in Ambattur, Chennai for 25,000"
low,"nan 3139 Sq-ft Commercial Land is available for Rent in Korattur, Chennai for 40,000"
medium,"main road of melathur, Giriam Avenue, Somangalam. Near Sriram engineering College, Chennai 2600 Sq-ft Commercial Land is available for Rent in Somangalam, Chennai for 30,000"
medium," Industrial Land spans over 100 X 100 Sq-ft in length & breadth.  100000 Sq-ft Industrial Land is available for Rent in Urapakkam, Chennai for 20,000"
medium,"nan 2300 Sq-ft Commercial Land is available for Rent in Thoraipakkam, Chennai for 15,000"
low,"nan 1400 Sq-ft Commercial Land is available for Rent in Perungalathur, Chennai for 4.0 Lac(s)"
low,"nan 1200 Sq-ft Commercial Land is available for Rent in Maraimalai Nagar, Chennai for 10,000"
medium,"nan 700 Sq-ft Commercial Land is available for Rent in Ramapuram, Chennai for 8,000"
low,"nan 5200 Sq-ft Commercial Land is available for Rent in Tambaram, Chennai for 52,000"
high,"10 Ground vacant land available for rent for commercial purpose like::::1. Warehouse godown::::2.Veh 10 Ground Commercial Land is available for Rent in Guduvancheri, Chennai for 2.0 Lac(s)"
low,"nan 1740 Sq-ft Commercial Land is available for Rent in Perungalathur, Chennai for 18,000"
medium,"nan 600 Sq-ft Commercial Land is available for Rent in Senthil Nagar Ramapuram, Chennai for 10,000"
low,"nan 17000 Sq-ft Commercial Land is available for Rent in Surapet, Chennai for 70,000"
medium,"On ECR, Perfect for Banks, Beauty Salon, Dental clinic, Skin care clinic, Office. 1700 Sq-ft Commercial Land is available for Rent in , Chennai for 1.53 Lac(s)"
medium,"Commercial land is available for rent. It has plot area of 10000 sq-ft, it is a good location proper 10000 Sq-ft Commercial Land is available for Rent in Thoraipakkam, Chennai for 7.50 Lac(s)"
low,"nan 1800 Sq-ft Commercial Land is available for Rent in Nesapakkam, Chennai for 10,000"
medium,"nan 3200 Sq-ft Commercial Land is available for Rent in Urapakkam, Chennai for 20,000"
low,"nan 9900 Sq-ft Commercial Land is available for Rent in Allapakkam Porur, Chennai for 1.60 Lac(s)"
medium,"nan 60000 Sq-ft Commercial Land is available for Rent in Thiruninravur, Chennai for 3.0 Lac(s)"
low,"nan 3450 Sq-ft Commercial Land is available for Rent in Govardanagiri, Chennai for 5.17 Lac(s)"
low,"nan 21000 Sq-ft Commercial Land is available for Rent in Manali, Chennai for 4.20 Lac(s)"
low," Prime facilities are easily accessible from this place with Government Higher Secondary School (0 k 1200 Sq-ft Commercial Land is available for Rent in Pallavaram, Chennai for 6.44 Lac(s)"
medium,"Explore prime commercial land for rent in Thirumudivakkam, Chennai, perfect for various business ven 8500 Sq-ft Commercial Land is available for Rent in Thirumudivakkam, Chennai for 75,000"
low,"nan 1 Acre Commercial Land is available for Rent in Anbu Nagar Thiruverkadu, Chennai for 1.0 Lac(s)"
medium,"nan 700 Sq-ft Commercial Land is available for Rent in Ramapuram, Chennai for 8,000"
medium,"nan 3490 Sq-ft Commercial Land is available for Rent in Oragadam, Chennai for 27,000"
medium,"2400 sq ft land very close to main road and good for  samll business outlets &  godown, car sheds ,v 2400 Sq-ft Commercial Land is available for Rent in Mappedu, Chennai for 20,000"
medium,"Industrial land is available for rent. It has a plot area of 13000 sq-ft, it is a good location prop 13000 Sq-ft Industrial Land is available for Rent in Karunakaracheri, Chennai for 65,000"
medium,"It is located amid the industrial area and have enough water resource available. It is in Kovur serv 40000 Sq-ft Industrial Land is available for Rent in Kovur, Chennai for 2.0 Lac(s)"
low,"nan 2400 Sq-ft Commercial Land is available for Rent in Thoraipakkam, Chennai for 50,000"
low,"nan 120 Sq-ft Commercial Land is available for Rent in Madipakkam, Chennai for 12,000"
medium,"Just backside of Chennai new bus stand, Kilambakkam. 1200 Sq-ft Commercial Land is available for Rent in Urapakkam, Chennai for 50,000"
low,"nan 600 Sq-ft Commercial Land is available for Rent in Moulivakkam, Chennai for 6,000"
medium,"nan 2200 Sq-yrd Commercial Land is available for Rent in , Chennai for 70,000"
high,"With a versatile layout and a location that balances convenience and freedom to turn this space into 4329 Sq-ft Commercial Land is available for Rent in Pattabiram, Chennai for 30,000"
high,"Nestled in the vibrant locality of V.M Nagar, Thiruvallur, this expansive commercial land offers a l 10000 Sq-ft Commercial Land is available for Rent in V.M Nagar, Chennai for 1.50 Lac(s)"
medium,"Nestled within the bustling cityscape of Chennai, this commercial building presents an unparalleled  1100 Sq-ft Commercial Land is available for Rent in Wall Tax Road, Chennai for 50,000"
medium,"Commercial land is available for rent. It has plot area of 4000 sq-ft, it is a good location propert 4000 Sq-ft Commercial Land is available for Rent in Kovilancheri, Chennai for 20,000"
medium,"nan 5 Ground Industrial Land is available for Rent in , Chennai for 75,000"
low,"nan 1400 Sq-ft Commercial Land is available for Rent in Avadi, Chennai for 15,000"
medium,"We have about 20000 sq ft of commercial vaccant land near by Sri City at Tada. Our land is in Tamiln 20000 Sq-ft Industrial Land is available for Rent in , Chennai for 60,000"
medium,"Commercial land is available for rent. It has plot area of 3400 sq-ft, it is a good location propert 3400 Sq-ft Commercial Land is available for Rent in Thaiyur, Chennai for 20,000"
medium,"Commercial land is available for rent. It has area of 2400 sq-ft, it is a good location property. Pl 2400 Sq-ft Commercial Land is available for Rent in Kalpakkam, Chennai for 10,000"
medium,"Commercial land is available for rent. It has plot area of 4800 sq-ft, it is a good location propert 4800 Sq-ft Commercial Land is available for Rent in , Chennai for 55,000"
high,"My property is located in road Kavelchery to Pattabiram connecting to outer ring road.My property is 17500 Sq-ft Commercial Land is available for Rent in Thirumazhisai, Chennai for 3.50 Lac(s)"
medium," Commercial Land spans over 55 X 29. 09 Sq-ft in length & breadth. The location has easy access to,  1600 Sq-ft Commercial Land is available for Rent in Koyambedu, Chennai for 20,000"
medium,"nan 1200 Sq-ft Commercial Land is available for Rent in Hasthinapuram, Chennai for 25,000"
medium,"4460 sq ft vacant land available for rent. Immediately parallel to the 200 feet road. Note 50 metres 4460 Sq-ft Commercial Land is available for Rent in Kolathur, Chennai for 50,000"
medium,"Plot with huge frontage facing the Road would be suitable for warehouse/Godown/Telecom Tower install 2 Acre Commercial Land is available for Rent in Oragadam, Chennai for 2.0 Lac(s)"
medium,"1600 sqft  land is available for rental purposes or based on requirement space can be built-and give 1600 Sq-ft Commercial Land is available for Rent in , Chennai for 40,000"
low,"Unlock the potential of your business with this strategically located commercial land for rent in Pa 2340 Sq-ft Commercial Land is available for Rent in Pallikaranai, Chennai for 20,000"
medium,"nan 1500 Sq-ft Commercial Land is available for Rent in Avadi, Chennai for 15,000"
high,"Commercial land is available for rent. It has area of 5000 sq-ft, it is a good location property. Pl 5000 Sq-ft Commercial Land is available for Rent in Kolapakkam, Chennai for 50,000"
low,"nan 53000 Sq-ft Commercial Land is available for Rent in Ayanambakkam, Chennai for 2.50 Lac(s)"
