cScore,merged_col
high,"ctory hi factory for sale  RENT in all gurgaon  warehouse for sale rent  in all gurgaon 4899 Sq-ft Industrial Building is available for Sale in National Highway 8, Gurgaon for 2.1 Crore(s)"
medium,"Prime School Building for Sale  Fully BuiltUp, Ready to UsePresenting a rare opportunity to own a pr   Industrial Building is available for Sale in Phase 3 DLF, Gurgaon for 14.0 Crore(s)"
medium,"A beutiful industrial building available for sale in imt manesar. This is 450 meter plot and builtup 450 Sq-m Industrial Building is available for Sale in Dhana Imt Manesar, Gurgaon for 6.5 Crore(s)"
high,"15000 sq.Ft building available for sale in udyog vihar.It suitable for commercial and industrial use 450 Sq-m Industrial Building is available for Sale in Electronic City, Gurgaon for 13.6 Crore(s)"
high,"Industrial building available for sale in imt maneser only ground floor build with 15 ft roof height 450 Sq-m Industrial Building is available for Sale in Sector 7 IMT Manesar, Gurgaon for 6.0 Crore(s)"
high,"Industrial  commercial building for sale in udyog vihar phase  near NH8  , gurgaon at very prime loc 450 Sq-m Industrial Building is available for Sale in Phase 5 Udyog Vihar, Gurgaon for 14.5 Crore(s)"
medium,"Sector 35 factory plot area 1000 sq yd build up area 28000 sq ft Clu pass all gov. Completion.Call m 9000 Sq-ft Industrial Building is available for Sale in Sector 35, Gurgaon for 10.0 Crore(s)"
medium,"PreRented Commercial IT building for Sale , Noida Sector 125.Property HighlightsSite Area 8,001.8 sq   Industrial Building is available for Sale in Phase 3 DLF, Gurgaon for 29.0 Crore(s)"
high,"8000 sq.Ft building available for sale in udyog vihar.It suitable for commercial and industrial use  250 Sq-m Industrial Building is available for Sale in Phase 5 Udyog Vihar, Gurgaon for 8.2 Crore(s)"
high,"Industrial factory for sale in udyog vihar, basement plus 2 floors build , good connectivity from ma 250 Sq-m Industrial Building is available for Sale in Phase 5 Udyog Vihar, Gurgaon for 8.5 Crore(s)"
high,"industrial building for sale in  Udyog vihar phase 6 sector 37 gurgaon at very prime location.This a 2000 Sq-m Industrial Building is available for Sale in Phase 4 Udyog Vihar Industrial Area, Gurgaon for 24.0 Crore(s)"
high,"8020 sq.Ft building available for sale in udyog vihar.It suitable for commercial and industrial use  250 Sq-m Industrial Building is available for Sale in Phase 5 Udyog Vihar, Gurgaon for 8.1 Crore(s)"
high,"Institutional building for sale in sector 32 area, this building located on main Highway facing, Bas 640 Sq-yrd Industrial Building is available for Sale in Institutional Area, Gurgaon for 14.5 Crore(s)"
medium,"Industrial  commercial building for sale in udyog vihar phase v near trident hotel , gurgaon at very 316 Sq-m Industrial Building is available for Sale in Phase 5 Udyog Vihar, Gurgaon for 13.5 Crore(s)"
high,"Udyog Vihar in Gurgaon is a prominent industrial, commercial, and office space hub located near the  250 Sq-m Industrial Building is available for Sale in Phase 5 Udyog Vihar, Gurgaon for 8.5 Crore(s)"
high,"Industrial building available for sale in pace city 1, basement plus 3 floors build total covered ar 1100 Sq-m Industrial Building is available for Sale in Pace City 1, Gurgaon for 18.5 Crore(s)"
medium,"Industrial building for sale in Pace City Gurgaon at very prime location.This a very well maintained   Industrial Building is available for Sale in Pace City 2, Gurgaon for 16.8 Crore(s)"
high,"Available 250 sqmtr industrial plot for sale in pace city gurgaon at very prime location. Registered 250 Sq-m Industrial Building is available for Sale in Pace City 2, Gurgaon for 4.9 Crore(s)"
high,"Industrial building available for sale in pace city 2, well maintained building, full compliance wit 450 Sq-m Industrial Building is available for Sale in Phase 4 Udyog Vihar Industrial Area, Gurgaon for 8.0 Crore(s)"
high,"Industrial building for sale in imt manesar , gurgaon at very prime location.This a very well mainta 450 Sq-m Industrial Building is available for Sale in Manesar, Gurgaon for 6.2 Crore(s)"
high,"Available 250 sqmtr industrial plot for sale in pace city gurgaon at very prime location. Registered 250 Sq-m Industrial Building is available for Sale in Pace City 2, Gurgaon for 5.0 Crore(s)"
medium,"Industrial  commercial building for  sale  in udyog vihar phase  near NH8  , gurgaon at very prime l 1800 Sq-ft Industrial Building is available for Sale in Phase 5 Udyog Vihar, Gurgaon for 48.0 Crore(s)"
medium,"  Industrial Building is available for Sale in Jadhua, Hajipur for 12.0 Crore(s)   Industrial Building is available for Sale in Jadhua, Hajipur for 12.0 Crore(s)"
low,"  Industrial Building is available for Sale in Jadhua, Hajipur for 120.0 Crore(s)   Industrial Building is available for Sale in Jadhua, Hajipur for 120.0 Crore(s)"
low,"  Industrial Building is available for Sale in , Haridwar for 8.0 Crore(s)   Industrial Building is available for Sale in , Haridwar for 8.0 Crore(s)"
medium,"  Industrial Building is available for Sale in , Hosur for 80.0 Lac(s)   Industrial Building is available for Sale in , Hosur for 80.0 Lac(s)"
high,"Introducing a prime commercial property situated on a generous 1,200 square yards, conveniently loca 1200 Sq-yrd Industrial Building is available for Sale in Bhavani Nagar Moosapet, Hyderabad for 11.4 Crore(s)"
medium,"Independent industrial building available for sale ready to occupy. prime location of the prashanthn 354 Sq-ft Industrial Building is available for Sale in Kukatpally, Hyderabad for 4.3 Crore(s)"
high,"Unlock your business potential with this industrial building for sale in Kothur, Hyderabad. Enjoy th 7740 Sq-yrd Industrial Building is available for Sale in Kothur, Hyderabad for 15.3 Crore(s)"
medium,"Are you searching for a prime location for your business? Look no further than this exceptional indu 1300 Sq-yrd Industrial Building is available for Sale in Kukatpally Industrial Estate, Hyderabad for 7.5 Crore(s)"
medium,"Residential  Commercial Plot with Building for Sale in Ashok Nagar. Secure your investment at a good   Industrial Building is available for Sale in Kavadiguda, Hyderabad for 12.8 Crore(s)"
medium,"Industrial building is available for sale. It has covered an area of 180 sq-ft, it is a good locatio   Industrial Building is available for Sale in Allwyn Colony, Hyderabad for 2.5 Crore(s)"
medium,"  Industrial Building is available for Sale in Shadnagar, Hyderabad for 150.0 Crore(s)   Industrial Building is available for Sale in Shadnagar, Hyderabad for 150.0 Crore(s)"
medium,"Discover a remarkable opportunity with this Industrial Building for Sale in Auto Nagar, Hyderabad, p   Industrial Building is available for Sale in Auto Nagar, Hyderabad for 3.5 Crore(s)"
medium,"  Industrial Building is available for Sale in , Hyderabad for 25.0 Crore(s)   Industrial Building is available for Sale in , Hyderabad for 25.0 Crore(s)"
low,"  Industrial Building is available for Sale in Apurupa Colony, Hyderabad for 2.0 Crore(s)   Industrial Building is available for Sale in Apurupa Colony, Hyderabad for 2.0 Crore(s)"
low,"  Industrial Building is available for Sale in Sri Rama Colony Pardhi Guda, Hyderabad for 1.8 Crore(   Industrial Building is available for Sale in Sri Rama Colony Pardhi Guda, Hyderabad for 1.8 Crore(s)"
medium,"Perfect location for workshops and godowns.   Industrial Building is available for Sale in Bhavani Nagar Malkajgiri, Hyderabad for 1.1 Crore(s)"
medium,"Industrial Building for sale with cheap rate, complete Vaastu done and all facilities and it is loca   Industrial Building is available for Sale in Boduppal, Hyderabad for 1.1 Crore(s)"
medium,"South facing fully furnished main raod facing commercial building for sale 1400 Sq-yrd Industrial Building is available for Sale in Kasu Brahmananda Reddy National Park, Hyderabad for 75.0 Crore(s)"
low,"  Industrial Building is available for Sale in Pashamylaram, Hyderabad for 18.0 Crore(s)   Industrial Building is available for Sale in Pashamylaram, Hyderabad for 18.0 Crore(s)"
medium,"  Industrial Building is available for Sale in Adibatla, Hyderabad for 3.1 Crore(s)   Industrial Building is available for Sale in Adibatla, Hyderabad for 3.1 Crore(s)"
low,"  Industrial Building is available for Sale in Cherlapalli, Hyderabad for 1.6 Crore(s)   Industrial Building is available for Sale in Cherlapalli, Hyderabad for 1.6 Crore(s)"
low," In the locality of Narsapur, a Industrial Building is available for Sale with all the facility and  1800 Sq-ft Industrial Building is available for Sale in Narsapur, Hyderabad for 4.0 Crore(s)"
medium,"  Industrial Building is available for Sale in Medchal Road, Hyderabad for 24.0 Crore(s)   Industrial Building is available for Sale in Medchal Road, Hyderabad for 24.0 Crore(s)"
medium,"i am selling my Full Building Ground floor and 1 floor independent commercial property 68 lakhs this   Industrial Building is available for Sale in Sanath Nagar, Hyderabad for 68.0 Lac(s)"
medium,"  Industrial Building is available for Sale in Bahadurpura, Hyderabad for 1.7 Crore(s)   Industrial Building is available for Sale in Bahadurpura, Hyderabad for 1.7 Crore(s)"
medium,"My property is located just 500 meters from NH44 with 100 feet road attached, facilities including b   Industrial Building is available for Sale in Muppireddypally, Hyderabad for 4.8 Crore(s)"
low,"  Industrial Building is available for Sale in LB Nagar, Hyderabad for 2.0 Crore(s)   Industrial Building is available for Sale in LB Nagar, Hyderabad for 2.0 Crore(s)"
medium,"stand alone building commercial building for sale 146 Sq-yrd Industrial Building is available for Sale in Marredpally, Hyderabad for 2.5 Crore(s)"
medium,"Industrial building is available for sale. It is a good location property. Please contact for more d   Industrial Building is available for Sale in Isnapur, Hyderabad for 1.5 Crore(s)"
medium,"fully furnished, best sutable for salon and dermat, epuipmented, plug and play.   Industrial Building is available for Sale in A S Rao Nagar, Hyderabad for 40.0 Lac(s)"
medium,"  Industrial Building is available for Sale in Sai Nagar Nagole, Hyderabad for 1.2 Crore(s)   Industrial Building is available for Sale in Sai Nagar Nagole, Hyderabad for 1.2 Crore(s)"
high,"FOR SALE COMMERCIAL BUILDING  Ocean Sparkle Building, Srinagar Colony Main Road  2021 Construction.    Industrial Building is available for Sale in Srinagar Colony Yousufguda, Hyderabad for 30.0 Crore(s)"
medium,"5 minute walk from Kapra Lake. Built Up 3 storey. Ground, First Floor, Second Floor. 4 bedrooms in F   Industrial Building is available for Sale in Kapra, Hyderabad for 2.0 Crore(s)"
medium,"  Industrial Building is available for Sale in Jagathgiri Gutta, Hyderabad for 2.0 Crore(s)   Industrial Building is available for Sale in Jagathgiri Gutta, Hyderabad for 2.0 Crore(s)"
high,"Here is a commercial cum residential property of 10,000sqft (super area) available for sale in Parde 2970 Sq-ft Industrial Building is available for Sale in Pardesipura, Indore for 3.2 Crore(s)"
medium,"property is situated in the centre heart of indore Rajwada   Industrial Building is available for Sale in Rajwada, Indore for 7.5 Crore(s)"
high,"A new building with two shops at ground floor and two shops in basement. A full 1400 sq ft hall on f 1400 Sq-ft Industrial Building is available for Sale in Rajwada, Indore for 4.5 Crore(s)"
medium,"1.25 lacs on rent comming per month   Industrial Building is available for Sale in Mahalaxmi Nagar, Indore for 2.9 Crore(s)"
medium,"  Industrial Building is available for Sale in Lambe Pind, Jalandhar for 85.0 Lac(s)   Industrial Building is available for Sale in Lambe Pind, Jalandhar for 85.0 Lac(s)"
medium,"PUNJAB GOVT.INDUSTRIAL COMPLEX   Industrial Building is available for Sale in Basti Bawa Khel, Jalandhar for 2.5 Crore(s)"
medium,"Industrial building is available for sale. It has a Covered area of 5900 sq-ft, it is a good locatio   Industrial Building is available for Sale in , Jammu for 4.0 Crore(s)"
low,"  Industrial Building is available for Sale in Motikhavdi, Jamnagar for 3.5 Crore(s)   Industrial Building is available for Sale in Motikhavdi, Jamnagar for 3.5 Crore(s)"
low,"  Industrial Building is available for Sale in Shashtri Nagar, Jodhpur for 51.0 Lac(s)   Industrial Building is available for Sale in Shashtri Nagar, Jodhpur for 51.0 Lac(s)"
low,"  Industrial Building is available for Sale in Dolatpara, Junagadh for 1.8 Crore(s)   Industrial Building is available for Sale in Dolatpara, Junagadh for 1.8 Crore(s)"
low,"  Industrial Building is available for Sale in , Kanpur for 1.25 Lac(s)   Industrial Building is available for Sale in , Kanpur for 1.25 Lac(s)"
low,"  Industrial Building is available for Sale in Naubasta, Kanpur for 1.6 Crore(s)   Industrial Building is available for Sale in Naubasta, Kanpur for 1.6 Crore(s)"
medium,"  Industrial Building is available for Sale in Chaubepur, Kanpur for 1.0 Crore(s)   Industrial Building is available for Sale in Chaubepur, Kanpur for 1.0 Crore(s)"
low,"For industrial purposes   Industrial Building is available for Sale in Jainpur, Kanpur for 1.6 Crore(s)"
low,"  Industrial Building is available for Sale in Bhimsen, Kanpur for 98.0 Lac(s)   Industrial Building is available for Sale in Bhimsen, Kanpur for 98.0 Lac(s)"
low,"  Industrial Building is available for Sale in Chakeri Industrial City, Kanpur for 3.5 Crore(s)   Industrial Building is available for Sale in Chakeri Industrial City, Kanpur for 3.5 Crore(s)"
medium,"  Industrial Building is available for Sale in Akbarpur, Kanpur for 28.9 Crore(s)   Industrial Building is available for Sale in Akbarpur, Kanpur for 28.9 Crore(s)"
medium,"Address Sector 3 Karnal, Karnal, Haryana Hsiidc industrial plot no. 352, sector 3, the subject prope 64293 Sq-ft Industrial Building is available for Sale in Sector 3, Karnal for 22.0 Crore(s)"
medium,"  Industrial Building is available for Sale in Grand Trunk Road, Karnal for 50.0 Crore(s)   Industrial Building is available for Sale in Grand Trunk Road, Karnal for 50.0 Crore(s)"
medium,"VS9278 35 cent plot 6000 sqft 4BHK fully furnished beach resort sale at Cherai.Price 7.5 Cr.Interest 35 Cent Industrial Building is available for Sale in Cherai, Kochi for 7.5 Crore(s)"
medium,"This property boasts of a prime location, being, in close proximity to various institutions such as    Industrial Building is available for Sale in Ravipuram, Kochi for 2.0 Crore(s)"
medium,"Presenting an excellent opportunity to own an industrial building for sale on Sonarpur Station Road,   Industrial Building is available for Sale in Sonarpur Station Road, Kolkata for 8.0 Crore(s)"
medium,"  Industrial Building is available for Sale in Tangra, Kolkata for 10.8 Crore(s)   Industrial Building is available for Sale in Tangra, Kolkata for 10.8 Crore(s)"
high,"Commercial Land  Building Rajhat Gram Panchayat, Polba, Dist Hoogly   Industrial Building is available for Sale in Hooghly, Kolkata for 82.85 Lac(s)"
high,"available on commercial spies  at grant lane   lal bazar area    .. G PLUS FOUR BULDING  total 9000  6000 Sq-ft Industrial Building is available for Sale in Lal Bazar, Kolkata for 7.5 Crore(s)"
high,"ABOUT THIS INDUSTRIAL BUILDING SELL IN LAKETOWN.PLEASE CALL ME FOR ANY INFORMATION 11 Kottah Industrial Building is available for Sale in Lake Town, Kolkata for 28.0 Crore(s)"
high,"Commercial Building for sale In New Town Kolkata. This is a 40000 sqf made on 15 katha plot. The pro 10800 Sq-ft Industrial Building is available for Sale in Action Area 1, Kolkata for 22.5 Crore(s)"
medium,"Full industrial cum commercial hub with all fire safety and parking pacility.   Industrial Building is available for Sale in Topsia, Kolkata for 10.5 Crore(s)"
medium,"Factory building, corner plot, newly painted. entire building for sale. 16 feet height. suitable for   Industrial Building is available for Sale in Belur Math, Kolkata for 3.0 Crore(s)"
medium,"Industrial Building is available for sale. It has a Covered area of 7500 sq-ft, it is a good locatio   Industrial Building is available for Sale in Bhasa, Kolkata for 2.0 Crore(s)"
medium,"  Industrial Building is available for Sale in , Kolkata for 1.5 Crore(s)   Industrial Building is available for Sale in , Kolkata for 1.5 Crore(s)"
medium,"Industrial Building is available for sale. It has a plot area of 7200 sq-ft, it is a good location p   Industrial Building is available for Sale in Nayabad, Kolkata for 1.2 Crore(s)"
medium,"Industrial building is available for sale. It has a Covered area of 2 kottah, it is a good location    Industrial Building is available for Sale in Bowbazar, Kolkata for 8.0 Crore(s)"
medium,"Welcome to an incredible investment opportunity in Sonarpur, Kolkata – a thriving industrial hub tha   Industrial Building is available for Sale in Sonarpur, Kolkata for 6.0 Crore(s)"
medium,"Factory sale at kasba industrial estate, 4storey building with 6washrooms, emergency staircase is th   Industrial Building is available for Sale in Kasba, Kolkata for 3.5 Crore(s)"
low,"  Industrial Building is available for Sale in Uluberia, Kolkata for 1.0 Crore(s)   Industrial Building is available for Sale in Uluberia, Kolkata for 1.0 Crore(s)"
low,"  Industrial Building is available for Sale in Kalikapur Haltu, Kolkata for 60.0 Lac(s)   Industrial Building is available for Sale in Kalikapur Haltu, Kolkata for 60.0 Lac(s)"
medium,"factory, plant is installed, close to the main road,   Industrial Building is available for Sale in Ghusuri, Kolkata for 6.0 Crore(s)"
medium,"4 star resort in digha. Number hotel of digha.Urgent sale on low price.Biggest swimming pool.70 kath   Industrial Building is available for Sale in Digha, Kolkata for 23.0 Crore(s)"
medium,"COME TO VISIT AT THE SAID COMMERCIAL BUILDING TOTAL AREA UNDER INDUSTRIAL ZONE NEAR GOVMENT SWARASWA   Industrial Building is available for Sale in Madhyamgram, Kolkata for 5.0 Crore(s)"
medium,"This G Plus 1 building of 10000sqft available at very good location of kankurgachi main road glass f   Industrial Building is available for Sale in Kadapara, Kolkata for 35.0 Crore(s)"
medium,"Industrial building is available for sale. It has a Covered area of 8300 sq-ft, it is a good locatio   Industrial Building is available for Sale in , Kolkata for 3.6 Crore(s)"
low,"Industrial Building is made upto 2. The place is build keeping business needs in mind. It can easily   Industrial Building is available for Sale in Ghusuri, Kolkata for 1.5 Crore(s)"
high,"This is a four big splitted properties and small one, next to each other in one to two mins distance 10000 Sq-ft Industrial Building is available for Sale in Baruipur, Kolkata for 8.9 Crore(s)"
medium,"26 Satak Land or 16 kottah with 7.5 ft. boundary wall. This land has 47 k.w. power connection and 21   Industrial Building is available for Sale in Chinsurah, Kolkata for 1.7 Crore(s)"
medium,"best for godown factory and also for home   Industrial Building is available for Sale in Lake Town, Kolkata for 1.2 Crore(s)"
medium,"This property has one 440V meter and three 220V meters and three water sources 1 Boring water, 1 Tub 6120 Sq-ft Industrial Building is available for Sale in Andul Road, Kolkata for 6.0 Crore(s)"
medium,"It is three floors entire factory shed in 12 katha areas. Ideal for Manufacturing or using as godown   Industrial Building is available for Sale in Baranagar, Kolkata for 2.0 Crore(s)"
medium,"Factory of 400 Sq. Yards, Corner Plot in authorised Azadpur Industrial Area. The plot is facing 60 m 500 Sq-yrd Industrial Building is available for Sale in Ashoknagar, Kolkata for 6.5 Crore(s)"
medium,"Industrial building is available for sale. It has a covered area of 151 kottah, it is a good locatio   Industrial Building is available for Sale in Jalkal, Kolkata for 52.8 Crore(s)"
medium,"WE MADE MORE THAN 60 BUILDING IN NEWTOWN. NO BROKER CHANGE   Industrial Building is available for Sale in Biswa Bangla Sarani, Kolkata for 82.0 Lac(s)"
medium,"  Industrial Building is available for Sale in Nilamel, Kollam for 1.0 Crore(s)   Industrial Building is available for Sale in Nilamel, Kollam for 1.0 Crore(s)"
low,"  Industrial Building is available for Sale in Kollam West, Kollam for 1.5 Crore(s)   Industrial Building is available for Sale in Kollam West, Kollam for 1.5 Crore(s)"
low,"  Industrial Building is available for Sale in Umayanalloor, Kollam for 1.6 Crore(s)   Industrial Building is available for Sale in Umayanalloor, Kollam for 1.6 Crore(s)"
medium,"with 25 hp motor powder connection   Industrial Building is available for Sale in Vaikom, Kottayam for 35.0 Lac(s)"
medium,"SemiFurnished G3 Hostel Building For Sale at Westhill, Calicut NT   Industrial Building is available for Sale in West Hill, Kozhikode for 2.7 Crore(s)"
medium,"40 feet width254 feet length 30feet road At reddy rao tank east st formerly Raman Raman kalyana mand   Industrial Building is available for Sale in , Kumbakonam for 7.0 Crore(s)"
medium,"Discover an exceptional opportunity to invest in a prime industrial building located on Hardoi Road,   Industrial Building is available for Sale in Hardoi Road, Lucknow for 6.5 Crore(s)"
medium,"urgent sell   Industrial Building is available for Sale in Alambagh, Lucknow for 41.0 Lac(s)"
medium,"corner plot, 20feet and 21 feet road   Industrial Building is available for Sale in Bakshi Ka Talab, Lucknow for 85.0 Lac(s)"
medium,"THE PROPERTY IS ON THE ROAD   Industrial Building is available for Sale in Amrai Gaon, Lucknow for 75.0 Lac(s)"
high,"Presenting a lucrative investment Hotel Bodhi Inn, a top budget business hotel in the vibrant Vibhut 900 Sq-ft Industrial Building is available for Sale in Vibhuti Khand, Lucknow for 3.3 Crore(s)"
medium,"Presenting an exceptional opportunity for business-minded individuals, this Industrial Building in L   Industrial Building is available for Sale in Chinhat, Lucknow for 3.0 Crore(s)"
medium,"  Industrial Building is available for Sale in Budheshwar, Lucknow    Industrial Building is available for Sale in Budheshwar, Lucknow "
low,"  Industrial Building is available for Sale in Hardoi Road, Lucknow for 8.0 Crore(s)   Industrial Building is available for Sale in Hardoi Road, Lucknow for 8.0 Crore(s)"
medium,"  Industrial Building is available for Sale in Janakpuri, Ludhiana for 48.50 Lac(s)   Industrial Building is available for Sale in Janakpuri, Ludhiana for 48.50 Lac(s)"
low,"  Industrial Building is available for Sale in Noorwala Road Ludhiana, Ludhiana for 4.0 Crore(s)   Industrial Building is available for Sale in Noorwala Road Ludhiana, Ludhiana for 4.0 Crore(s)"
low,"  Industrial Building is available for Sale in Old Madhopuri, Ludhiana for 70.0 Lac(s)   Industrial Building is available for Sale in Old Madhopuri, Ludhiana for 70.0 Lac(s)"
low,"  Industrial Building is available for Sale in Sunder Nagar, Ludhiana for 1.6 Crore(s)   Industrial Building is available for Sale in Sunder Nagar, Ludhiana for 1.6 Crore(s)"
medium,"All that part  parcel of factory land and building Excluding Hypothecated movable assets like Plant    Industrial Building is available for Sale in Noorwala Road Ludhiana, Ludhiana for 10.0 Crore(s)"
low,"  Industrial Building is available for Sale in , Ludhiana for 1.2 Crore(s)   Industrial Building is available for Sale in , Ludhiana for 1.2 Crore(s)"
medium,"  Industrial Building is available for Sale in Dugri, Ludhiana for 40.0 Lac(s)   Industrial Building is available for Sale in Dugri, Ludhiana for 40.0 Lac(s)"
low,"  Industrial Building is available for Sale in Moti Nagar, Ludhiana for 80.0 Lac(s)   Industrial Building is available for Sale in Moti Nagar, Ludhiana for 80.0 Lac(s)"
medium,"  Industrial Building is available for Sale in Focal Point, Ludhiana for 65.0 Lac(s)   Industrial Building is available for Sale in Focal Point, Ludhiana for 65.0 Lac(s)"
low,"  Industrial Building is available for Sale in Tibba Road, Ludhiana for 28.0 Lac(s)   Industrial Building is available for Sale in Tibba Road, Ludhiana for 28.0 Lac(s)"
medium,"  Industrial Building is available for Sale in Chet Singh Nagar, Ludhiana for 1.1 Crore(s)   Industrial Building is available for Sale in Chet Singh Nagar, Ludhiana for 1.1 Crore(s)"
medium,"Newly constructed Rice mill with 2 Ton capacity and full new machinery in excellent condition   Industrial Building is available for Sale in , Ludhiana for 3.2 Crore(s)"
low,"  Industrial Building is available for Sale in , Ludhiana    Industrial Building is available for Sale in , Ludhiana "
medium," This Industrial Building is built over 3 floors. The construction has been done keeping in view bus 33136 Sq-ft Industrial Building is available for Sale in , Madurai for 4.5 Crore(s)"
medium,"Seize the opportunity to own this strategically located industrial building in Chatrapatti, Madurai. 26 Cent Industrial Building is available for Sale in Chatrapatti, Madurai for 1.6 Crore(s)"
medium,"  Industrial Building is available for Sale in Kappalur, Madurai for 4.2 Crore(s)   Industrial Building is available for Sale in Kappalur, Madurai for 4.2 Crore(s)"
medium,"Discover an exceptional industrial building for sale located in the thriving area of Chinthamani, Ma   Industrial Building is available for Sale in Chinthamani, Madurai for 25.0 Lac(s)"
medium,"INDUSTRIAL RC BUILDING FOR RENT GROUND  IST FLOOR ROOM ONLY   Industrial Building is available for Sale in Nagamalaipudukottai, Madurai "
low,"  Industrial Building is available for Sale in Ganjimutt, Mangalore for 4.5 Crore(s)   Industrial Building is available for Sale in Ganjimutt, Mangalore for 4.5 Crore(s)"
low,"  Industrial Building is available for Sale in Attavar, Mangalore for 1.5 Crore(s)   Industrial Building is available for Sale in Attavar, Mangalore for 1.5 Crore(s)"
high,"Commercial Building at Khasra No 1549M situated at Mauza Chaumuha, Parkham Road, Chhata Mathura, Utt   Industrial Building is available for Sale in Chhata, Mathura for 1.3 Crore(s)"
high,"elegant and luxurious chetak academy in Chhata , Mathura on road highway available for sell. Excelle   Industrial Building is available for Sale in Chhata to Mathura Road, Mathura for 30.0 Crore(s)"
medium,"  Industrial Building is available for Sale in Partapur, Meerut for 4.5 Crore(s)   Industrial Building is available for Sale in Partapur, Meerut for 4.5 Crore(s)"
medium,"Its USP is its location, only 1 min walk from shatabdi nagar metro station , you can reach to two ma   Industrial Building is available for Sale in Delhi Road, Meerut for 16.7 Crore(s)"
low,"  Industrial Building is available for Sale in , Moradabad for 9.5 Crore(s)   Industrial Building is available for Sale in , Moradabad for 9.5 Crore(s)"
medium,"  Industrial Building is available for Sale in Wankaner, Morbi for 4.5 Crore(s)   Industrial Building is available for Sale in Wankaner, Morbi for 4.5 Crore(s)"
medium,"Presenting a prime industrial building for sale in the bustling industrial hub of Irani Wadi Mumbai.   Industrial Building is available for Sale in Irani Wadi, Mumbai for 85.0 Lac(s)"
high,"PROPERTY AVAILABLE FOR SALE AT ANDHERI EAST CHANDIVALI NEAR BOOMERRANG AREA AROUND 6400 SQ FT BUILD    Industrial Building is available for Sale in Saki Naka, Mumbai for 10.0 Crore(s)"
medium,"It is a corner flat facing Proper East and exit is West.   Industrial Building is available for Sale in Kemps Corner Malabar Hill, Mumbai for 5.3 Crore(s)"
medium,"East west Direction. Heavy Industry Building.   Industrial Building is available for Sale in Kanchpada, Mumbai for 2.4 Crore(s)"
medium,"  Industrial Building is available for Sale in Waliv, Mumbai for 1.8 Crore(s)   Industrial Building is available for Sale in Waliv, Mumbai for 1.8 Crore(s)"
high,"If you are looking for an affordable industrial plot in a safe and secure locality, then look no fur 6000 Sq-ft Industrial Building is available for Sale in Chandivali, Mumbai for 6.5 Crore(s)"
high,"Industrial gala available for sale at National Highway near to Sativali Phata.Property details 1st f 5000 Sq-ft Industrial Building is available for Sale in Vasai East, Mumbai for 72.0 Lac(s)"
high,"railway station near by industrial gala   Industrial Building is available for Sale in Churi Wadi, Mumbai for 1.5 Crore(s)"
high,"Available Private Heavy Industrial Building for SALE at Prime Location of Nalasopara East, Situated    Industrial Building is available for Sale in Nalasopara East, Mumbai for 8.2 Crore(s)"
medium,"We have unit in Industrial Estate available on SellThis unit is on 2nd  floor, its area is 877 sq.ft   Industrial Building is available for Sale in Marol, Mumbai for 2.0 Crore(s)"
high,"Situated at goregaon east, Industrial building unfurnished premises 840 sq.ft Carpet plus 840 sq.ft    Industrial Building is available for Sale in Goregaon East, Mumbai for 2.1 Crore(s)"
medium,"  Industrial Building is available for Sale in Andheri East, Mumbai for 1.1 Crore(s)   Industrial Building is available for Sale in Andheri East, Mumbai for 1.1 Crore(s)"
high,"Are you seeking an exceptional investment that promises both growth and functionality Look no furthe 19000 Sq-ft Industrial Building is available for Sale in Nalasopara East, Mumbai for 17.0 Crore(s)"
high,"May go for redevelopment as a massive complex coming up next to Ghanshyam industrial estate   Industrial Building is available for Sale in Veera Desai Industrial Estate, Mumbai for 1.8 Crore(s)"
medium,"Industrial building is available for sale. It has a Covered area of 1200 sq-ft, it is a good locatio   Industrial Building is available for Sale in Vasai East, Mumbai for 1.3 Crore(s)"
medium,"Fourth floor, passenger and goodsluggage lift present, no work time limit can work 247.Floor 35.04 f   Industrial Building is available for Sale in Mira Road East, Mumbai for 96.0 Lac(s)"
medium,"Industrial building is available for sale. It has a plot area of 443 sq-ft, it is a good location pr   Industrial Building is available for Sale in Linking Road, Mumbai for 1.3 Crore(s)"
medium,"a pre-made loft approximately 600 fts and 13- 1312 ft tall gives you more space for use   Industrial Building is available for Sale in Marol MIDC Industry Estate, Mumbai for 2.2 Crore(s)"
medium,"  Industrial Building is available for Sale in Bhayandar East, Mumbai for 50.0 Lac(s)   Industrial Building is available for Sale in Bhayandar East, Mumbai for 50.0 Lac(s)"
medium,"its 17000 sqft plot size with 5.40 fsi for commercial and 4.05 fsi for can be used.we can contruct u   Industrial Building is available for Sale in Goregaon East, Mumbai for 38.0 Crore(s)"
medium,"industrial gala or office in borivali east   Industrial Building is available for Sale in Borivali East, Mumbai for 1.6 Crore(s)"
low," The location has easy access to, Dastur Bank (0 km ), Sai Nursing Home (0 km ), Infant Jesus High S   Industrial Building is available for Sale in Jogeshwari East, Mumbai for 1.5 Crore(s)"
low,"Industrial building is available for sale. It has a covered area of 550 sq-ft, it is a good location   Industrial Building is available for Sale in Sion, Mumbai for 1.5 Crore(s)"
medium,"nicely maintained society, with goods lift and service lift and passenger lift,cctv and security gar   Industrial Building is available for Sale in Cotton Green Zakaria B, Mumbai for 1.1 Crore(s)"
medium,"Building consist of ground floor plus 2 floors, ample amount of parking space available, individual    Industrial Building is available for Sale in Goregaon, Mumbai for 17.5 Crore(s)"
